Tree,Model,Feature,LogLikelihood,AICc,Clade,p0,p1
909,ER,GB020,-19.2468876655368,40.5615719412431,Turkic,0.999989809645281,1.01903547187054e-05
909,ER,GB020,-19.2468876655368,40.5615719412431,Tungusic,0.999934325961016,6.56740389844817e-05
909,ER,GB020,-19.2468876655368,40.5615719412431,Mongolic,0.999951286301266,4.87136987336701e-05
909,ER,GB020,-19.2468876655368,40.5615719412431,Japonic,0.999944561002771,5.54389972293869e-05
909,ER,GB020,-19.2468876655368,40.5615719412431,Koreanic,0.999578819844357,0.000421180155642656
909,ARD,GB020,-13.2788008828026,30.7644983173293,Turkic,0.951260082863702,0.048739917136298
909,ARD,GB020,-13.2788008828026,30.7644983173293,Tungusic,0.951260082863702,0.048739917136298
909,ARD,GB020,-13.2788008828026,30.7644983173293,Mongolic,0.951260082863702,0.048739917136298
909,ARD,GB020,-13.2788008828026,30.7644983173293,Japonic,0.951260082863702,0.048739917136298
909,ARD,GB020,-13.2788008828026,30.7644983173293,Koreanic,0.951260082863702,0.048739917136298
909,ER,GB021,-10.4583218897947,22.9844403897588,Turkic,0.999998692040071,1.30795992904687e-06
909,ER,GB021,-10.4583218897947,22.9844403897588,Tungusic,0.999896498242569,0.000103501757431467
909,ER,GB021,-10.4583218897947,22.9844403897588,Mongolic,0.999997312243396,2.68775660350389e-06
909,ER,GB021,-10.4583218897947,22.9844403897588,Japonic,0.999991006684237,8.99331576264902e-06
909,ER,GB021,-10.4583218897947,22.9844403897588,Koreanic,0.999930469174946,6.95308250538154e-05
909,ARD,GB021,-8.58018595697992,21.367268465684,Turkic,0.96658903982103,0.0334109601789696
909,ARD,GB021,-8.58018595697992,21.367268465684,Tungusic,0.965311183393205,0.0346888166067954
909,ARD,GB021,-8.58018595697992,21.367268465684,Mongolic,0.966584914539489,0.0334150854605106
909,ARD,GB021,-8.58018595697992,21.367268465684,Japonic,0.966653390126929,0.0333466098730714
909,ARD,GB021,-8.58018595697992,21.367268465684,Koreanic,0.96659128554526,0.0334087144547397
909,ER,GB022,-42.4081010806654,86.8839987715002,Turkic,0.5,0.5
909,ER,GB022,-42.4081010806654,86.8839987715002,Tungusic,0.5,0.5
909,ER,GB022,-42.4081010806654,86.8839987715002,Mongolic,0.5,0.5
909,ER,GB022,-42.4081010806654,86.8839987715002,Japonic,0.5,0.5
909,ER,GB022,-42.4081010806654,86.8839987715002,Koreanic,0.5,0.5
909,ARD,GB022,-34.8653526753513,73.9376019024268,Turkic,0.746476109913476,0.253523890086524
909,ARD,GB022,-34.8653526753513,73.9376019024268,Tungusic,0.746476109913476,0.253523890086524
909,ARD,GB022,-34.8653526753513,73.9376019024268,Mongolic,0.746476109913476,0.253523890086524
909,ARD,GB022,-34.8653526753513,73.9376019024268,Japonic,0.746476109913476,0.253523890086524
909,ARD,GB022,-34.8653526753513,73.9376019024268,Koreanic,0.746476109913476,0.253523890086524
909,ER,GB023,-18.7083561663298,39.4845089428292,Turkic,0.99998953365251,1.04663474903557e-05
909,ER,GB023,-18.7083561663298,39.4845089428292,Tungusic,0.999932799251129,6.72007488708581e-05
909,ER,GB023,-18.7083561663298,39.4845089428292,Mongolic,0.999946098209291,5.39017907087635e-05
909,ER,GB023,-18.7083561663298,39.4845089428292,Japonic,0.99994326495437,5.67350456299815e-05
909,ER,GB023,-18.7083561663298,39.4845089428292,Koreanic,0.999569115818015,0.000430884181984843
909,ARD,GB023,-17.5875630776827,39.3820227070896,Turkic,0.941108666601423,0.0588913333985768
909,ARD,GB023,-17.5875630776827,39.3820227070896,Tungusic,0.958995616565245,0.0410043834347547
909,ARD,GB023,-17.5875630776827,39.3820227070896,Mongolic,0.912784304595769,0.0872156954042306
909,ARD,GB023,-17.5875630776827,39.3820227070896,Japonic,0.957706699138775,0.0422933008612246
909,ARD,GB023,-17.5875630776827,39.3820227070896,Koreanic,0.936125098768788,0.0638749012312121
909,ER,GB026,-18.1207935665844,38.3093837433383,Turkic,0.955383867871932,0.044616132128068
909,ER,GB026,-18.1207935665844,38.3093837433383,Tungusic,0.0767991198403069,0.923200880159693
909,ER,GB026,-18.1207935665844,38.3093837433383,Mongolic,0.98982061097512,0.0101793890248797
909,ER,GB026,-18.1207935665844,38.3093837433383,Japonic,0.992277759129792,0.00772224087020788
909,ER,GB026,-18.1207935665844,38.3093837433383,Koreanic,0.821021998060755,0.178978001939245
909,ARD,GB026,-16.5366289264397,37.2801544046036,Turkic,0.687722648143501,0.312277351856499
909,ARD,GB026,-16.5366289264397,37.2801544046036,Tungusic,0.10501804885669,0.89498195114331
909,ARD,GB026,-16.5366289264397,37.2801544046036,Mongolic,0.788418465111411,0.211581534888589
909,ARD,GB026,-16.5366289264397,37.2801544046036,Japonic,0.906643504411096,0.0933564955889036
909,ARD,GB026,-16.5366289264397,37.2801544046036,Koreanic,0.765555902082078,0.234444097917922
909,ER,GB027,-25.0917234345243,52.251243479218,Turkic,0.5,0.5
909,ER,GB027,-25.0917234345243,52.251243479218,Tungusic,0.5,0.5
909,ER,GB027,-25.0917234345243,52.251243479218,Mongolic,0.5,0.5
909,ER,GB027,-25.0917234345243,52.251243479218,Japonic,0.5,0.5
909,ER,GB027,-25.0917234345243,52.251243479218,Koreanic,0.5,0.5
909,ARD,GB027,-25.0907533274615,54.3884032066472,Turkic,0.503809289231987,0.496190710768013
909,ARD,GB027,-25.0907533274615,54.3884032066472,Tungusic,0.503809289231987,0.496190710768013
909,ARD,GB027,-25.0907533274615,54.3884032066472,Mongolic,0.503809289231987,0.496190710768013
909,ARD,GB027,-25.0907533274615,54.3884032066472,Japonic,0.503809289231987,0.496190710768013
909,ARD,GB027,-25.0907533274615,54.3884032066472,Koreanic,0.503809289231987,0.496190710768013
909,ER,GB028,-28.1995936448907,58.4669838999509,Turkic,0.975460617093555,0.0245393829064454
909,ER,GB028,-28.1995936448907,58.4669838999509,Tungusic,0.151712811059002,0.848287188940998
909,ER,GB028,-28.1995936448907,58.4669838999509,Mongolic,0.629759942529739,0.370240057470261
909,ER,GB028,-28.1995936448907,58.4669838999509,Japonic,0.968022866563353,0.0319771334366472
909,ER,GB028,-28.1995936448907,58.4669838999509,Koreanic,0.918805037825689,0.0811949621743107
909,ARD,GB028,-23.864825410003,51.9365473717301,Turkic,0.784118132579767,0.215881867420233
909,ARD,GB028,-23.864825410003,51.9365473717301,Tungusic,2.86895874082735e-19,1
909,ARD,GB028,-23.864825410003,51.9365473717301,Mongolic,3.26348285711103e-20,1
909,ARD,GB028,-23.864825410003,51.9365473717301,Japonic,0.845143449960419,0.154856550039581
909,ARD,GB028,-23.864825410003,51.9365473717301,Koreanic,0.68983758212074,0.31016241787926
909,ER,GB030,-5.00771940417264,12.0832354185148,Turkic,1,1.09886651148774e-29
909,ER,GB030,-5.00771940417264,12.0832354185148,Tungusic,1,1.29510118611021e-28
909,ER,GB030,-5.00771940417264,12.0832354185148,Mongolic,1,3.23792555895626e-29
909,ER,GB030,-5.00771940417264,12.0832354185148,Japonic,1,1.46293860049776e-19
909,ER,GB030,-5.00771940417264,12.0832354185148,Koreanic,1,8.49515668052391e-28
909,ARD,GB030,-5.00771940417264,14.2223353600694,Turkic,1,1.09886651148774e-29
909,ARD,GB030,-5.00771940417264,14.2223353600694,Tungusic,1,1.29510118611021e-28
909,ARD,GB030,-5.00771940417264,14.2223353600694,Mongolic,1,3.23792555895626e-29
909,ARD,GB030,-5.00771940417264,14.2223353600694,Japonic,1,1.46293860049776e-19
909,ARD,GB030,-5.00771940417264,14.2223353600694,Koreanic,1,8.49515668052391e-28
909,ER,GB031,-9.5217503638442,21.1112973378579,Turkic,0.999522315808267,0.000477684191733279
909,ER,GB031,-9.5217503638442,21.1112973378579,Tungusic,0.999987162609821,1.28373901789826e-05
909,ER,GB031,-9.5217503638442,21.1112973378579,Mongolic,0.999996775433927,3.22456607341594e-06
909,ER,GB031,-9.5217503638442,21.1112973378579,Japonic,0.99998889245094,1.1107549059628e-05
909,ER,GB031,-9.5217503638442,21.1112973378579,Koreanic,0.999916608746925,8.33912530747259e-05
909,ARD,GB031,-9.48353479293918,23.1739661376025,Turkic,1,2.32746914977428e-19
909,ARD,GB031,-9.48353479293918,23.1739661376025,Tungusic,1,6.27390776416461e-21
909,ARD,GB031,-9.48353479293918,23.1739661376025,Mongolic,1,1.55730688998471e-21
909,ARD,GB031,-9.48353479293918,23.1739661376025,Japonic,1,5.20265383342079e-21
909,ARD,GB031,-9.48353479293918,23.1739661376025,Koreanic,1,4.24086611891164e-20
909,ER,GB035,-35.1155122513393,72.298821112848,Turkic,0.466188756499259,0.533811243500741
909,ER,GB035,-35.1155122513393,72.298821112848,Tungusic,0.898992419224893,0.101007580775107
909,ER,GB035,-35.1155122513393,72.298821112848,Mongolic,0.704400321266775,0.295599678733225
909,ER,GB035,-35.1155122513393,72.298821112848,Japonic,0.322873235344637,0.677126764655363
909,ER,GB035,-35.1155122513393,72.298821112848,Koreanic,0.375665159459183,0.624334840540817
909,ARD,GB035,-34.4102517360123,73.0274000237488,Turkic,0.48742135370064,0.51257864629936
909,ARD,GB035,-34.4102517360123,73.0274000237488,Tungusic,0.87293764271302,0.12706235728698
909,ARD,GB035,-34.4102517360123,73.0274000237488,Mongolic,0.66403296903661,0.33596703096339
909,ARD,GB035,-34.4102517360123,73.0274000237488,Japonic,0.366477577809519,0.633522422190481
909,ARD,GB035,-34.4102517360123,73.0274000237488,Koreanic,0.482291737477184,0.517708262522816
909,ER,GB037,-10.2099003090504,22.4875972282702,Turkic,0.999998501029375,1.49897062454396e-06
909,ER,GB037,-10.2099003090504,22.4875972282702,Tungusic,0.999987901083027,1.20989169730117e-05
909,ER,GB037,-10.2099003090504,22.4875972282702,Mongolic,0.999996959332872,3.04066712810452e-06
909,ER,GB037,-10.2099003090504,22.4875972282702,Japonic,0.999989830900561,1.01690994384977e-05
909,ER,GB037,-10.2099003090504,22.4875972282702,Koreanic,0.999921402517794,7.85974822055812e-05
909,ARD,GB037,-8.41348598553974,21.0338685228036,Turkic,0.963205984050296,0.0367940159497045
909,ARD,GB037,-8.41348598553974,21.0338685228036,Tungusic,0.964310427542634,0.035689572457366
909,ARD,GB037,-8.41348598553974,21.0338685228036,Mongolic,0.96320558272122,0.03679441727878
909,ARD,GB037,-8.41348598553974,21.0338685228036,Japonic,0.963339377979921,0.0366606220200794
909,ARD,GB037,-8.41348598553974,21.0338685228036,Koreanic,0.963224615660332,0.0367753843396683
909,ER,GB039,-27.9585627344453,57.9849220790602,Turkic,0.960391696088471,0.0396083039115289
909,ER,GB039,-27.9585627344453,57.9849220790602,Tungusic,0.964241096680316,0.0357589033196843
909,ER,GB039,-27.9585627344453,57.9849220790602,Mongolic,0.75828173049794,0.24171826950206
909,ER,GB039,-27.9585627344453,57.9849220790602,Japonic,0.882907652295314,0.117092347704686
909,ER,GB039,-27.9585627344453,57.9849220790602,Koreanic,0.525653139601281,0.474346860398719
909,ARD,GB039,-26.9087484426097,58.0243934369435,Turkic,0.814073940334991,0.185926059665009
909,ARD,GB039,-26.9087484426097,58.0243934369435,Tungusic,0.87367341115355,0.12632658884645
909,ARD,GB039,-26.9087484426097,58.0243934369435,Mongolic,0.559634274115465,0.440365725884534
909,ARD,GB039,-26.9087484426097,58.0243934369435,Japonic,0.684672420100948,0.315327579899052
909,ARD,GB039,-26.9087484426097,58.0243934369435,Koreanic,0.560295214967577,0.439704785032423
909,ER,GB041,-4.08809921614017,10.2439950424498,Turkic,1,1.09886651148774e-29
909,ER,GB041,-4.08809921614017,10.2439950424498,Tungusic,1,1.29510118602178e-28
909,ER,GB041,-4.08809921614017,10.2439950424498,Mongolic,1,4.55603230209717e-21
909,ER,GB041,-4.08809921614017,10.2439950424498,Japonic,1,1.07602615223869e-28
909,ER,GB041,-4.08809921614017,10.2439950424498,Koreanic,1,8.49515668052391e-28
909,ARD,GB041,-4.08809921614017,12.3830949840045,Turkic,1,1.09886651148774e-29
909,ARD,GB041,-4.08809921614017,12.3830949840045,Tungusic,1,1.29510118602178e-28
909,ARD,GB041,-4.08809921614017,12.3830949840045,Mongolic,1,4.55603230209717e-21
909,ARD,GB041,-4.08809921614017,12.3830949840045,Japonic,1,1.07602615223869e-28
909,ARD,GB041,-4.08809921614017,12.3830949840045,Koreanic,1,8.49515668052391e-28
909,ER,GB042,-5.15072758295283,12.3692517760751,Turkic,1,1.09886651148774e-29
909,ER,GB042,-5.15072758295283,12.3692517760751,Tungusic,1,1.29510118602178e-28
909,ER,GB042,-5.15072758295283,12.3692517760751,Mongolic,1,3.23792555895626e-29
909,ER,GB042,-5.15072758295283,12.3692517760751,Japonic,1,1.07602615223869e-28
909,ER,GB042,-5.15072758295283,12.3692517760751,Koreanic,1,8.49515668052391e-28
909,ARD,GB042,-5.15072758295283,14.5083517176298,Turkic,1,1.09886651148774e-29
909,ARD,GB042,-5.15072758295283,14.5083517176298,Tungusic,1,1.29510118602178e-28
909,ARD,GB042,-5.15072758295283,14.5083517176298,Mongolic,1,3.23792555895626e-29
909,ARD,GB042,-5.15072758295283,14.5083517176298,Japonic,1,1.07602615223869e-28
909,ARD,GB042,-5.15072758295283,14.5083517176298,Koreanic,1,8.49515668052391e-28
909,ER,GB043,-4.998189043369,12.0641746969075,Turkic,1,1.09886651148774e-29
909,ER,GB043,-4.998189043369,12.0641746969075,Tungusic,1,1.29510118602178e-28
909,ER,GB043,-4.998189043369,12.0641746969075,Mongolic,1,3.23792555895626e-29
909,ER,GB043,-4.998189043369,12.0641746969075,Japonic,1,1.07602615223869e-28
909,ER,GB043,-4.998189043369,12.0641746969075,Koreanic,1,8.49515668052391e-28
909,ARD,GB043,-4.998189043369,14.2032746384621,Turkic,1,1.09886651148774e-29
909,ARD,GB043,-4.998189043369,14.2032746384621,Tungusic,1,1.29510118602178e-28
909,ARD,GB043,-4.998189043369,14.2032746384621,Mongolic,1,3.23792555895626e-29
909,ARD,GB043,-4.998189043369,14.2032746384621,Japonic,1,1.07602615223869e-28
909,ARD,GB043,-4.998189043369,14.2032746384621,Koreanic,1,8.49515668052391e-28
909,ER,GB044,-41.1314517614107,84.330700132991,Turkic,0.5,0.5
909,ER,GB044,-41.1314517614107,84.330700132991,Tungusic,0.5,0.5
909,ER,GB044,-41.1314517614107,84.330700132991,Mongolic,0.5,0.5
909,ER,GB044,-41.1314517614107,84.330700132991,Japonic,0.5,0.5
909,ER,GB044,-41.1314517614107,84.330700132991,Koreanic,0.5,0.5
909,ARD,GB044,-32.6718947340319,69.550686019788,Turkic,0.238529488868412,0.761470511131588
909,ARD,GB044,-32.6718947340319,69.550686019788,Tungusic,0.238529488868413,0.761470511131587
909,ARD,GB044,-32.6718947340319,69.550686019788,Mongolic,0.238529488868413,0.761470511131587
909,ARD,GB044,-32.6718947340319,69.550686019788,Japonic,0.238529488868413,0.761470511131587
909,ARD,GB044,-32.6718947340319,69.550686019788,Koreanic,0.238529488868413,0.761470511131587
909,ER,GB046,-11.4537438068884,24.9752842239463,Turkic,0.000503162984873174,0.999496837015127
909,ER,GB046,-11.4537438068884,24.9752842239463,Tungusic,0.000856877543288858,0.999143122456711
909,ER,GB046,-11.4537438068884,24.9752842239463,Mongolic,0.0118970958186874,0.988102904181313
909,ER,GB046,-11.4537438068884,24.9752842239463,Japonic,0.00551822025415083,0.994481779745849
909,ER,GB046,-11.4537438068884,24.9752842239463,Koreanic,0.116097615571113,0.883902384428887
909,ARD,GB046,-11.155692785006,26.5182821217362,Turkic,2.11641295397343e-21,1
909,ARD,GB046,-11.155692785006,26.5182821217362,Tungusic,2.68767811560741e-20,1
909,ARD,GB046,-11.155692785006,26.5182821217362,Mongolic,3.72445003537789e-11,0.999999999962756
909,ARD,GB046,-11.155692785006,26.5182821217362,Japonic,2.04680059544678e-19,1
909,ARD,GB046,-11.155692785006,26.5182821217362,Koreanic,8.94756450340976e-10,0.999999999105244
909,ER,GB047,-9.21725323679726,20.502303083764,Turkic,2.10851101781892e-05,0.999978914889822
909,ER,GB047,-9.21725323679726,20.502303083764,Tungusic,0.000117047231587033,0.999882952768413
909,ER,GB047,-9.21725323679726,20.502303083764,Mongolic,5.25262308844834e-05,0.999947473769116
909,ER,GB047,-9.21725323679726,20.502303083764,Japonic,0.00106924411267497,0.998930755887325
909,ER,GB047,-9.21725323679726,20.502303083764,Koreanic,0.000772192675838607,0.999227807324161
909,ARD,GB047,-8.89809637715999,22.0030893060441,Turkic,1.12394469478428e-21,1
909,ARD,GB047,-8.89809637715999,22.0030893060441,Tungusic,1.31358343835842e-20,1
909,ARD,GB047,-8.89809637715999,22.0030893060441,Mongolic,3.54604661723907e-21,1
909,ARD,GB047,-8.89809637715999,22.0030893060441,Japonic,1.02295902292353e-19,1
909,ARD,GB047,-8.89809637715999,22.0030893060441,Koreanic,9.15724866188795e-20,1
909,ER,GB048,-23.6277629259823,49.3233224621342,Turkic,0.0136771890935849,0.986322810906415
909,ER,GB048,-23.6277629259823,49.3233224621342,Tungusic,0.00236379141593477,0.997636208584065
909,ER,GB048,-23.6277629259823,49.3233224621342,Mongolic,0.00109804758402865,0.998901952415971
909,ER,GB048,-23.6277629259823,49.3233224621342,Japonic,0.0500371509104276,0.949962849089573
909,ER,GB048,-23.6277629259823,49.3233224621342,Koreanic,0.154099216772126,0.845900783227875
909,ARD,GB048,-17.8179382998372,39.8427731513985,Turkic,0.161447032561017,0.838552967438983
909,ARD,GB048,-17.8179382998372,39.8427731513985,Tungusic,0.161447032561017,0.838552967438983
909,ARD,GB048,-17.8179382998372,39.8427731513985,Mongolic,0.161447032561017,0.838552967438983
909,ARD,GB048,-17.8179382998372,39.8427731513985,Japonic,0.161447032561017,0.838552967438983
909,ARD,GB048,-17.8179382998372,39.8427731513985,Koreanic,0.161447032561017,0.838552967438983
909,ER,GB049,-14.0283709936293,30.124538597428,Turkic,0.000126510730849397,0.999873489269151
909,ER,GB049,-14.0283709936293,30.124538597428,Tungusic,0.000740554649271162,0.999259445350729
909,ER,GB049,-14.0283709936293,30.124538597428,Mongolic,0.000286170678438821,0.999713829321561
909,ER,GB049,-14.0283709936293,30.124538597428,Japonic,0.187605557020153,0.812394442979847
909,ER,GB049,-14.0283709936293,30.124538597428,Koreanic,0.00306936086143675,0.996930639138563
909,ARD,GB049,-13.790818384316,31.7885333203562,Turkic,1.80056329621516e-21,1
909,ARD,GB049,-13.790818384316,31.7885333203562,Tungusic,2.09432650356506e-20,1
909,ARD,GB049,-13.790818384316,31.7885333203562,Mongolic,5.62246559660776e-21,1
909,ARD,GB049,-13.790818384316,31.7885333203562,Japonic,1.72386621635709e-09,0.999999998276134
909,ARD,GB049,-13.790818384316,31.7885333203562,Koreanic,1.50878100746807e-19,1
909,ER,GB057,-33.7976334824539,69.6630635750773,Turkic,0.982729812554818,0.0172701874451823
909,ER,GB057,-33.7976334824539,69.6630635750773,Tungusic,0.874262089753747,0.125737910246253
909,ER,GB057,-33.7976334824539,69.6630635750773,Mongolic,0.958596910231632,0.0414030897683678
909,ER,GB057,-33.7976334824539,69.6630635750773,Japonic,0.124453735021626,0.875546264978374
909,ER,GB057,-33.7976334824539,69.6630635750773,Koreanic,0.560651481515586,0.439348518484414
909,ARD,GB057,-32.6898676673862,69.5866318864965,Turkic,0.846652793022303,0.153347206977697
909,ARD,GB057,-32.6898676673862,69.5866318864965,Tungusic,0.623083156654947,0.376916843345053
909,ARD,GB057,-32.6898676673862,69.5866318864965,Mongolic,0.72743295839878,0.27256704160122
909,ARD,GB057,-32.6898676673862,69.5866318864965,Japonic,0.1380731481883,0.8619268518117
909,ARD,GB057,-32.6898676673862,69.5866318864965,Koreanic,0.570090616894709,0.429909383105291
909,ER,GB059,-20.5814485024794,43.2306936151282,Turkic,0.997232431349177,0.00276756865082269
909,ER,GB059,-20.5814485024794,43.2306936151282,Tungusic,0.173986794813008,0.826013205186992
909,ER,GB059,-20.5814485024794,43.2306936151282,Mongolic,0.999828399896272,0.000171600103728392
909,ER,GB059,-20.5814485024794,43.2306936151282,Japonic,0.998582971113776,0.00141702888622387
909,ER,GB059,-20.5814485024794,43.2306936151282,Koreanic,0.996885815833955,0.00311418416604543
909,ARD,GB059,-15.877266494165,35.9614295400541,Turkic,0.82480574733735,0.17519425266265
909,ARD,GB059,-15.877266494165,35.9614295400541,Tungusic,0.0532023678758271,0.946797632124173
909,ARD,GB059,-15.877266494165,35.9614295400541,Mongolic,0.866079401477837,0.133920598522163
