Tree,Model,Feature,LogLikelihood,AICc,q01,q10
376,ER,GB020,-13.3875719589589,28.8429405280872,0.0429644017901989,0.0429644017901989
376,ARD,GB020,-11.7688150299801,27.7445266116843,0.20610902600301,3.72023892903632
376,ER,GB021,-9.31425295158441,20.6963025133383,0.0237211485730555,0.0237211485730555
376,ARD,GB021,-8.51839743197883,21.2436914156818,0.0908476267614055,2.5032317789514
376,ER,GB022,-34.4108153416838,70.8894272935371,0.308925692681741,0.308925692681741
376,ARD,GB022,-31.0992741436077,66.4054448389395,0.233993480977644,0.753436973187434
376,ER,GB023,-12.8822475574534,27.8322917250763,0.0427353711908604,0.0427353711908604
376,ARD,GB023,-12.8595461668472,29.9259888854186,0.0423692069979864,0.0105447587446351
376,ER,GB026,-14.3107620009206,30.6893206120107,0.136509515375801,0.136509515375801
376,ARD,GB026,-13.4848614498822,31.1766194514886,0.109542613620768,0.353534001055783
376,ER,GB027,-24.2601513195984,50.5880992493664,100,100
376,ARD,GB027,-24.2458636623241,52.6986238763724,94.3914677558453,99.9456181464649
376,ER,GB028,-29.8066326856975,61.6810619815646,0.21689511536178,0.21689511536178
376,ARD,GB028,-24.2292642318549,52.6654250154339,7.58256042791191e-10,0.388180395872509
376,ER,GB030,-4.9685614222329,12.0049194546353,7.58256042791191e-10,7.58256042791191e-10
376,ARD,GB030,-4.9685614222329,14.1440193961899,7.58256042791191e-10,7.58256042791191e-10
376,ER,GB031,-10.5751782472832,23.2181531047358,0.0252457014769255,0.0252457014769255
376,ARD,GB031,-9.02619674423855,22.2592900402012,0.0942956904666184,2.44168057205661
376,ER,GB035,-33.8847070186483,69.8372106474661,0.357068031008501,0.357068031008501
376,ARD,GB035,-32.8095734066001,69.8260433649243,0.283373086597619,0.547551361758236
376,ER,GB037,-10.1968702174683,22.4615370451061,0.0242216212490898,0.0242216212490898
376,ARD,GB037,-8.49032410800703,21.1875447677382,0.168858866035501,4.66876679309496
376,ER,GB039,-31.4687675274554,65.0053316650802,0.22756867404346,0.22756867404346
376,ARD,GB039,-28.2489928271894,60.704882206103,0.139914668455912,0.624767906675851
376,ER,GB041,-3.92617294289257,9.92014249595464,7.58256042791191e-10,7.58256042791191e-10
376,ARD,GB041,-3.92617294289257,12.0592424375093,7.58256042791191e-10,7.58256042791191e-10
376,ER,GB042,-5.43941589604441,12.9466284022583,7.58256042791191e-10,7.58256042791191e-10
376,ARD,GB042,-5.43941589604441,15.0857283438129,7.58256042791191e-10,7.58256042791191e-10
376,ER,GB043,-4.62264547321625,11.313087556602,7.58256042791191e-10,7.58256042791191e-10
376,ARD,GB043,-4.62264547321625,13.4521874981566,7.58256042791191e-10,7.58256042791191e-10
376,ER,GB044,-42.2357971927378,86.539390995645,100,100
376,ARD,GB044,-34.6802861019601,73.5674687556444,100,33.9097239797825
376,ER,GB046,-14.3551222844794,30.7780411791282,0.12053338875719,0.12053338875719
376,ARD,GB046,-14.1387560050342,32.4844085617925,7.58256042791191e-10,0.109301091354363
376,ER,GB047,-10.1923867690352,22.4525701482399,0.0533587527415245,0.0533587527415245
376,ARD,GB047,-9.88040056184186,23.9676976754079,7.58256042791191e-10,0.0528853287897472
376,ER,GB048,-16.4862996065275,35.0403958232244,0.127317957256257,0.127317957256257
376,ARD,GB048,-16.2516842757338,36.7102651031917,7.58256042791191e-10,0.116159546276465
376,ER,GB049,-14.5468440143721,31.1614846389137,0.0898525274008723,0.0898525274008723
376,ARD,GB049,-14.292613924124,32.7921243999721,0.299811979900044,0.0952311991142404
376,ER,GB057,-34.65182279249,71.3714421951496,0.21258442109788,0.21258442109788
376,ARD,GB057,-33.9236148084364,72.054126168597,0.225768956969705,0.515293393237732
376,ER,GB059,-19.6531114349792,41.3740194801279,0.0882085046145406,0.0882085046145406
376,ARD,GB059,-15.5582124349444,35.3233214216129,7.58256042791191e-10,0.364149248145132
376,ER,GB068,-26.8920668252501,55.8519302606696,0.128080858727718,0.128080858727718
376,ARD,GB068,-26.3325264783604,56.8719495084448,0.133336672893817,0.35048947954722
376,ER,GB069,-17.9666074040316,38.0010114182327,0.0720195473815536,0.0720195473815536
376,ARD,GB069,-15.3337881960115,34.874472943747,7.58256042791191e-10,0.301698009383605
376,ER,GB070,-7.27730916380321,16.6224149377759,0.0271380977538606,0.0271380977538606
376,ARD,GB070,-6.94532927588107,18.0975551034863,7.58256042791191e-10,0.0247548483515441
376,ER,GB071,-7.24399814622367,16.5557929026168,0.0273555495914541,0.0273555495914541
376,ARD,GB071,-6.9208411175484,18.0485787868209,7.58256042791191e-10,0.0248189617613461
376,ER,GB072,-7.27730904419331,16.6224146985561,0.0271490498754551,0.0271490498754551
376,ARD,GB072,-6.94532935755378,18.0975552668317,7.58256042791191e-10,0.0247472142833722
376,ER,GB073,-3.22875297307873,8.52530255632695,0.01072609862621,0.01072609862621
376,ARD,GB073,-2.32660474710649,8.86010604593711,7.58256042791191e-10,8.84714125063215e-05
376,ER,GB074,-4.41940567174108,10.9066079536517,7.58256042791191e-10,7.58256042791191e-10
376,ARD,GB074,-4.41940567174108,13.0457078952063,7.58256042791191e-10,7.58256042791191e-10
376,ER,GB075,-3.18365917365446,8.43511495747841,0.0114181156459742,0.0114181156459742
376,ARD,GB075,-2.32623230829967,8.85936116832349,7.58256042791191e-10,9.28446522405041e-05
376,ER,GB079,-4.96856142247218,12.0049194551139,7.58256042791191e-10,7.58256042791191e-10
376,ARD,GB079,-4.96856142247218,14.1440193966685,7.58256042791191e-10,7.58256042791191e-10
376,ER,GB080,-3.23043173413547,8.52866007844042,0.0107024373888511,0.0107024373888511
376,ARD,GB080,-2.32661858421518,8.8601337201545,7.58256042791191e-10,8.84376295657926e-05
376,ER,GB082,-31.1989188806512,64.465634371472,0.170146096546865,0.170146096546865
376,ARD,GB082,-25.1935477082802,54.5939919682845,22.875087830239,4.12954688681515
376,ER,GB083,-14.1570456921918,30.3818879945531,0.0453891517864222,0.0453891517864222
376,ARD,GB083,-13.9465691213633,32.1000347944507,7.58256042791191e-10,0.0431269073075849
376,ER,GB084,-33.4655187669495,68.9988341440685,0.268948276564469,0.268948276564469
376,ARD,GB084,-33.4252376935741,71.0573719388724,0.293457903225826,0.252728500887352
376,ER,GB086,-34.5357313854756,71.1392593811208,0.241501226047649,0.241501226047649
376,ARD,GB086,-31.3887112548517,66.9843190614275,2.43001596023094,0.71152367852575
376,ER,GB089,-23.6708619502285,49.4095205106265,0.144935195680833,0.144935195680833
376,ARD,GB089,-22.0546879501376,48.3162724519993,0.226115137743372,0.0517253450105289
376,ER,GB091,-23.6708619376714,49.4095204855124,0.144932344584386,0.144932344584386
376,ARD,GB091,-22.0546879605451,48.3162724728143,0.226132594134465,0.0517114989587734
376,ER,GB103,-9.60345819175358,21.2747129936766,0.0244462354476677,0.0244462354476677
376,ARD,GB103,-8.51364228319686,21.2341811181179,0.0965101917738371,2.62800986205713
376,ER,GB105,-18.8685251424813,39.8048468951322,0.0882045188305156,0.0882045188305156
376,ARD,GB105,-16.4408799346739,37.088656421072,0.288339342638381,2.58211828365374
376,ER,GB107,-28.8206851939353,59.7091669980401,0.139110859390019,0.139110859390019
376,ARD,GB107,-28.3003262611715,60.8075490740672,7.58256042791191e-10,0.126384088860262
376,ER,GB108,-19.7714691487849,41.6107349077394,0.086230975535973,0.086230975535973
376,ARD,GB108,-18.6251492852707,41.4571951222655,0.0872794303329621,0.501217471454772
376,ER,GB110,-4.68068267794884,11.4291619660672,7.58256042791191e-10,7.58256042791191e-10
376,ARD,GB110,-4.68068267794884,13.5682619076218,7.58256042791191e-10,7.58256042791191e-10
376,ER,GB111,-13.6911647561879,29.4501261225453,0.0767928326439336,0.0767928326439336
376,ARD,GB111,-12.7775806656474,29.762057883019,0.0884940038714261,7.58256042791191e-10
376,ER,GB113,-3.1755905534183,8.41897771700609,0.0115535793504413,0.0115535793504413
376,ARD,GB113,-2.32616963568765,8.85923582309944,7.58256042791191e-10,9.35622226664753e-05
376,ER,GB114,-22.1019349761919,46.2716665625533,0.164602992852279,0.164602992852279
376,ARD,GB114,-22.048086735363,48.3030700224501,0.181181377163348,0.136078417985023
376,ER,GB115,-21.4669247866136,45.0016461833966,0.145904618812495,0.145904618812495
