Tree,Model,Feature,LogLikelihood,AICc,Clade,p0,p1
43,ER,GB020,-16.4726537548484,35.0131041198664,Turkic,0.999886868055935,0.000113131944064973
43,ER,GB020,-16.4726537548484,35.0131041198664,Tungusic,0.999958358431844,4.16415681560899e-05
43,ER,GB020,-16.4726537548484,35.0131041198664,Mongolic,0.999952236110357,4.77638896433709e-05
43,ER,GB020,-16.4726537548484,35.0131041198664,Japonic,0.999984994068247,1.50059317526104e-05
43,ER,GB020,-16.4726537548484,35.0131041198664,Koreanic,0.999996723302819,3.27669718154811e-06
43,ARD,GB020,-11.9412276663139,28.089351884352,Turkic,0.952042218029163,0.0479577819708366
43,ARD,GB020,-11.9412276663139,28.089351884352,Tungusic,0.952042218029163,0.0479577819708366
43,ARD,GB020,-11.9412276663139,28.089351884352,Mongolic,0.952042218029163,0.0479577819708366
43,ARD,GB020,-11.9412276663139,28.089351884352,Japonic,0.952042218029163,0.0479577819708366
43,ARD,GB020,-11.9412276663139,28.089351884352,Koreanic,0.95204234682206,0.04795765317794
43,ER,GB021,-11.7342854388746,25.5363674879187,Turkic,0.999984080581956,1.59194180437485e-05
43,ER,GB021,-11.7342854388746,25.5363674879187,Tungusic,0.997161870526906,0.00283812947309438
43,ER,GB021,-11.7342854388746,25.5363674879187,Mongolic,0.999999721511657,2.78488342638522e-07
43,ER,GB021,-11.7342854388746,25.5363674879187,Japonic,0.999997341508481,2.65849151927838e-06
43,ER,GB021,-11.7342854388746,25.5363674879187,Koreanic,0.999999448464259,5.5153574047886e-07
43,ARD,GB021,-8.73272916736886,21.6723548864619,Turkic,0.969711607451163,0.0302883925488374
43,ARD,GB021,-8.73272916736886,21.6723548864619,Tungusic,0.969711607451163,0.0302883925488374
43,ARD,GB021,-8.73272916736886,21.6723548864619,Mongolic,0.969711607451163,0.0302883925488375
43,ARD,GB021,-8.73272916736886,21.6723548864619,Japonic,0.969711607451163,0.0302883925488374
43,ARD,GB021,-8.73272916736886,21.6723548864619,Koreanic,0.969711711516064,0.0302882884839356
43,ER,GB022,-57.0703060362173,116.208408682604,Turkic,0.877198810904096,0.0978232103143725
43,ER,GB022,-57.0703060362173,116.208408682604,Tungusic,0.9753276446086,0.019026154014025
43,ER,GB022,-57.0703060362173,116.208408682604,Mongolic,0.999723703933322,0.000157025762281676
43,ER,GB022,-57.0703060362173,116.208408682604,Japonic,0.998564570938632,0.00078722047979009
43,ER,GB022,-57.0703060362173,116.208408682604,Koreanic,0.999758792111361,0.000121438220801849
43,ARD,GB022,-38.823239451713,91.2020344589815,Turkic,0.73735826023555,0.245819240927231
43,ARD,GB022,-38.823239451713,91.2020344589815,Tungusic,0.737358260239429,0.245819240928705
43,ARD,GB022,-38.823239451713,91.2020344589815,Mongolic,0.73735826075782,0.245819241125699
43,ARD,GB022,-38.823239451713,91.2020344589815,Japonic,0.73735826089105,0.245819241176328
43,ARD,GB022,-38.823239451713,91.2020344589815,Koreanic,0.741716978680408,0.247499301643317
43,ER,GB023,-16.2538000017493,34.575396613668,Turkic,0.999884523365557,0.000115476634442763
43,ER,GB023,-16.2538000017493,34.575396613668,Tungusic,0.999957591568435,4.24084315650597e-05
43,ER,GB023,-16.2538000017493,34.575396613668,Mongolic,0.999949342055854,5.06579441465211e-05
43,ER,GB023,-16.2538000017493,34.575396613668,Japonic,0.999984717635383,1.52823646171587e-05
43,ER,GB023,-16.2538000017493,34.575396613668,Koreanic,0.999996663279402,3.33672059818268e-06
43,ARD,GB023,-14.9638630230585,34.134622597841,Turkic,0.936060204562485,0.0639397954375155
43,ARD,GB023,-14.9638630230585,34.134622597841,Tungusic,0.945103267503344,0.0548967324966561
43,ARD,GB023,-14.9638630230585,34.134622597841,Mongolic,0.837670916409715,0.162329083590285
43,ARD,GB023,-14.9638630230585,34.134622597841,Japonic,0.963105623901976,0.0368943760980237
43,ARD,GB023,-14.9638630230585,34.134622597841,Koreanic,0.997703912769941,0.00229608723005866
43,ER,GB026,-60.9324410848638,123.932678779897,Turkic,0.421436319093671,0.316615487822414
43,ER,GB026,-60.9324410848638,123.932678779897,Tungusic,0.461567403460366,0.356051338240209
