Tree,Model,Feature,LogLikelihood,AICc,Clade,p0,p1
764,ER,GB020,-14.0448889725612,30.1575745552919,Turkic,0.999752253132729,0.000247746867271076
764,ER,GB020,-14.0448889725612,30.1575745552919,Tungusic,0.99992930086923,7.06991307696117e-05
764,ER,GB020,-14.0448889725612,30.1575745552919,Mongolic,0.999859745615443,0.00014025438455699
764,ER,GB020,-14.0448889725612,30.1575745552919,Japonic,0.999949239743019,5.07602569812996e-05
764,ER,GB020,-14.0448889725612,30.1575745552919,Koreanic,0.999994753169709,5.24683029141594e-06
764,ARD,GB020,-11.5184153219618,27.2437271956478,Turkic,0.942685946953193,0.0573140530468069
764,ARD,GB020,-11.5184153219618,27.2437271956478,Tungusic,0.942530372765345,0.0574696272346546
764,ARD,GB020,-11.5184153219618,27.2437271956478,Mongolic,0.942280751024477,0.0577192489755226
764,ARD,GB020,-11.5184153219618,27.2437271956478,Japonic,0.942951446982423,0.0570485530175766
764,ARD,GB020,-11.5184153219618,27.2437271956478,Koreanic,0.989904100222482,0.0100958997775176
764,ER,GB021,-11.3488193315199,24.7654352732094,Turkic,0.99995885249206,4.11475079403941e-05
764,ER,GB021,-11.3488193315199,24.7654352732094,Tungusic,0.995238196820789,0.0047618031792114
764,ER,GB021,-11.3488193315199,24.7654352732094,Mongolic,0.999984314419101,1.56855808986813e-05
764,ER,GB021,-11.3488193315199,24.7654352732094,Japonic,0.999992216869634,7.78313036566334e-06
764,ER,GB021,-11.3488193315199,24.7654352732094,Koreanic,0.999999125687273,8.74312727392579e-07
764,ARD,GB021,-8.71159608339785,21.6300887185198,Turkic,0.969415008947908,0.0305849910520924
764,ARD,GB021,-8.71159608339785,21.6300887185198,Tungusic,0.969415008947908,0.0305849910520924
764,ARD,GB021,-8.71159608339785,21.6300887185198,Mongolic,0.969415008947908,0.0305849910520924
764,ARD,GB021,-8.71159608339785,21.6300887185198,Japonic,0.969415008947908,0.0305849910520924
764,ARD,GB021,-8.71159608339785,21.6300887185198,Koreanic,0.969419498633257,0.0305805013667425
764,ER,GB022,-37.0978740146576,76.2635446394848,Turkic,0.51394466164664,0.48605533835336
764,ER,GB022,-37.0978740146576,76.2635446394848,Tungusic,0.664153000589853,0.335846999410147
764,ER,GB022,-37.0978740146576,76.2635446394848,Mongolic,0.659360584677579,0.340639415322421
764,ER,GB022,-37.0978740146576,76.2635446394848,Japonic,0.765903997554367,0.234096002445633
764,ER,GB022,-37.0978740146576,76.2635446394848,Koreanic,0.993041503626329,0.00695849637367098
764,ARD,GB022,-32.737376126123,69.6816488039701,Turkic,0.689437906185421,0.310562093814579
764,ARD,GB022,-32.737376126123,69.6816488039701,Tungusic,0.778661113434361,0.221338886565639
764,ARD,GB022,-32.737376126123,69.6816488039701,Mongolic,0.784090419287097,0.215909580712903
764,ARD,GB022,-32.737376126123,69.6816488039701,Japonic,0.863387817394562,0.136612182605438
764,ARD,GB022,-32.737376126123,69.6816488039701,Koreanic,0.994709925391286,0.00529007460871455
764,ER,GB023,-15.7418867933387,33.5515701968469,Turkic,0.999626237619579,0.000373762380421421
764,ER,GB023,-15.7418867933387,33.5515701968469,Tungusic,0.999892867789411,0.000107132210589108
764,ER,GB023,-15.7418867933387,33.5515701968469,Mongolic,0.99827806321816,0.00172193678183979
764,ER,GB023,-15.7418867933387,33.5515701968469,Japonic,0.999921503582916,7.84964170837147e-05
764,ER,GB023,-15.7418867933387,33.5515701968469,Koreanic,0.999992088299941,7.91170005873435e-06
764,ARD,GB023,-13.0027903858796,30.2124773234834,Turkic,0.928890970188571,0.0711090298114289
764,ARD,GB023,-13.0027903858796,30.2124773234834,Tungusic,0.928419492862601,0.0715805071373988
764,ARD,GB023,-13.0027903858796,30.2124773234834,Mongolic,0.851122741735195,0.148877258264805
764,ARD,GB023,-13.0027903858796,30.2124773234834,Japonic,0.946876877773337,0.0531231222266628
764,ARD,GB023,-13.0027903858796,30.2124773234834,Koreanic,0.997396909531724,0.00260309046827616
764,ER,GB026,-14.5479822586229,31.1637611274153,Turkic,0.947165883496417,0.0528341165035826
764,ER,GB026,-14.5479822586229,31.1637611274153,Tungusic,0.127433781818372,0.872566218181628
764,ER,GB026,-14.5479822586229,31.1637611274153,Mongolic,0.992200734951351,0.00779926504864947
764,ER,GB026,-14.5479822586229,31.1637611274153,Japonic,0.996324898377403,0.00367510162259686
