Tree,Model,Feature,LogLikelihood,AICc,q01,q10
691,ER,GB020,-18.2614321385088,38.5906608871871,0.0207951518171193,0.0207951518171193
691,ARD,GB020,-11.9699032820081,28.1467031157403,5.05775597399193,100
691,ER,GB021,-13.7817457205492,29.631288051268,0.011397166972322,0.011397166972322
691,ARD,GB021,-8.72563577508156,21.6581681018873,3.13075457757066,100
691,ER,GB022,-41.5048025397894,85.0774016897484,39.9281420719799,39.9281420719799
691,ARD,GB022,-33.7344469626509,71.675790477026,33.4048598849047,100
691,ER,GB023,-14.3675658781559,30.8029283664812,0.0207758137175882,0.0207758137175882
691,ARD,GB023,-11.7240010218383,27.6548985954007,0.112768633500896,1.92709982684386
691,ER,GB026,-16.5106025269678,35.0890016641052,0.082950131679848,0.082950131679848
691,ARD,GB026,-15.0610865833711,34.3290697184664,0.0603997140193046,0.200168650822335
691,ER,GB027,-24.2601513195974,50.5880992493642,98.460569194214,98.460569194214
691,ARD,GB027,-24.2458636610425,52.6986238738092,59.2624094404496,62.748438663025
691,ER,GB028,-30.3335792680863,62.734955146342,0.101958156104314,0.101958156104314
691,ARD,GB028,-34.2181431610578,72.6431828738397,38.245986041547,100
691,ER,GB030,-4.18366655061487,10.4351297113992,7.58256042791191e-10,7.58256042791191e-10
691,ARD,GB030,-4.18366655061487,12.5742296529539,7.58256042791191e-10,7.58256042791191e-10
691,ER,GB031,-11.1641865007203,24.3961696116102,0.0118265647784673,0.0118265647784673
691,ARD,GB031,-10.1223297757088,24.4515561031418,0.0353729196885623,0.646639156025553
691,ER,GB035,-34.3755013041001,70.8187992183698,0.261120009037362,0.261120009037362
691,ARD,GB035,-33.2878144716874,70.7825254950989,0.230357437503703,0.402045362117764
691,ER,GB037,-14.1576288638248,30.3830543378192,0.0118035442342945,0.0118035442342945
691,ARD,GB037,-8.56398600425055,21.3348685602252,3.38790677061552,98.1750870627119
691,ER,GB039,-34.9933834899257,72.0545635900209,0.130752149829303,0.130752149829303
691,ARD,GB039,-33.7079358931457,71.6227683380155,0.122336925810768,0.281124745245861
691,ER,GB041,-4.01473911742593,10.0972748450213,7.58256042791191e-10,7.58256042791191e-10
691,ARD,GB041,-4.01473911742593,12.236374786576,7.58256042791191e-10,7.58256042791191e-10
691,ER,GB042,-9.16015052877441,20.3880976677183,7.58256042791191e-10,7.58256042791191e-10
691,ARD,GB042,-9.16015052877441,22.5271976092729,7.58256042791191e-10,7.58256042791191e-10
691,ER,GB043,-8.5160247303652,19.0998460708999,7.58256042791191e-10,7.58256042791191e-10
691,ARD,GB043,-8.5160247303652,21.2389460124545,7.58256042791191e-10,7.58256042791191e-10
691,ER,GB044,-35.6870049689108,73.441806547991,0.191020416921719,0.191020416921719
691,ARD,GB044,-33.12405124351,70.4549990387441,6.9740567727016,2.47079335962695
691,ER,GB046,-11.806633887691,25.6810643855514,0.0445812867849011,0.0445812867849011
691,ARD,GB046,-11.6280575064061,27.4630115645363,7.58256042791191e-10,0.0393266268324925
691,ER,GB047,-10.4718484288168,23.011493467803,0.0246728380302101,0.0246728380302101
691,ARD,GB047,-10.2032858892375,24.6134683301992,7.58256042791191e-10,0.0237664928589627
691,ER,GB048,-18.8424679813247,39.7527325728188,0.0645024092864595,0.0645024092864595
691,ARD,GB048,-16.474696577177,37.1562897060782,6.73020896146721,1.28863931683155
691,ER,GB049,-14.96867761271,32.0051518355896,0.0412695845099655,0.0412695845099655
691,ARD,GB049,-14.616416368216,33.4397292881561,0.169465100601823,0.0493364773523607
691,ER,GB057,-38.7322073903257,79.5322113908209,39.9255329448195,39.9255329448195
691,ARD,GB057,-34.3636586421651,72.9342138360544,38.2933370353549,87.6046955375824
691,ER,GB059,-24.2436515119725,50.5550996341144,0.0433717786176762,0.0433717786176762
691,ARD,GB059,-20.6249698672235,45.4568362861711,0.0191967314044418,0.238878281579651
691,ER,GB068,-22.0790649522238,46.2259265146172,0.0576736904244059,0.0576736904244059
691,ARD,GB068,-21.9707501802133,48.1483969121508,0.0588545085071853,0.0944391752772457
691,ER,GB069,-16.2699141962301,34.6076250026297,0.0319066378689395,0.0319066378689395
691,ARD,GB069,-14.823018551947,33.8529336556181,0.0192502580044269,0.124902477148003
691,ER,GB070,-7.63775730771464,17.3433112255988,0.0129784892749124,0.0129784892749124
691,ARD,GB070,-7.31020338802449,18.8273033277731,7.58256042791191e-10,0.0117954198109035
691,ER,GB071,-6.89097658081391,15.8497497717973,0.0132608496500011,0.0132608496500011
691,ARD,GB071,-6.58868649955491,17.3842695508339,7.58256042791191e-10,0.0118925328432106
691,ER,GB072,-7.63775731811241,17.3433112463943,0.0129794029881584,0.0129794029881584
691,ARD,GB072,-7.31020482078018,18.8273061932845,7.58256042791191e-10,0.0117777836913657
691,ER,GB073,-3.01383612095708,8.09546885208364,0.00507250136082564,0.00507250136082564
691,ARD,GB073,-2.1158534513989,8.43860345452194,7.58256042791191e-10,5.38932913675349e-05
691,ER,GB074,-6.45280132629509,14.9733992627597,7.58256042791191e-10,7.58256042791191e-10
691,ARD,GB074,-6.45280132629509,17.1124992043143,7.58256042791191e-10,7.58256042791191e-10
691,ER,GB075,-2.98885412646541,8.04550486310032,0.00525335279164297,0.00525335279164297
691,ARD,GB075,-2.11558715139652,8.43807085451717,7.58256042791191e-10,5.5460681504485e-05
691,ER,GB079,-4.18366655202518,10.4351297142199,7.58256042791191e-10,7.58256042791191e-10
691,ARD,GB079,-4.18366655202518,12.5742296557745,7.58256042791191e-10,7.58256042791191e-10
691,ER,GB080,-3.01615901450636,8.10011463918221,0.0050574833304595,0.0050574833304595
691,ARD,GB080,-2.11587810731896,8.43865276636205,7.58256042791191e-10,5.38499601338321e-05
691,ER,GB082,-33.6472396938609,69.3622759978912,0.0951064338978135,0.0951064338978135
691,ARD,GB082,-25.3365266168791,54.8799497854823,62.139039116952,11.0206821004787
691,ER,GB083,-16.0853872402628,34.238571090695,0.021320158356787,0.021320158356787
691,ARD,GB083,-12.0605543302185,28.3280052121611,100,5.06538181640913
691,ER,GB084,-34.7928666385243,71.6535298872181,0.151781029975601,0.151781029975601
691,ARD,GB084,-39.9184970001703,84.0438905520647,20.9848953319805,19.9845179694248
691,ER,GB086,-37.6511801996569,77.3701570094833,0.202896297767567,0.202896297767567
691,ARD,GB086,-32.1197969998731,68.4464905514704,100,31.9586817608035
691,ER,GB089,-26.1548460672751,54.3774887447198,0.07661397121859,0.07661397121859
691,ARD,GB089,-26.1309642879147,56.4688251275535,0.0862995083585628,0.0732315260889507
691,ER,GB091,-26.1548460655572,54.3774887412839,0.0766127895411847,0.0766127895411847
691,ARD,GB091,-26.1309642862179,56.4688251241599,0.0862987223661054,0.0732308591161227
691,ER,GB103,-8.70422486002587,19.4762463302212,0.0117206199250418,0.0117206199250418
691,ARD,GB103,-7.9271192423618,20.0611350364477,0.023771286812469,0.397991940195916
691,ER,GB105,-25.4469152841896,52.9616271785488,0.0458210344234387,0.0458210344234387
691,ARD,GB105,-16.7773446641366,37.7615858799974,10.0257362286651,100
691,ER,GB107,-26.0194191343888,54.106634878947,0.0746956790930996,0.0746956790930996
691,ARD,GB107,-25.7406929054379,55.6882823626,0.161647639436186,0.0801958447221638
691,ER,GB108,-16.4264878477285,34.9207723056265,0.0316147136881966,0.0316147136881966
691,ARD,GB108,-15.7424461590177,35.6917888697596,0.0498424902885407,0.284545847834962
691,ER,GB110,-5.14938051580495,12.3665576417794,7.58256042791191e-10,7.58256042791191e-10
691,ARD,GB110,-5.14938051580495,14.505657583334,7.58256042791191e-10,7.58256042791191e-10
691,ER,GB111,-12.7090383412774,27.4858732927244,0.0366509835983371,0.0366509835983371
691,ARD,GB111,-10.7874046249283,25.7817058015807,7.58256042791191e-10,0.056678817724482
691,ER,GB113,-2.97542966176295,8.01865593369538,0.00535326216114845,0.00535326216114845
691,ARD,GB113,-2.11544603975493,8.437788631234,7.58256042791191e-10,5.63361608638211e-05
691,ER,GB114,-21.6839808237434,45.4357582576562,0.0738180919451144,0.0738180919451144
691,ARD,GB114,-21.5491652216141,47.3052269949524,0.0620777210206977,0.0930099215221971
691,ER,GB115,-19.3678295379074,40.8034556859842,0.073282016815545,0.073282016815545
691,ARD,GB115,-19.0903004048792,42.3874973614826,0.152913841320043,0.0776479384444836
691,ER,GB117,-17.3362460175683,36.740288645306,0.0413250560767429,0.0413250560767429
691,ARD,GB117,-17.0207464650159,38.248389481756,7.58256042791191e-10,0.0392597535490219
691,ER,GB118,-22.4274207505065,46.9226381111825,0.154864452454052,0.154864452454052
691,ARD,GB118,-19.2603142868983,42.7275251255207,0.606844144194953,2.1215815213615
691,ER,GB119,-34.5611856111511,71.1901678324717,0.198176713117799,0.198176713117799
691,ARD,GB119,-34.0782585023071,72.3634135563383,0.397788556856982,0.253905475006492
691,ER,GB120,-34.1968963647917,70.461589339753,0.335639775054426,0.335639775054426
691,ARD,GB120,-30.5094881772295,65.2258729061832,1.6457488040301,0.628436308075672
691,ER,GB121,-39.5856803039885,81.2391572181465,10.3336144974426,10.3336144974426
691,ARD,GB121,-39.5679292581176,83.3427550679593,10.4048260530216,9.89341371662651
691,ER,GB122,-21.1638899055361,44.3955764212418,0.0523142910437641,0.0523142910437641
691,ARD,GB122,-19.6007512275701,43.4083990068642,0.0452832033731522,0.183438122469136
691,ER,GB123,-9.24800665829387,20.5638099267572,0.0309300284004948,0.0309300284004948
691,ARD,GB123,-8.5880848006275,21.3830661529791,7.58256042791191e-10,0.0345863230547975
691,ER,GB126,-29.114157018955,60.2961106480794,100,100
691,ARD,GB126,-25.1403875421616,54.4876716360473,100,40.0739993849449
691,ER,GB127,-3.80231826540616,9.67243314098182,7.58256042791191e-10,7.58256042791191e-10
691,ARD,GB127,-3.80231826540616,11.8115330825365,7.58256042791191e-10,7.58256042791191e-10
691,ER,GB132,-22.8192957948755,47.7063881999204,0.0297958567642692,0.0297958567642692
691,ARD,GB132,-14.8735048262178,33.9539062041598,6.993139286519,100
691,ER,GB133,-3.01615900516624,8.10011462050198,0.00505697347513309,0.00505697347513309
691,ARD,GB133,-2.1158781078184,8.43865276736094,7.58256042791191e-10,5.38480111560835e-05
691,ER,GB134,-11.3820158598802,24.8318283299299,0.0233514417733281,0.0233514417733281
