Tree,Model,Feature,LogLikelihood,AICc,q01,q10
619,ER,GB020,-20.3541303585736,42.7760573273167,0.03045836306263,0.03045836306263
619,ARD,GB020,-12.0448792857463,28.2966551232167,5.06276607633336,100
619,ER,GB021,-8.97094633828058,20.0096892867307,0.0161045003882166,0.0161045003882166
619,ARD,GB021,-8.3707878225587,20.9484721968415,0.0535020955344668,1.28631612385894
619,ER,GB022,-41.6006579952517,85.269112600673,100,100
619,ARD,GB022,-33.7933431275903,71.7935828069047,33.4589799037475,100
619,ER,GB023,-17.5174727663963,37.1027421429622,0.030152213006813,0.030152213006813
619,ARD,GB023,-14.4337490608979,33.07439467352,0.425091368848666,7.82635318752227
619,ER,GB026,-15.9299080555644,33.9276127212984,0.168224468162622,0.168224468162622
619,ARD,GB026,-14.793341778151,33.7935801080262,0.07193392484774,0.258163067294201
619,ER,GB027,-24.2735617729576,50.6149201560847,100,100
619,ARD,GB027,-24.2609411885283,52.7287789287807,94.7880885302612,100
619,ER,GB028,-28.9809385714901,60.0296737531496,0.135005837484521,0.135005837484521
619,ARD,GB028,-26.5417940348588,57.2904846214417,8.06082261026996e-10,0.203971427210881
619,ER,GB030,-5.91873186056742,13.9052603313043,7.58256042791191e-10,7.58256042791191e-10
619,ARD,GB030,-5.91873186056742,16.044360272859,7.58256042791191e-10,7.58256042791191e-10
619,ER,GB031,-10.3648669576848,22.797530525539,0.0173345913444401,0.0173345913444401
619,ARD,GB031,-10.3595310659697,24.9259586836636,0.0172677546089707,0.00911068449259628
619,ER,GB035,-33.6120461599243,69.2918889300182,0.257824811744748,0.257824811744748
619,ARD,GB035,-31.7246653856395,67.6562273230032,0.196467853571087,0.465237311436348
619,ER,GB037,-11.1819036829608,24.4316039760911,0.0164808814589807,0.0164808814589807
619,ARD,GB037,-11.1817437099374,26.570383971599,0.0164570131833887,0.0149012600904606
619,ER,GB039,-36.7066862249804,75.4811690601304,0.219768680374245,0.219768680374245
619,ARD,GB039,-34.8527955885725,73.9124877288691,0.197726960561147,0.476582013244657
619,ER,GB041,-4.17814272776805,10.4240820657056,7.58256042791191e-10,7.58256042791191e-10
619,ARD,GB041,-4.17814272776805,12.5631820072602,7.58256042791191e-10,7.58256042791191e-10
619,ER,GB042,-7.5433495702871,17.1544957507437,7.58256042791191e-10,7.58256042791191e-10
619,ARD,GB042,-7.5433495702871,19.2935956922983,7.58256042791191e-10,7.58256042791191e-10
619,ER,GB043,-4.86272754590176,11.793251701973,7.58256042791191e-10,7.58256042791191e-10
