Tree,Feature,D,PVal1,PVal0
654,GB020,0.740614857930713,0.211,0.161
654,GB021,0.664066731863004,0.212,0.324
654,GB022,0.479309075816546,0.006,0.053
654,GB023,0.0549580215596514,0.011,0.479
654,GB026,0.202668650027531,0.02,0.36
654,GB027,0.695253894506734,0.125,0.019
654,GB028,-0.0259413425399122,0,0.534
654,GB030,-0.337118757189098,0.233,0.613
654,GB031,-0.296622250988478,0.017,0.636
654,GB035,0.254825517720195,0,0.196
654,GB037,1.47063254055676,0.719,0.114
654,GB039,0.20680926333101,0,0.262
654,GB041,-5.07453214722431,0.064,0.774
654,GB042,1.09952999071778,0.464,0.368
654,GB043,1.21069483292576,0.608,0.26
654,GB044,0.315629377232461,0.001,0.143
654,GB046,0.235666189895312,0.06,0.349
654,GB047,-0.036289581779259,0.073,0.517
654,GB048,0.636914936781496,0.174,0.135
654,GB049,0.0829439622716301,0.021,0.45
654,GB057,0.0813520868110521,0,0.41
654,GB059,-0.216262945809533,0,0.716
654,GB068,0.0549172681869608,0,0.423
654,GB069,-0.44241193026417,0,0.854
654,GB070,-0.826799158996608,0.014,0.787
654,GB071,-0.740851893278964,0.021,0.781
654,GB072,-0.733858466015642,0.009,0.773
654,GB073,-4.57505013585096,0,0.838
654,GB074,3.62559578141726,0.845,0.15
654,GB075,-4.85238023172594,0,0.831
654,GB079,-0.123063265414902,0.179,0.691
654,GB080,-5.01845858668047,0,0.846
654,GB082,1.22316317115479,0.814,0
654,GB083,0.44547265518581,0.071,0.318
654,GB084,0.157648230417044,0,0.298
654,GB086,0.720676247104666,0.084,0.012
654,GB089,-0.234778665389839,0,0.803
654,GB091,-0.234424893527922,0,0.807
654,GB103,0.236807523790215,0.211,0.428
654,GB105,0.414949942208363,0.064,0.241
654,GB107,0.00352274498342278,0,0.492
654,GB108,-0.291404258777191,0,0.755
654,GB110,1.96389219347524,0.626,0.236
654,GB111,-0.826778166078505,0,0.994
654,GB113,-4.89625901888746,0,0.843
654,GB114,-0.340044317077189,0,0.864
654,GB115,0.280598121583426,0.002,0.238
654,GB117,0.465921462694781,0.092,0.203
654,GB118,0.968852666533691,0.435,0.009
654,GB119,0.334552171643902,0.001,0.121
654,GB120,0.783661911703807,0.136,0.004
654,GB121,0.53866541744816,0.006,0.027
654,GB122,-0.187553556594276,0.001,0.648
654,GB123,-0.768687852192695,0,0.902
654,GB126,0.59498742351496,0.074,0.058
654,GB127,-2.43659416139764,0,1
654,GB132,1.09802392855056,0.549,0.029
654,GB133,-5.43833967991521,0,0.854
654,GB134,-0.502561331482531,0.007,0.733
654,GB135,0.984381216719458,0.45,0.013
654,GB136,-0.0118786239619642,0,0.534
654,GB137,0.131436540992944,0,0.342
654,GB138,1.10461033652231,0.502,0.204
654,GB139,0.0884926621832111,0,0.396
654,GB140,0.636466232749032,0.114,0.081
654,GB146,-0.47826115319291,0.002,0.778
654,GB147,-0.297035672019342,0,0.758
654,GB150,0.789391657330741,0.269,0.102
654,GB151,-1.05048252155473,0.171,0.669
654,GB152,0.986255150084519,0.462,0.007
654,GB155,-5.26489314722455,0,0.844
654,GB156,-1.32264209035893,0.122,0.694
654,GB158,0.886112946622449,0.378,0.098
654,GB159,1.44560164309842,0.894,0
654,GB160,1.05341918130765,0.554,0.005
654,GB166,1.30388820085088,0.627,0.274
654,GB167,0.957685191202546,0.44,0.237
654,GB184,0.710774066116768,0.194,0.115
654,GB185,0.706588548427644,0.144,0.024
654,GB187,0.231709881547429,0.038,0.357
654,GB188,0.822322309302775,0.283,0.073
654,GB196,-0.374872706462462,0.205,0.58
654,GB197,-0.0676830058112147,0.195,0.552
654,GB204,0.831748972781571,0.327,0.093
654,GB250,-0.578870288537021,0.005,0.8
654,GB252,0.943862717482396,0.402,0.009
654,GB253,-0.133707120600336,0,0.651
654,GB254,0.241679080977431,0,0.254
654,GB256,-0.408607331270011,0,0.791
654,GB257,0.947006427895556,0.394,0.003
654,GB263,0.768938803246914,0.211,0.042
654,GB264,1.04950377713862,0.532,0.111
654,GB265,-0.0915469674220272,0.216,0.585
654,GB266,-0.428357567821792,0,0.869
654,GB273,-0.293858798928966,0,0.826
654,GB275,0.370865652077497,0.008,0.15
654,GB276,0.280786517740321,0.067,0.356
654,GB285,-4.49561487452772,0.039,0.825
654,GB286,0.866976180078876,0.328,0.054
654,GB296,0.451632624757132,0.016,0.135
654,GB297,-2.60100068695703,0.04,0.773
654,GB298,-0.184095861228597,0,0.723
654,GB299,-0.0166162980797126,0,0.531
654,GB301,-0.0727575920030394,0.024,0.602
654,GB302,1.8105648320261,0.608,0.293
654,GB304,-0.0734268859283683,0.009,0.561
