Tree,Feature,D,PVal1,PVal0
968,GB020,0.972109833604265,0.412,0.127
968,GB021,0.697688545394906,0.26,0.28
968,GB022,0.446240484480579,0.008,0.098
968,GB023,0.0496176137277148,0.025,0.494
968,GB026,0.0869810588499044,0.011,0.491
968,GB027,0.622474969831669,0.081,0.088
968,GB028,-0.121441895016106,0,0.648
968,GB030,0.203056918430772,0.405,0.47
968,GB031,-0.867618862928714,0.007,0.855
968,GB035,0.217656065177759,0,0.274
968,GB037,0.828217698939852,0.427,0.235
968,GB039,0.141359369047941,0,0.366
968,GB041,1.68021059679742,0.515,0.367
968,GB042,1.93762201862438,0.712,0.199
968,GB043,1.82167020526238,0.679,0.231
968,GB044,0.220652805346972,0.003,0.279
968,GB046,-0.278948741825694,0.012,0.68
968,GB047,0.146835155101885,0.124,0.468
968,GB048,0.888176145745711,0.387,0.045
968,GB049,0.0491794337808978,0.018,0.477
968,GB057,-0.0332750043081869,0,0.544
968,GB059,-0.564387186724671,0,0.908
968,GB068,-0.0432393355131438,0,0.571
968,GB069,-0.497350054775155,0,0.873
968,GB070,-1.05877256405681,0.009,0.802
968,GB071,-0.595415838151833,0.05,0.718
968,GB072,-1.13913077782497,0.009,0.819
968,GB073,-5.72671409008361,0,0.835
968,GB074,-0.485220886247472,0.241,0.654
968,GB075,-6.86512235812497,0,0.868
968,GB079,0.313123431948836,0.228,0.6
968,GB080,-5.39730581937786,0,0.859
968,GB082,1.3729798215673,0.909,0
968,GB083,0.199420775666686,0.06,0.463
968,GB084,0.128397331900637,0,0.337
968,GB086,0.693672952466325,0.082,0.03
968,GB089,-0.249440910351462,0,0.782
968,GB091,-0.246349699570061,0,0.778
968,GB103,0.42711675746313,0.325,0.415
968,GB105,0.541306598078461,0.132,0.159
968,GB107,-0.139299038856561,0,0.651
968,GB108,-0.247335558501144,0,0.73
968,GB110,0.672306366685309,0.396,0.414
968,GB111,-0.794220333419053,0,0.992
968,GB113,-4.76357549418272,0,0.841
968,GB114,-0.232141647305962,0,0.711
