Tree,Feature,D,PVal1,PVal0
390,GB020,0.744455474859488,0.268,0.2
390,GB021,1.09696469567824,0.512,0.15
390,GB022,0.463231408295171,0.015,0.092
390,GB023,-0.0841455946588232,0.012,0.577
390,GB026,0.0535430210106826,0.01,0.496
390,GB027,0.934484207005004,0.382,0.009
390,GB028,-0.238361225486097,0,0.758
390,GB030,-0.164844951296273,0.308,0.507
390,GB031,-0.914482714793347,0.004,0.836
390,GB035,0.070905780154909,0,0.433
390,GB037,1.72127929436637,0.753,0.066
390,GB039,0.120015904821675,0,0.398
390,GB041,-4.02504556468085,0.054,0.817
390,GB042,1.25878911507409,0.531,0.309
390,GB043,2.42908703991777,0.833,0.086
390,GB044,0.238053318214406,0.001,0.27
390,GB046,0.205549968465766,0.062,0.398
390,GB047,-0.665381273467972,0.018,0.776
390,GB048,0.697082606603995,0.254,0.119
390,GB049,0.0227914526392995,0.031,0.507
390,GB057,-0.139325799804724,0,0.652
390,GB059,-0.598391184050828,0,0.905
390,GB068,-0.099965253623587,0,0.613
390,GB069,-0.672348145887031,0,0.913
390,GB070,-0.873247125196286,0.012,0.785
390,GB071,-0.843228608341794,0.037,0.778
390,GB072,-0.848865832886095,0.011,0.8
390,GB073,-5.55954214018001,0,0.856
390,GB074,6.41793414888521,0.932,0.042
390,GB075,-4.89015422780109,0,0.849
390,GB079,0.0363861942850569,0.248,0.566
390,GB080,-4.73537122618701,0,0.856
390,GB082,1.12685215421502,0.668,0.001
390,GB083,0.359782031893511,0.077,0.374
390,GB084,-0.0136966251132032,0,0.545
390,GB086,0.622477319489646,0.054,0.037
390,GB089,-0.328925362071493,0,0.848
390,GB091,-0.355517179247483,0,0.863
390,GB103,0.382736798654204,0.277,0.382
390,GB105,0.461745728923944,0.081,0.216
390,GB107,-0.193194428069123,0,0.725
390,GB108,-0.256302101329698,0,0.731
390,GB110,1.74746880186032,0.537,0.327
390,GB111,-0.821762460514861,0,0.993
390,GB113,-4.50252688306308,0,0.834
390,GB114,-0.361087531599012,0,0.839
390,GB115,0.321495221610038,0.014,0.223
390,GB117,0.12987441127278,0.033,0.443
390,GB118,0.789617634664359,0.269,0.047
390,GB119,0.25577637556874,0.001,0.231
390,GB120,0.749504902777341,0.105,0.005
390,GB121,0.579456285029489,0.015,0.021
390,GB122,0.0232090120152143,0.006,0.495
390,GB123,-1.00522804249546,0,0.946
390,GB126,0.627976655221678,0.085,0.053
390,GB127,-3.07860714912179,0,1
390,GB132,0.804790231433553,0.247,0.113
390,GB133,-4.87681154215124,0,0.848
390,GB134,-0.449548390568504,0.024,0.683
390,GB135,0.84194363131357,0.317,0.044
390,GB136,0.100234046036457,0,0.389
390,GB137,0.234383456542615,0.001,0.287
390,GB138,-0.722570058838668,0.055,0.719
390,GB139,-0.0337137442595552,0,0.543
390,GB140,0.616844286205729,0.12,0.109
390,GB146,-0.531292013034941,0.001,0.793
390,GB147,-0.49172896609875,0,0.841
390,GB150,0.783423048177872,0.303,0.126
390,GB151,-4.3688717813566,0.066,0.817
390,GB152,1.01919652075039,0.513,0.01
390,GB155,-4.97390820529277,0,0.846
390,GB156,-0.197660056588964,0.235,0.618
390,GB158,1.13824809364757,0.592,0.059
390,GB159,1.43960332201994,0.86,0.001
390,GB160,1.03742422100239,0.524,0.009
