Tree,Feature,D,PVal1,PVal0
449,GB020,1.20849147599326,0.613,0.063
449,GB021,0.572211739806024,0.171,0.353
449,GB022,0.436115271681868,0.014,0.11
449,GB023,0.199530813954384,0.055,0.425
449,GB026,-0.365654670382196,0.01,0.723
449,GB027,0.972524277493948,0.417,0.013
449,GB028,-0.148973396952971,0,0.65
449,GB030,-1.10522159802506,0.212,0.601
449,GB031,0.945719493429166,0.443,0.152
449,GB035,0.171682833940946,0,0.323
449,GB037,0.88605539955158,0.467,0.271
449,GB039,-0.0191024955960571,0,0.533
449,GB041,-1.39773889485685,0.187,0.669
449,GB042,2.33704833257994,0.861,0.063
449,GB043,1.63845467619186,0.542,0.325
449,GB044,0.151565639321774,0,0.334
449,GB046,-0.680895446787744,0.011,0.823
449,GB047,-0.126540426979428,0.142,0.559
449,GB048,0.574997998626378,0.195,0.212
449,GB049,0.437643104132506,0.16,0.301
449,GB057,-0.191392594868471,0,0.694
449,GB059,-0.687476603008361,0,0.922
449,GB068,-0.204850404378599,0,0.72
449,GB069,-0.772926590206328,0,0.937
449,GB070,-1.24540694379774,0.013,0.821
449,GB071,-0.915187905202587,0.037,0.778
449,GB072,-1.14010084680946,0.021,0.808
449,GB073,-8.12459405935362,0,0.885
449,GB074,-1.1934228123136,0.182,0.668
449,GB075,-6.85955799202436,0,0.861
449,GB079,-0.129933587465976,0.221,0.658
449,GB080,-5.83469021884203,0,0.854
449,GB082,1.11398020824083,0.626,0.005
449,GB083,0.316574094779751,0.08,0.397
449,GB084,-0.0490219280001072,0,0.59
449,GB086,0.540822647823456,0.049,0.093
449,GB089,-0.535212475246789,0,0.94
449,GB091,-0.531645873720502,0,0.948
449,GB103,-0.128021655340347,0.156,0.57
449,GB105,0.514835988131026,0.113,0.233
449,GB107,-0.414017941680219,0,0.87
449,GB108,-0.441117906656515,0,0.826
449,GB110,1.88868971942576,0.618,0.257
449,GB111,-1.25058767823101,0,0.999
449,GB113,-4.98504099792387,0,0.879
449,GB114,-0.538594892455785,0,0.905
449,GB115,0.218842171153454,0.011,0.326
449,GB117,0.775841375525869,0.296,0.127
449,GB118,0.549389048912932,0.128,0.167
449,GB119,0.19061014842663,0.001,0.325
449,GB120,0.805590709055272,0.213,0.016
449,GB121,0.606553637434739,0.047,0.032
449,GB122,-0.3178895268711,0.003,0.719
449,GB123,-1.37886919353171,0,0.937
449,GB126,0.597951528236984,0.114,0.085
449,GB127,0.601534532558077,0.424,0.409
449,GB132,0.977595733533603,0.399,0.081
449,GB133,-5.19509131937712,0,0.858
449,GB134,-0.942896449250308,0.014,0.792
449,GB135,0.630868819219984,0.212,0.164
449,GB136,-0.416559210636748,0,0.81
449,GB137,-0.0476673758789334,0,0.549
449,GB138,0.953680760455902,0.454,0.262
449,GB139,0.0169370658888392,0,0.515
449,GB140,0.429393465053459,0.084,0.247
449,GB146,-1.08730750148534,0,0.913
449,GB147,-0.34091146449723,0,0.757
449,GB150,0.816537493354462,0.34,0.147
449,GB151,-1.17968049601447,0.339,0.57
449,GB152,1.04726484590593,0.525,0.008
449,GB155,-4.47203250222004,0,0.857
449,GB156,-1.34509180850663,0.183,0.719
449,GB158,0.335340382266537,0.142,0.359
449,GB159,0.834006310845196,0.324,0.098
449,GB160,1.17467650811115,0.672,0.013
449,GB166,1.67103701083747,0.546,0.316
449,GB167,2.37915304069452,0.905,0.038
449,GB184,0.659427524757665,0.18,0.145
449,GB185,0.516247334963291,0.075,0.151
449,GB187,-0.0399841966198019,0.024,0.57
449,GB188,0.0810016332091904,0.051,0.467
449,GB196,-0.916209761533329,0.242,0.594
449,GB197,-1.46829348120791,0.243,0.622
449,GB204,1.13755806749989,0.564,0.058
449,GB250,-1.07000522330259,0,0.893
449,GB252,0.295871683061595,0.039,0.314
449,GB253,-0.610958797574598,0,0.881
449,GB254,0.227546447155642,0.006,0.323
449,GB256,0.192518095955885,0.031,0.403
449,GB257,0.739790211287738,0.172,0.033
449,GB263,0.619418234379039,0.138,0.134
449,GB264,0.8709822504812,0.369,0.203
449,GB265,-0.413504114593054,0.313,0.494
449,GB266,-0.58494972514968,0,0.895
449,GB273,-0.31683018218888,0,0.797
449,GB275,0.279056122383399,0.014,0.261
449,GB276,0.474817704859173,0.181,0.295
449,GB285,-4.012795871683,0.066,0.822
449,GB286,0.738346262015948,0.239,0.115
449,GB296,0.475761945963713,0.035,0.143
449,GB297,-6.33452913026023,0.011,0.846
449,GB298,-0.554842379143557,0,0.916
449,GB299,-0.409075489647776,0,0.85
449,GB301,-0.601141732394933,0.019,0.748
449,GB302,1.19073323780825,0.544,0.329
449,GB304,0.196467342210366,0.051,0.386
449,GB305,-1.8501699926762,0.007,0.87
449,GB306,-0.348492567865676,0.032,0.671
449,GB309,-0.141591830033132,0,0.675
449,GB312,-0.529316937772231,0.031,0.71
449,GB313,1.10019075904239,0.579,0.01
449,GB316,2.44569205598232,0.884,0.062
449,GB318,2.32651096348236,0.851,0.072
449,GB322,0.597396078794368,0.07,0.069
449,GB323,0.916758427388707,0.329,0.001
449,GB324,1.18487351328406,0.749,0
449,GB325,1.08702630966376,0.6,0.005
449,GB326,0.506220196470434,0.178,0.283
449,GB327,0.590905975902562,0.114,0.113
449,GB328,0.0181481032179351,0.21,0.502
449,GB329,0.696767120764928,0.289,0.169
449,GB330,-4.10521991595189,0.119,0.807
449,GB333,-6.57082430475954,0,0.883
449,GB400,1.15317991789693,0.617,0.054
449,GB401,0.44860285986919,0.242,0.346
449,GB403,-1.96419610367846,0,0.967
449,GB408,-0.754311707821907,0.023,0.761
449,GB409,-0.389759364733826,0.299,0.597
449,GB410,-0.526350728487392,0,0.936
449,GB415,0.53899148239546,0.028,0.072
449,GB421,-0.238009185138422,0.02,0.647
449,GB422,-1.22134984783176,0,0.975
449,GB431,0.5010317323524,0.263,0.577
449,GB432,-0.0585346992651455,0,0.549
449,GB433,-1.21578897173422,0,0.999
449,GB519,0.791989448083631,0.208,0.029
449,GB520,1.08727850040423,0.532,0.228
449,GB521,1.18269352062733,0.63,0.059
449,GB522,-0.528369826316677,0.061,0.695
449,TE003,-0.828516901690152,0,0.997
449,TE004,-0.4172132008596,0,0.796
449,TE005,-0.502197673885264,0,0.866
449,TE006,-0.891788858192136,0,0.957
449,TE007,-0.419910471777145,0,0.791
449,TE008,0.140109853475844,0.006,0.381
449,TE018,-0.360883578381064,0,0.824
449,TE019,-0.402983786095442,0,0.861
449,TE027,0.488284923551665,0.014,0.087
449,TE031,-0.155858658258808,0,0.673
449,TE037,0.622204604260026,0.037,0.013
449,TE038,-0.767361396766674,0,0.993
449,TE039,0.31945353868835,0.003,0.198
449,TE050,0.150480115437474,0.188,0.479
449,TE052,-0.862852166911507,0,0.997
449,TE053,0.0201903307998577,0,0.511
449,TE054,0.0687114860640873,0.023,0.491
449,TE059,0.526037568959256,0.101,0.19
449,TE066,-1.13130386254402,0,1
449,TE078,-0.527862952946719,0.006,0.748
449,TS001,0.369312572288181,0.175,0.36
449,TS002,-0.240247202402967,0,0.721
449,TS003,-5.45874862663636,0,0.881
449,TS005,-5.45136658408121,0,0.861
449,TS006,-0.893281723732522,0,0.987
449,TS007,-6.04333647031633,0,0.867
449,TS009,1.05253659726573,0.503,0.06
449,TS010,0.792468257039756,0.287,0.121
449,TS079,-0.0316860765235434,0.019,0.526
449,TS080,-0.0569939000415196,0,0.583
449,TS086,-6.34276036000003,0,0.87
449,TS088,-0.466628074029082,0,0.873
