Tree,Feature,D,PVal1,PVal0
415,GB020,0.71676111095851,0.247,0.255
415,GB021,0.630584118715884,0.261,0.363
415,GB022,0.596077609190791,0.053,0.045
415,GB023,-0.349938079060687,0.008,0.689
415,GB026,-0.239029270701221,0.004,0.663
415,GB027,0.632707383068121,0.122,0.086
415,GB028,-0.447638737285797,0,0.881
415,GB030,0.567065787042177,0.379,0.473
415,GB031,-0.338873543353984,0.047,0.65
415,GB035,-0.0935034573141538,0,0.588
415,GB037,2.4003060824037,0.914,0.026
415,GB039,-0.0599003054987863,0,0.572
415,GB041,-2.63937726023317,0.117,0.71
415,GB042,1.12266356377778,0.407,0.498
415,GB043,2.02654236154782,0.786,0.116
415,GB044,0.186160765316883,0,0.352
415,GB046,-0.315885276075062,0.01,0.67
415,GB047,-0.410900226881408,0.052,0.657
415,GB048,0.619350644398016,0.197,0.185
415,GB049,0.767540059655982,0.3,0.153
415,GB057,-0.244928751359683,0,0.743
415,GB059,-0.757885709959829,0,0.929
415,GB068,-0.431761498049185,0,0.87
415,GB069,-1.03518933084816,0,0.992
415,GB070,-1.81438125855767,0.014,0.894
415,GB071,-1.60782442420558,0.018,0.856
415,GB072,-1.38601988916264,0.002,0.862
415,GB073,-5.83795900568929,0,0.855
415,GB074,1.9996974299059,0.621,0.262
415,GB075,-6.16243243170663,0,0.86
415,GB079,0.069439427605784,0.189,0.693
415,GB080,-6.66492430558834,0,0.871
415,GB082,1.18849395243968,0.728,0.003
415,GB083,0.259640869575213,0.09,0.473
415,GB084,-0.0834855833177489,0,0.601
415,GB086,0.794330994284837,0.18,0.012
415,GB089,-0.646915838900447,0,0.969
415,GB091,-0.689895886969869,0,0.977
415,GB103,-0.387003334567799,0.127,0.63
415,GB105,0.440380748398624,0.107,0.29
415,GB107,-0.542634720799445,0,0.921
415,GB108,-0.537946847407884,0,0.841
415,GB110,6.71011365505792,0.887,0.075
415,GB111,-1.19830706664479,0,0.999
415,GB113,-8.63264526487377,0,0.868
415,GB114,-0.672713021852116,0,0.942
415,GB115,0.263112607949874,0.02,0.296
415,GB117,0.471026802034083,0.14,0.26
415,GB118,0.666231495719305,0.199,0.17
415,GB119,0.119563539229138,0,0.369
415,GB120,0.717123373989423,0.123,0.035
415,GB121,0.425192897594094,0.003,0.112
415,GB122,-0.518146716377847,0.001,0.802
415,GB123,-2.13123234958722,0,0.99
415,GB126,0.519788492391416,0.09,0.154
415,GB127,-2.96466876878145,0.011,0.967
415,GB132,0.796909866467577,0.251,0.169
415,GB133,-7.46668351822994,0,0.882
415,GB134,-0.640038928104198,0.029,0.744
415,GB135,0.131963569841334,0.059,0.435
415,GB136,-0.0915566857686983,0,0.609
415,GB137,-0.100583992583,0.001,0.603
415,GB138,-0.885544786267872,0.087,0.727
415,GB139,-0.0925490324993771,0,0.606
415,GB140,0.534107192386759,0.099,0.181
415,GB146,-0.647056418995793,0.001,0.823
415,GB147,-0.630146970277769,0.001,0.854
415,GB150,0.472680847365646,0.153,0.304
415,GB151,-4.57112136978316,0.014,0.838
415,GB152,0.919366895723896,0.378,0.031
415,GB155,-5.1552379437532,0,0.861
415,GB156,-1.00735186515443,0.232,0.646
415,GB158,1.75184163254259,0.87,0.026
415,GB159,1.04849936116834,0.509,0.046
415,GB160,1.0214431483642,0.491,0.014
415,GB166,2.7423691535913,0.81,0.137
415,GB167,3.13792782128324,0.98,0.015
415,GB184,0.764505785120931,0.287,0.166
415,GB185,0.24960084659351,0.024,0.336
415,GB187,-0.15076169492176,0.019,0.595
415,GB188,0.270930313045138,0.084,0.368
415,GB196,0.627260345409128,0.423,0.495
415,GB197,0.458854921940292,0.391,0.475
415,GB204,1.16935015635175,0.58,0.059
415,GB250,-0.0825036557397625,0.061,0.566
415,GB252,0.285529834248851,0.041,0.32
415,GB253,-0.844528223605126,0,0.947
415,GB254,0.156267857092681,0.004,0.377
415,GB256,-0.314548723009263,0.002,0.727
415,GB257,0.708101168530149,0.161,0.067
415,GB263,0.57207030391631,0.115,0.163
415,GB264,0.892203248935301,0.396,0.186
415,GB265,0.781332990125567,0.44,0.509
415,GB266,-0.550582153155214,0,0.858
415,GB273,-0.730610666117743,0,0.964
415,GB275,0.137269230568857,0.003,0.387
415,GB276,0.610389469499843,0.264,0.269
415,GB285,-1.7851227263648,0.143,0.694
415,GB286,1.35736985921327,0.777,0.013
415,GB296,0.515994521667004,0.04,0.095
415,GB297,-4.12524433143132,0.045,0.823
