Tree,Feature,D,PVal1,PVal0
385,GB020,0.947454686742597,0.375,0.13
385,GB021,0.788408706536011,0.286,0.305
385,GB022,0.608628749846952,0.053,0.057
385,GB023,-0.147166661270291,0.018,0.595
385,GB026,0.0679905557988705,0.029,0.485
385,GB027,0.671629728271759,0.191,0.075
385,GB028,-0.524227712481874,0,0.907
385,GB030,-1.40695672780191,0.196,0.631
385,GB031,0.937799628993189,0.438,0.15
385,GB035,0.00132486439229604,0,0.509
385,GB037,3.52589246945359,0.977,0.018
385,GB039,-0.0299090102781541,0,0.544
385,GB041,-1.01774039192705,0.267,0.552
385,GB042,1.28644552278362,0.528,0.348
385,GB043,1.70934282803169,0.705,0.213
385,GB044,0.370523561056108,0.013,0.174
385,GB046,-0.274729890568731,0.018,0.649
385,GB047,0.00052664849867098,0.132,0.51
385,GB048,0.395178324781556,0.123,0.322
385,GB049,0.0935669038321085,0.07,0.484
385,GB057,-0.223018396234913,0,0.736
385,GB059,-0.722207565770313,0,0.927
385,GB068,-0.260644239444172,0,0.75
385,GB069,-0.967027827748404,0,0.961
385,GB070,-1.1685665270699,0.009,0.842
385,GB071,-1.16094576946011,0.014,0.841
385,GB072,-1.2962280028959,0.014,0.838
385,GB073,-4.48178868851801,0,0.861
385,GB074,-0.64707023285637,0.411,0.499
385,GB075,-5.86188986474492,0,0.875
385,GB079,-0.111849482514904,0.099,0.68
385,GB080,-5.45410381511873,0,0.865
385,GB082,1.19726040086161,0.715,0.002
385,GB083,0.356121016008183,0.092,0.404
385,GB084,0.0113327332406334,0,0.497
385,GB086,0.527409033160211,0.046,0.084
385,GB089,-0.62917913630272,0,0.971
385,GB091,-0.624519534456599,0,0.973
385,GB103,-0.0384507826217548,0.164,0.509
385,GB105,0.412531819477756,0.1,0.289
385,GB107,-0.587500510589627,0,0.939
385,GB108,-0.74487972763519,0,0.919
385,GB110,1.49781078155387,0.525,0.299
385,GB111,-1.35696872767033,0,1
385,GB113,-7.19765016048898,0,0.865
385,GB114,-0.635028299613637,0,0.945
385,GB115,0.0968613905942944,0.003,0.42
385,GB117,1.33701382263866,0.742,0.05
385,GB118,0.838377896613582,0.341,0.088
385,GB119,0.212137953228782,0.004,0.265
385,GB120,0.652619228487881,0.079,0.038
385,GB121,0.513956460446195,0.022,0.047
385,GB122,-0.665307529058206,0,0.843
385,GB123,-1.77378877218271,0,0.975
385,GB126,0.470328762694245,0.066,0.18
385,GB127,3.68325345902232,0.927,0.035
385,GB132,1.39725614959891,0.849,0.007
385,GB133,-5.24715120276054,0,0.859
385,GB134,-0.423778698246228,0.029,0.68
385,GB135,0.479378888324091,0.138,0.244
385,GB136,-0.0363608634294026,0.001,0.554
385,GB137,-0.135569232759553,0,0.647
385,GB138,1.20657699653002,0.587,0.192
385,GB139,-0.150808622748974,0,0.658
385,GB140,0.794687522836561,0.305,0.099
385,GB146,-0.378598920123287,0.019,0.716
385,GB147,-0.503883488891884,0,0.813
385,GB150,0.997009155848255,0.495,0.095
385,GB151,-2.96352888879913,0.15,0.731
385,GB152,0.95735668313816,0.419,0.029
385,GB155,-4.82870520382644,0,0.842
385,GB156,-2.07827952575878,0.105,0.742
385,GB158,0.909935105548895,0.45,0.164
385,GB159,0.905482817729836,0.438,0.102
385,GB160,0.806797903878423,0.274,0.052
385,GB166,1.96108660635078,0.731,0.203
385,GB167,1.7322216995603,0.764,0.103
385,GB184,0.685621672844256,0.2,0.175
385,GB185,0.163565099067111,0.012,0.378
385,GB187,-0.552855893493877,0.006,0.768
385,GB188,-0.693350363051528,0.004,0.806
385,GB196,-0.879123842061665,0.197,0.607
385,GB197,-1.03961409473164,0.193,0.615
385,GB204,1.18395137784611,0.587,0.119
385,GB250,-0.918510895056909,0.004,0.818
385,GB252,0.710329218812501,0.216,0.114
385,GB253,-0.917115730228391,0,0.979
385,GB254,0.104597373228818,0.005,0.399
385,GB256,-0.183417957067602,0.002,0.625
385,GB257,0.682099168463777,0.162,0.083
385,GB263,0.54937132453608,0.105,0.186
385,GB264,0.641484066947294,0.31,0.287
385,GB265,-1.01608025893647,0.28,0.601
385,GB266,-0.667726488164072,0,0.916
385,GB273,-0.600427987861478,0,0.938
385,GB275,0.434800821817643,0.035,0.179
385,GB276,0.739445525412381,0.361,0.208
385,GB285,-1.4213721792661,0.055,0.822
385,GB286,1.03839191779,0.497,0.053
385,GB296,0.536807348581668,0.076,0.107
385,GB297,-1.10350788256016,0.128,0.735
385,GB298,-0.631903128817964,0,0.93
385,GB299,-0.467796821999276,0,0.875
385,GB301,0.130383641017322,0.11,0.456
385,GB302,2.84720757736621,0.826,0.111
385,GB304,-0.110113686799423,0.016,0.578
385,GB305,-1.69931600986681,0.01,0.88
385,GB306,-0.104149210924085,0.071,0.579
385,GB309,-0.0738846607725247,0,0.587
385,GB312,-0.30356438737401,0.044,0.641
