Tree,Feature,D,PVal1,PVal0
918,GB020,0.866440628061766,0.295,0.139
918,GB021,0.779468932090685,0.302,0.288
918,GB022,0.397259282508955,0.004,0.134
918,GB023,-0.0115099109200505,0.009,0.54
918,GB026,-0.283562137533135,0.001,0.723
918,GB027,0.558801024699641,0.069,0.109
918,GB028,-0.256391904046552,0,0.76
918,GB030,2.11790240032629,0.597,0.319
918,GB031,-0.452914388079985,0.013,0.714
918,GB035,0.229617033949089,0.001,0.269
918,GB037,1.97862181476018,0.796,0.056
918,GB039,0.069405764821266,0,0.434
918,GB041,-3.07826480210967,0.058,0.848
918,GB042,1.83049186994164,0.695,0.237
918,GB043,1.63274403621674,0.693,0.143
918,GB044,0.307081439611701,0.003,0.178
918,GB046,-0.395303186774419,0.009,0.717
918,GB047,-0.267179834644107,0.031,0.63
918,GB048,0.646041812815052,0.183,0.14
918,GB049,0.0163097378026833,0.016,0.507
918,GB057,0.123006716311396,0,0.372
918,GB059,-0.596786206369301,0,0.909
918,GB068,0.0523134385788152,0,0.458
918,GB069,-0.478324551015299,0,0.842
918,GB070,-1.05505603045244,0.014,0.819
918,GB071,-0.839000012171787,0.025,0.777
918,GB072,-1.0395289530536,0.016,0.82
918,GB073,-5.85138830560307,0,0.83
918,GB074,0.660442269785102,0.436,0.484
918,GB075,-4.85969778120472,0,0.846
918,GB079,0.779557922462371,0.384,0.423
918,GB080,-6.08024807114046,0,0.863
918,GB082,1.06346252774813,0.563,0.002
918,GB083,0.348688916994278,0.08,0.377
918,GB084,-0.0066814585416654,0,0.517
918,GB086,0.56182264956929,0.022,0.055
918,GB089,-0.389305845243476,0,0.903
918,GB091,-0.388307721542086,0,0.9
918,GB103,0.824856900783977,0.434,0.263
918,GB105,0.630682770229938,0.151,0.151
918,GB107,-0.30820396671906,0,0.807
918,GB108,-0.367988599055124,0,0.765
918,GB110,2.68764772058981,0.743,0.132
918,GB111,-0.934763192343096,0,0.996
918,GB113,-4.69687128917112,0,0.848
918,GB114,-0.530362165439386,0,0.919
918,GB115,0.138070147028651,0.002,0.397
918,GB117,0.806984076699394,0.321,0.113
918,GB118,0.898573858359338,0.385,0.035
918,GB119,0.306083078170693,0,0.19
918,GB120,0.762420594355932,0.135,0.009
918,GB121,0.616802598835185,0.022,0.013
