Tree,Feature,D,PVal1,PVal0
413,GB020,0.768342067233986,0.222,0.158
413,GB021,0.456871535779319,0.134,0.373
413,GB022,0.590264021034397,0.017,0.026
413,GB023,0.0739515874793764,0.009,0.483
413,GB026,0.157097722773989,0.013,0.364
413,GB027,0.696037409033952,0.121,0.028
413,GB028,-0.111241306350516,0,0.639
413,GB030,-0.179538963881482,0.17,0.651
413,GB031,0.375722440098142,0.105,0.345
413,GB035,0.268616788546905,0,0.165
413,GB037,1.21973077490932,0.581,0.136
413,GB039,0.282276434195728,0.002,0.172
413,GB041,-2.83442417626452,0.037,0.796
413,GB042,1.10153622636488,0.364,0.457
413,GB043,1.24129679227109,0.485,0.341
413,GB044,0.418816647667546,0.004,0.083
413,GB046,0.161810690675064,0.056,0.412
413,GB047,-0.069662476890132,0.04,0.582
413,GB048,0.688285750021773,0.186,0.105
413,GB049,0.0311793062793326,0.014,0.516
413,GB057,0.15500842365471,0.001,0.299
413,GB059,-0.404550806545017,0,0.844
413,GB068,0.0501317712327107,0,0.432
413,GB069,-0.373788209400545,0,0.851
413,GB070,-1.19720290535372,0.011,0.832
413,GB071,-0.369058330071688,0.073,0.63
413,GB072,-1.27674653301434,0.015,0.848
413,GB073,-5.66694549493861,0,0.862
413,GB074,3.96768388105992,0.814,0.16
413,GB075,-4.99542145711962,0,0.837
413,GB079,0.243185062952246,0.177,0.676
413,GB080,-5.50835282372831,0,0.857
413,GB082,1.1970400683219,0.801,0
413,GB083,0.475491314396241,0.083,0.283
413,GB084,0.141161592639543,0,0.286
413,GB086,0.624224622934639,0.031,0.016
413,GB089,-0.274540040852539,0,0.867
413,GB091,-0.295586675443847,0,0.888
413,GB103,0.727497862403483,0.345,0.272
413,GB105,0.475501595225094,0.075,0.224
413,GB107,-0.137709398107968,0,0.678
413,GB108,-0.236349240182337,0,0.722
413,GB110,2.69092862903663,0.767,0.128
413,GB111,-0.788901041221401,0,0.998
413,GB113,-5.3173317042048,0,0.848
413,GB114,-0.345815580553902,0,0.875
413,GB115,0.360320179819209,0.008,0.17
413,GB117,0.623057950695433,0.117,0.145
413,GB118,0.843031665999758,0.272,0.031
413,GB119,0.507623104177461,0.002,0.029
413,GB120,0.88111363226322,0.281,0.002
413,GB121,0.652073754149311,0.026,0.01
413,GB122,0.158703460234539,0.006,0.38
413,GB123,-0.974132525868541,0,0.924
413,GB126,0.623751057111028,0.084,0.045
413,GB127,-1.16464952382537,0.023,0.786
413,GB132,1.38367761898177,0.942,0.003
413,GB133,-4.3511097977762,0,0.834
413,GB134,1.15043197325023,0.584,0.058
413,GB135,0.610016728607347,0.128,0.108
