Tree,Feature,D,PVal1,PVal0
164,GB020,0.927158933986928,0.353,0.12
164,GB021,0.592966777965421,0.189,0.325
164,GB022,0.481232995143704,0.015,0.079
164,GB023,0.0718899528432533,0.02,0.482
164,GB026,0.102132826392389,0.008,0.442
164,GB027,0.589146764224032,0.072,0.089
164,GB028,-0.0861884859411125,0,0.595
164,GB030,-0.342857690211887,0.365,0.477
164,GB031,-0.488385479436547,0.012,0.717
164,GB035,0.225281015003374,0,0.269
164,GB037,2.24651945445034,0.909,0.017
164,GB039,0.112851195883758,0,0.383
164,GB041,-4.59549073895349,0.025,0.861
164,GB042,1.91749235559181,0.784,0.141
164,GB043,1.53018184865792,0.605,0.273
164,GB044,0.214438083230227,0,0.273
164,GB046,0.292519816717729,0.081,0.32
164,GB047,-0.21122396247085,0.033,0.598
164,GB048,0.610189211925889,0.122,0.125
164,GB049,0.395996339038228,0.083,0.273
164,GB057,0.00865375872654283,0,0.501
164,GB059,-0.544872984977256,0,0.9
164,GB068,-0.045488435963954,0,0.573
164,GB069,-0.611115319624595,0,0.916
164,GB070,-1.19559646016379,0.007,0.82
164,GB071,-0.491910785900377,0.055,0.674
164,GB072,-1.0841021302077,0.008,0.804
164,GB073,-4.48805728451723,0,0.842
164,GB074,-4.60601185190946,0.015,0.816
164,GB075,-4.37339055141597,0,0.847
164,GB079,-0.168338703191391,0.128,0.733
164,GB080,-5.160719013341,0,0.84
164,GB082,1.34344375293637,0.894,0
164,GB083,0.478644321146516,0.114,0.31
164,GB084,0.155860856837241,0,0.335
164,GB086,0.624113728759578,0.055,0.043
164,GB089,-0.293868039719475,0,0.811
164,GB091,-0.295662652391068,0,0.828
164,GB103,0.142321430352207,0.204,0.445
164,GB105,0.547817631127785,0.125,0.189
164,GB107,-0.0720808501134863,0,0.595
164,GB108,-0.398009760417346,0,0.808
164,GB110,1.75800255338051,0.741,0.195
164,GB111,-0.766099974569892,0,0.99
164,GB113,-5.64751694308053,0,0.852
164,GB114,-0.274904488926027,0,0.754
164,GB115,0.319134719077647,0.02,0.231
164,GB117,0.623707585100434,0.157,0.147
164,GB118,0.949382904084599,0.414,0.022
164,GB119,0.344949854559828,0.002,0.182
164,GB120,0.80919925106134,0.166,0.005
164,GB121,0.551921010703794,0.002,0.038
164,GB122,-0.222202784817353,0,0.675
164,GB123,-0.883068659257305,0.001,0.897
164,GB126,0.51553588281419,0.049,0.11
164,GB127,-2.70818136586157,0,0.973
164,GB132,1.25140632289082,0.76,0.012
164,GB133,-5.16610168500345,0,0.842
164,GB134,-0.0606935283892955,0.052,0.535
164,GB135,0.25481757645748,0.025,0.334
164,GB136,0.0207882318154172,0,0.483
164,GB137,0.155545289045847,0,0.356
164,GB138,0.723838833672381,0.394,0.282
164,GB139,-0.00444820583262557,0,0.508
164,GB140,0.565072053719486,0.105,0.145
164,GB146,-0.445068405566594,0.001,0.773
164,GB147,-0.208747588214036,0.001,0.685
164,GB150,0.807902157925838,0.307,0.112
164,GB151,0.0613560976412402,0.357,0.459
164,GB152,1.15685066827174,0.706,0.003
164,GB155,-6.07640950186582,0,0.847
164,GB156,0.120886257077907,0.344,0.484
164,GB158,0.676732197827585,0.271,0.182
164,GB159,1.29713358611478,0.787,0.005
164,GB160,0.961286522944905,0.405,0.007
164,GB166,1.48625387841467,0.596,0.284
164,GB167,1.41827732894182,0.679,0.156
164,GB184,0.609353766004235,0.137,0.144
164,GB185,0.587535378663501,0.057,0.059
164,GB187,0.0162101503218326,0.016,0.507
164,GB188,0.196543517185415,0.035,0.376
164,GB196,-0.540598060417551,0.384,0.508
164,GB197,-0.230546054619303,0.356,0.478
164,GB204,0.651424785762656,0.221,0.175
164,GB250,-0.883827151563231,0.001,0.868
164,GB252,0.569297809960314,0.096,0.12
164,GB253,-0.239650320204366,0,0.708
164,GB254,0.208629176910798,0.001,0.322
164,GB256,-0.221156211502853,0.003,0.681
164,GB257,0.772475847887537,0.18,0.025
164,GB263,0.873789351215049,0.348,0.024
164,GB264,0.83140531038497,0.387,0.152
164,GB265,-1.35061179726402,0.234,0.68
164,GB266,-0.497297905620633,0,0.878
164,GB273,-0.450561884426379,0,0.881
164,GB275,0.436430874955227,0.016,0.136
164,GB276,0.508043405579547,0.138,0.253
164,GB285,-5.65111543698382,0.014,0.811
164,GB286,1.19651346309174,0.7,0.006
164,GB296,0.485463560352857,0.028,0.132
164,GB297,-3.28336468349096,0.015,0.846
164,GB298,-0.310521715449284,0,0.779
164,GB299,-0.249670420926066,0,0.779
164,GB301,-0.671937418873039,0.003,0.824
164,GB302,1.02817905654731,0.563,0.357
164,GB304,0.159008076647415,0.022,0.404
164,GB305,-0.908707778669826,0.014,0.812
164,GB306,0.105279813335423,0.089,0.459
164,GB309,-0.0703674643294334,0,0.585
164,GB312,0.402061313765579,0.128,0.444
164,GB313,0.735648793643459,0.197,0.054
164,GB316,1.89750523542291,0.787,0.133
164,GB318,1.99684183180001,0.806,0.131
164,GB322,0.595992825541551,0.052,0.066
164,GB323,1.13070223970663,0.731,0
164,GB324,1.16548836351106,0.765,0
164,GB325,1.00614348981323,0.492,0.005
164,GB326,0.899356173918428,0.367,0.057
164,GB327,0.644413800816023,0.096,0.059
164,GB328,-0.786580001802064,0.013,0.789
164,GB329,0.518796940074689,0.134,0.184
164,GB330,1.32651664850901,0.675,0.198
164,GB333,-4.49544523113005,0,0.844
164,GB400,1.005360534495,0.487,0.043
164,GB401,-0.124236782033237,0.083,0.565
164,GB403,-1.95689110299225,0,0.977
164,GB408,-0.393615997421494,0.027,0.678
164,GB409,-0.057684599726816,0.307,0.542
164,GB410,-0.112200458142878,0,0.65
164,GB415,0.622337630802843,0.033,0.032
164,GB421,-0.811494598596853,0,0.909
164,GB422,-0.638016537749675,0,0.872
164,GB431,1.09516867302276,0.469,0.406
164,GB432,-0.0514904803190518,0,0.544
164,GB433,-0.877599635041557,0,0.995
164,GB519,0.799466841200962,0.202,0.01
164,GB520,0.929550289733565,0.537,0.251
164,GB521,0.74635266461491,0.314,0.124
164,GB522,-0.6497449880756,0.054,0.708
164,TE003,-0.461827609597729,0,0.931
164,TE004,-0.340027003747317,0,0.755
164,TE005,-0.150863892079101,0,0.64
164,TE006,-0.330539803948829,0.001,0.791
164,TE007,-0.285980125056124,0,0.753
164,TE008,0.359699688630005,0.006,0.173
