Tree,Feature,D,PVal1,PVal0
570,GB020,0.958457867520951,0.395,0.115
570,GB021,1.14958301318489,0.494,0.139
570,GB022,0.556819036464412,0.028,0.053
570,GB023,0.0879107594388743,0.017,0.471
570,GB026,0.0820600159414111,0.003,0.461
570,GB027,0.597458963040368,0.086,0.073
570,GB028,-0.140058033157797,0,0.676
570,GB030,-1.38667377654295,0.135,0.686
570,GB031,-0.699981466218917,0.006,0.792
570,GB035,0.118682700989074,0,0.384
570,GB037,0.896340998364891,0.438,0.245
570,GB039,0.148444682849991,0,0.337
570,GB041,-2.0049308770871,0.1,0.778
570,GB042,1.89548256647393,0.688,0.204
570,GB043,2.10996039418643,0.868,0.079
570,GB044,0.184269988279162,0,0.318
570,GB046,-0.280351555068841,0.019,0.679
570,GB047,-0.210753349364577,0.061,0.625
570,GB048,0.781135997283273,0.286,0.087
570,GB049,0.20891951193576,0.055,0.412
570,GB057,-0.0267573705436895,0,0.546
570,GB059,-0.493370069585956,0,0.869
570,GB068,-0.142989210307074,0,0.68
570,GB069,-0.567664530612229,0,0.903
570,GB070,-0.746145396887922,0.014,0.805
570,GB071,-0.587977923974908,0.059,0.719
570,GB072,-0.748151150361312,0.013,0.799
570,GB073,-6.96264938451022,0,0.882
570,GB074,-1.25142776948726,0.185,0.729
570,GB075,-5.36332514154847,0,0.871
570,GB079,-0.986414787572443,0.053,0.798
570,GB080,-5.35509877742228,0,0.868
570,GB082,1.26087539586359,0.817,0
570,GB083,0.355122571752248,0.078,0.389
570,GB084,-0.00483667223897954,0,0.516
570,GB086,0.522592030695176,0.024,0.071
570,GB089,-0.363726798580483,0,0.878
570,GB091,-0.349024871705563,0,0.878
570,GB103,0.441944950041241,0.241,0.383
570,GB105,0.520273549244868,0.095,0.204
570,GB107,-0.240016163757178,0,0.758
570,GB108,-0.331865422937393,0,0.775
570,GB110,3.06724839949333,0.826,0.078
570,GB111,-0.904345724270682,0,0.995
570,GB113,-5.24499027076406,0,0.851
570,GB114,-0.492541973906377,0,0.907
570,GB115,0.265583036925007,0.007,0.284
570,GB117,0.273412862325673,0.041,0.355
570,GB118,1.15957585411043,0.646,0.01
570,GB119,0.425006064291963,0.006,0.093
570,GB120,0.763919926354604,0.138,0.014
570,GB121,0.668757069083816,0.039,0.014
570,GB122,-0.189506455556416,0,0.672
570,GB123,-1.19251541217979,0,0.935
570,GB126,0.612087776426107,0.089,0.049
570,GB127,-2.55613800104331,0.004,0.977
570,GB132,1.23242545935105,0.701,0.013
570,GB133,-6.23705763937024,0,0.87
570,GB134,-0.0128845383695387,0.073,0.549
570,GB135,0.798476842034466,0.277,0.068
570,GB136,-0.0603199627555789,0,0.571
570,GB137,0.120026943894841,0,0.367
570,GB138,2.05179421676216,0.885,0.032
570,GB139,-0.0119789551127584,0,0.534
570,GB140,0.542161166534048,0.101,0.146
570,GB146,-0.644548321172346,0.001,0.852
570,GB147,-0.307449713419498,0,0.741
570,GB150,1.29498949766945,0.741,0.018
570,GB151,3.36829391096985,0.842,0.089
570,GB152,1.04430687002986,0.529,0.004
570,GB155,-4.63482468666931,0,0.869
570,GB156,-0.00637459286637861,0.329,0.494
570,GB158,1.30550617199176,0.701,0.012
570,GB159,1.27599133812892,0.748,0.005
570,GB160,0.870745750011644,0.321,0.023
570,GB166,2.26658758644073,0.859,0.087
570,GB167,1.32298615895498,0.621,0.144
