Tree,Feature,D,PVal1,PVal0
233,GB020,0.85203439986616,0.242,0.114
233,GB021,0.813761543951792,0.258,0.254
233,GB022,0.707588252461653,0.06,0.007
233,GB023,0.22558090857609,0.024,0.361
233,GB026,-0.191193821647656,0,0.68
233,GB027,0.815892405643289,0.233,0.007
233,GB028,-0.0798313667978778,0,0.615
233,GB030,-0.838758763356733,0.168,0.66
233,GB031,0.370697100095339,0.089,0.319
233,GB035,0.226504545733867,0,0.231
233,GB037,1.07621032192745,0.511,0.174
233,GB039,0.293908425752737,0,0.166
233,GB041,1.44524386846194,0.513,0.387
233,GB042,1.74455632638505,0.69,0.229
233,GB043,1.61633877535468,0.594,0.286
233,GB044,0.52193869273383,0.013,0.037
233,GB046,0.102810090655052,0.048,0.454
233,GB047,-0.441474384348252,0.02,0.715
233,GB048,0.708246538274607,0.2,0.103
233,GB049,-0.0425064412487145,0.021,0.546
233,GB057,0.120153212963269,0,0.354
233,GB059,-0.436590597134833,0,0.889
233,GB068,-0.0699162809336237,0,0.594
233,GB069,-0.564073815125878,0,0.92
233,GB070,-0.650795154941916,0.012,0.738
233,GB071,-0.779589670120604,0.014,0.779
233,GB072,-0.600327912248204,0.015,0.741
233,GB073,-4.78023553327975,0,0.83
233,GB074,-0.400288286529729,0.255,0.582
233,GB075,-4.71795115500425,0,0.824
233,GB079,-0.363165533644153,0.066,0.755
233,GB080,-4.74445615195714,0,0.844
233,GB082,1.20103523210398,0.817,0
233,GB083,0.501966911945431,0.097,0.276
233,GB084,0.0365082649326706,0,0.457
233,GB086,0.63494858276098,0.029,0.019
233,GB089,-0.231339864936082,0,0.818
233,GB091,-0.234839670327297,0,0.807
233,GB103,0.0254706514945099,0.1,0.539
233,GB105,0.522095923428769,0.086,0.157
233,GB107,-0.150303123568255,0,0.699
233,GB108,-0.278854478497228,0,0.776
233,GB110,1.60669545169807,0.601,0.254
233,GB111,-0.644332549863263,0,0.977
233,GB113,-4.54794645281107,0,0.809
233,GB114,-0.258821076797763,0,0.78
233,GB115,0.296817220301685,0.001,0.223
233,GB117,0.578137034560861,0.117,0.143
233,GB118,0.685400145547779,0.157,0.067
233,GB119,0.409864460892628,0,0.071
233,GB120,0.861105745960207,0.22,0
233,GB121,0.729690735925094,0.049,0.005
233,GB122,-0.086569974929576,0,0.599
233,GB123,-0.964585344981249,0,0.921
233,GB126,0.641993379702051,0.075,0.035
233,GB127,-3.0107584683793,0,1
233,GB132,1.20597306827719,0.732,0.006
233,GB133,-4.37006576417628,0,0.823
233,GB134,0.669602795308035,0.275,0.209
233,GB135,0.520025737660649,0.093,0.171
233,GB136,0.200689670021827,0,0.303
233,GB137,0.253597132021186,0,0.199
233,GB138,0.995566965660008,0.452,0.195
233,GB139,0.154671946122375,0,0.34
233,GB140,0.37817136758113,0.035,0.205
233,GB146,-0.0671533768276693,0.014,0.582
233,GB147,-0.116115403245145,0.001,0.606
233,GB150,0.926550623766852,0.375,0.059
233,GB151,-1.8893277735799,0.069,0.753
233,GB152,1.05872892432916,0.562,0.003
233,GB155,-4.70359890485018,0,0.81
233,GB156,-1.50408209285988,0.065,0.738
233,GB158,0.806718745192757,0.301,0.105
233,GB159,1.19216770351234,0.691,0.003
233,GB160,0.906643717871987,0.346,0.008
233,GB166,1.58710383022467,0.621,0.29
233,GB167,1.6518029821597,0.831,0.039
233,GB184,0.878524496844066,0.306,0.053
233,GB185,0.737787250968067,0.153,0.022
