Tree,Feature,D,PVal1,PVal0
589,GB020,0.91070798283461,0.32,0.091
589,GB021,0.6305923524342,0.186,0.313
589,GB022,0.637633095338765,0.04,0.01
589,GB023,0.168903156179714,0.022,0.399
589,GB026,-0.126068567808745,0.001,0.629
589,GB027,0.577267099632941,0.083,0.069
589,GB028,-0.0196643121143133,0,0.559
589,GB030,-1.08039748059103,0.191,0.602
589,GB031,-0.0832006957986141,0.035,0.548
589,GB035,0.275145044365988,0,0.185
589,GB037,2.22012846173616,0.939,0.029
589,GB039,0.262837522661587,0,0.231
589,GB041,-3.45296164185373,0.038,0.797
589,GB042,0.883887321599641,0.395,0.371
589,GB043,1.13169486879598,0.43,0.349
589,GB044,0.29920162095786,0,0.177
589,GB046,0.213900347064362,0.047,0.39
589,GB047,0.205443911101854,0.107,0.42
589,GB048,0.874959952275923,0.324,0.054
589,GB049,0.486348474965033,0.101,0.236
589,GB057,-0.0401865027548147,0,0.582
589,GB059,-0.297828918538521,0,0.767
589,GB068,0.0769294461873672,0,0.442
589,GB069,-0.401444006500269,0,0.831
589,GB070,-0.740399912766136,0.012,0.77
589,GB071,-0.241098504046762,0.077,0.619
589,GB072,-0.755242960696076,0.017,0.775
589,GB073,-3.99886341265311,0,0.814
589,GB074,1.26581301056466,0.568,0.31
589,GB075,-4.88162244813829,0,0.822
589,GB079,-0.0518761355016374,0.134,0.658
589,GB080,-4.64342744647776,0,0.827
589,GB082,1.02545442030325,0.515,0.002
589,GB083,0.430355338665396,0.086,0.288
589,GB084,0.114589454586652,0,0.334
589,GB086,0.654347208626651,0.05,0.018
589,GB089,-0.359527999658642,0,0.911
589,GB091,-0.339809071788563,0,0.908
589,GB103,0.488274431285347,0.253,0.32
589,GB105,0.529573627935883,0.079,0.185
589,GB107,-0.132343801966642,0,0.679
589,GB108,-0.140040695921421,0,0.627
589,GB110,3.23715898849395,0.828,0.136
589,GB111,-0.829207199792551,0,0.999
589,GB113,-4.25876792792796,0,0.805
589,GB114,-0.226197015502754,0,0.78
589,GB115,0.334446368638699,0.006,0.221
589,GB117,0.816633461275289,0.238,0.06
589,GB118,0.807231193478619,0.256,0.039
589,GB119,0.352140398565062,0.003,0.13
589,GB120,0.853725482989744,0.204,0
589,GB121,0.589234254480326,0.005,0.012
589,GB122,-0.157276318081512,0,0.658
589,GB123,-1.02553809516958,0,0.934
589,GB126,0.571099989199041,0.056,0.073
589,GB127,-2.07755934377533,0.001,0.958
589,GB132,1.01555963257788,0.436,0.038
589,GB133,-3.25200958958903,0,0.789
589,GB134,-0.192308543801832,0.032,0.601
589,GB135,0.762459184028125,0.255,0.077
589,GB136,-0.00705458375505904,0,0.526
589,GB137,0.27134245748115,0,0.21
589,GB138,1.00226943418069,0.493,0.173
589,GB139,0.248639762671272,0.001,0.226
589,GB140,0.567341091828776,0.066,0.111
589,GB146,-0.237089516157136,0.001,0.675
589,GB147,-0.326179315791219,0,0.735
589,GB150,0.851812817426782,0.344,0.113
589,GB151,0.296224551741602,0.312,0.527
589,GB152,0.890853493897055,0.312,0.01
589,GB155,-3.6873471773859,0,0.811
589,GB156,1.23330145059939,0.597,0.235
589,GB158,0.985058466308138,0.47,0.073
589,GB159,1.28955777332308,0.783,0.005
589,GB160,0.971176175609397,0.436,0.004
589,GB166,1.12072263335828,0.433,0.339
589,GB167,2.73854883517647,0.987,0.012
589,GB184,0.685606580236563,0.169,0.144
589,GB185,0.554714747924717,0.053,0.056
589,GB187,-0.150914939156576,0.004,0.595
589,GB188,-0.0308616256016303,0.009,0.513
589,GB196,-1.37911926407982,0.212,0.609
589,GB197,-1.19460158951977,0.21,0.606
589,GB204,1.01397561438669,0.458,0.077
589,GB250,-0.275799411873675,0.009,0.697
589,GB252,0.383161620771704,0.02,0.209
589,GB253,-0.437934336200682,0,0.898
589,GB254,0.283831102512346,0.003,0.192
589,GB256,-0.160315172148791,0,0.636
589,GB257,0.886363050928551,0.284,0.005
589,GB263,0.727154453097612,0.154,0.045
589,GB264,0.727974156096835,0.268,0.174
589,GB265,-0.941960803277645,0.205,0.631
589,GB266,-0.33411847897925,0,0.783
589,GB273,-0.264888061620053,0,0.779
589,GB275,0.475112902867182,0.025,0.104
589,GB276,0.918093353615438,0.407,0.095
589,GB285,-2.22852437263744,0.06,0.752
589,GB286,1.08231401848764,0.565,0.012
589,GB296,0.558484828060483,0.035,0.07
589,GB297,-1.2157287039604,0.069,0.747
589,GB298,-0.323431897339392,0,0.838
589,GB299,0.0457112774783878,0,0.473
589,GB301,-0.489570785953376,0.01,0.735
589,GB302,1.36718787610657,0.52,0.355
589,GB304,0.13517502900701,0.007,0.407
589,GB305,-1.35190188998216,0.011,0.881
589,GB306,-0.27696515501863,0.021,0.627
589,GB309,0.0709903540752392,0,0.397
589,GB312,-0.0577170134423746,0.045,0.56
589,GB313,0.809502379688941,0.226,0.018
589,GB316,0.892991055916176,0.406,0.396
589,GB318,0.950876257549107,0.412,0.346
589,GB322,0.767251284198957,0.144,0.01
589,GB323,0.991623849955447,0.464,0
589,GB324,1.13837900041226,0.743,0
589,GB325,1.22084132639207,0.818,0
589,GB326,0.751134888298251,0.236,0.119
589,GB327,0.665272727589682,0.094,0.033
589,GB328,0.411507306951306,0.197,0.377
589,GB329,0.573671651428207,0.135,0.215
589,GB330,-3.55389804382261,0.033,0.779
589,GB333,-3.83339715219584,0,0.81
589,GB400,0.973394008623102,0.431,0.038
589,GB401,0.550597397086948,0.255,0.303
589,GB403,-0.6580837518173,0.002,0.823
589,GB408,-0.291974570681455,0.034,0.646
589,GB409,-0.449238038492912,0.361,0.478
589,GB410,-0.0862810208156679,0,0.631
589,GB415,0.622665633367469,0.023,0.011
589,GB421,-0.169337963943173,0.004,0.634
589,GB422,-0.532527134821582,0,0.846
589,GB431,0.863680354251557,0.371,0.406
589,GB432,0.111833146171401,0,0.411
589,GB433,-0.77799902185994,0,0.996
589,GB519,0.8416378904912,0.229,0.007
589,GB520,2.78956132581612,0.992,0
589,GB521,0.874632785542389,0.36,0.09
589,GB522,-0.816674549671976,0.012,0.795
589,TE003,-0.429749041283876,0,0.956
589,TE004,-0.257609241485812,0,0.729
589,TE005,-0.213465410893015,0,0.735
589,TE006,-0.604715103841192,0,0.917
589,TE007,-0.0371056479064868,0,0.561
589,TE008,0.353556916521991,0.001,0.154
589,TE018,-0.222570549919572,0,0.754
