Tree,Feature,D,PVal1,PVal0
768,GB020,1.01217880357026,0.429,0.084
768,GB021,0.910508112266402,0.345,0.234
768,GB022,0.503208845812649,0.022,0.069
768,GB023,0.146197242054154,0.02,0.415
768,GB026,-0.142078614629799,0.003,0.631
768,GB027,0.78843439056964,0.228,0.035
768,GB028,-0.200113855249631,0,0.729
768,GB030,-0.97257706080962,0.207,0.625
768,GB031,0.0746067360716363,0.05,0.495
768,GB035,0.128743070882661,0,0.367
768,GB037,0.775798987507477,0.33,0.294
768,GB039,0.147755727112087,0.001,0.351
768,GB041,-3.77152221478897,0.042,0.831
768,GB042,2.13754133115914,0.841,0.093
768,GB043,0.792951865231882,0.329,0.489
768,GB044,0.29499036494249,0.001,0.199
768,GB046,-0.212792591314931,0.016,0.62
768,GB047,-0.24431222280552,0.046,0.628
768,GB048,0.478218301113994,0.129,0.241
768,GB049,0.150402493170377,0.053,0.434
768,GB057,-0.0134514678517661,0,0.542
768,GB059,-0.502323614984641,0,0.874
768,GB068,0.0386788192712394,0,0.463
768,GB069,-0.551994338611816,0,0.889
768,GB070,-0.725493384529414,0.017,0.767
768,GB071,-0.793687897062333,0.015,0.757
768,GB072,-0.721101972294794,0.021,0.762
768,GB073,-5.84151795247793,0,0.86
768,GB074,4.54299372454718,0.917,0.078
768,GB075,-5.38701274786857,0,0.841
768,GB079,-0.400355444637125,0.103,0.764
768,GB080,-5.092707049627,0,0.86
768,GB082,1.29122105191929,0.851,0
768,GB083,0.48416588416997,0.104,0.329
768,GB084,-0.0319139698067682,0,0.572
768,GB086,0.63698904927191,0.062,0.033
768,GB089,-0.451063946449977,0,0.915
768,GB091,-0.449875301441758,0,0.926
768,GB103,0.125786664379188,0.166,0.499
768,GB105,0.416498048468623,0.089,0.266
768,GB107,-0.359039270728855,0,0.853
768,GB108,-0.256619989758808,0,0.724
768,GB110,3.43852608005652,0.873,0.098
768,GB111,-0.931675735308597,0,0.997
768,GB113,-4.61091356177895,0,0.834
768,GB114,-0.523827502457233,0,0.915
768,GB115,0.239463386200723,0.009,0.313
768,GB117,0.44193288454956,0.08,0.219
768,GB118,0.700916862392366,0.203,0.075
768,GB119,0.329550116121228,0.003,0.16
768,GB120,0.768663952748424,0.153,0.005
768,GB121,0.774565721268188,0.128,0.007
768,GB122,-0.202374183063809,0,0.669
768,GB123,-1.46828676278266,0,0.956
768,GB126,0.582644049036117,0.087,0.072
768,GB127,-2.41327692432838,0.004,0.916
768,GB132,1.29233480149902,0.816,0.006
768,GB133,-5.08709895511322,0,0.846
768,GB134,-0.000683780650688376,0.055,0.541
768,GB135,0.700657412961641,0.221,0.094
768,GB136,0.00314274485801115,0,0.539
768,GB137,-0.0390979948238351,0,0.563
768,GB138,1.60038172821396,0.717,0.124
768,GB139,-0.0597819375710635,0.001,0.577
768,GB140,0.510907562939816,0.075,0.172
768,GB146,-0.840875734486906,0.002,0.872
768,GB147,-0.386990488916684,0,0.802
768,GB150,0.781801958584943,0.285,0.143
768,GB151,0.450451926907478,0.486,0.423
768,GB152,1.17135146167668,0.727,0.002
768,GB155,-7.71542197251735,0,0.869
768,GB156,-1.48482606380033,0.164,0.676
768,GB158,0.645264228388683,0.258,0.204
768,GB159,1.30802092512544,0.769,0.005
768,GB160,1.20705197761781,0.736,0.001
768,GB166,1.04853521566066,0.41,0.503
768,GB167,1.11520148619019,0.503,0.208
768,GB184,0.674755262889807,0.178,0.146
768,GB185,0.480054664709668,0.069,0.163
768,GB187,-0.110501783699873,0.022,0.59
768,GB188,0.101743891610072,0.029,0.44
768,GB196,-0.629709379934781,0.187,0.622
768,GB197,-1.03627259822483,0.194,0.64
768,GB204,0.508089546655955,0.215,0.297
768,GB250,-0.0431951616913335,0.037,0.535
768,GB252,0.501122789632183,0.072,0.157
768,GB253,-0.395064011471581,0,0.824
768,GB254,0.13846622440093,0,0.356
768,GB256,-0.285585903712306,0.002,0.714
768,GB257,1.07949076321885,0.597,0.001
768,GB263,0.965222603110908,0.417,0.016
768,GB264,1.15243907314313,0.571,0.093
768,GB265,-0.632378183194686,0.235,0.629
768,GB266,-0.473267380997064,0,0.851
768,GB273,-0.553209296050395,0,0.931
768,GB275,0.397850226886259,0.023,0.176
768,GB276,-0.145070889148149,0.018,0.594
768,GB285,-0.216099063340124,0.34,0.515
768,GB286,1.31059184421099,0.789,0.006
768,GB296,0.541832956425155,0.064,0.104
768,GB297,0.653132192504072,0.411,0.442
768,GB298,-0.487732205452428,0,0.907
768,GB299,-0.294042442867316,0,0.79
768,GB301,-0.570377091207504,0.01,0.774
768,GB302,-0.229088794085476,0.29,0.598
768,GB304,0.15053585902098,0.037,0.431
768,GB305,-0.790536914751581,0.042,0.756
768,GB306,-0.22563476119754,0.031,0.615
768,GB309,-0.0268679115607695,0,0.551
768,GB312,0.203534134800991,0.082,0.474
768,GB313,1.06667547587986,0.555,0.007
768,GB316,2.12983521357941,0.856,0.103
768,GB318,2.25157778526116,0.867,0.103
768,GB322,0.598974904134514,0.057,0.051
768,GB323,1.14729490862246,0.737,0
768,GB324,1.34709910343767,0.957,0
768,GB325,1.10604395980572,0.618,0.002
768,GB326,1.1344440645185,0.603,0.045
