Tree,Feature,D,PVal1,PVal0
212,GB020,0.865538753380397,0.327,0.139
212,GB021,0.53232828304943,0.179,0.361
212,GB022,0.498419961203243,0.013,0.071
212,GB023,0.119589401799611,0.028,0.456
212,GB026,0.00353740423477999,0.004,0.513
212,GB027,0.618635003996355,0.084,0.054
212,GB028,-0.183693500251756,0,0.695
212,GB030,0.545602458520339,0.441,0.435
212,GB031,0.506843882251208,0.228,0.277
212,GB035,0.157552682269605,0,0.348
212,GB037,2.14352632256082,0.834,0.078
212,GB039,0.0966816125192571,0,0.405
212,GB041,-3.45924666496469,0.127,0.745
212,GB042,3.37359703967051,0.942,0.021
212,GB043,0.895956147819215,0.343,0.446
212,GB044,0.403317199670065,0.002,0.119
212,GB046,-0.0999007587202051,0.008,0.564
212,GB047,-1.04003553817124,0.007,0.825
212,GB048,0.644420490186079,0.178,0.125
212,GB049,0.537760178302037,0.127,0.204
212,GB057,-0.0846598399656125,0,0.595
212,GB059,-0.513232090548653,0,0.892
212,GB068,-0.100821583862948,0,0.642
212,GB069,-0.509236275901881,0,0.868
212,GB070,-1.06882871381043,0.006,0.821
212,GB071,-0.661498659832998,0.025,0.727
212,GB072,-0.957166970688824,0.009,0.798
212,GB073,-5.20011749120941,0,0.82
212,GB074,1.14812280224906,0.618,0.294
212,GB075,-5.09410311201766,0,0.831
212,GB079,0.863672003346204,0.359,0.479
212,GB080,-5.41305867782664,0,0.841
212,GB082,1.02565875867161,0.515,0.003
212,GB083,0.410175646041891,0.079,0.341
212,GB084,0.198542830272034,0,0.272
212,GB086,0.671719429388045,0.077,0.024
212,GB089,-0.372119724200558,0,0.908
212,GB091,-0.396374076654751,0,0.891
212,GB103,0.246434179571884,0.245,0.375
212,GB105,0.582628048597807,0.129,0.16
212,GB107,-0.358168849765785,0,0.827
212,GB108,-0.336656606296247,0,0.777
212,GB110,7.86473944726901,0.925,0.079
212,GB111,-0.827889747863934,0,0.993
212,GB113,-4.93321296014793,0,0.821
212,GB114,-0.420507013594322,0,0.865
212,GB115,0.366313955516285,0.013,0.216
212,GB117,1.2546298541377,0.714,0.021
212,GB118,0.757379287843113,0.219,0.075
212,GB119,0.450121618348701,0.005,0.083
212,GB120,0.851836952609638,0.23,0.004
212,GB121,0.612843313205053,0.021,0.016
212,GB122,-0.0107352016608416,0.004,0.513
212,GB123,-1.26388723105402,0,0.974
212,GB126,0.508845888007969,0.038,0.095
212,GB127,-0.8381950319278,0.041,0.747
212,GB132,0.748623902753272,0.206,0.136
212,GB133,-4.78052660188338,0,0.836
212,GB134,-0.300412622696308,0.031,0.675
212,GB135,0.605270537067669,0.169,0.172
212,GB136,0.152900157338099,0.002,0.335
212,GB137,0.116349262949391,0.001,0.391
212,GB138,-0.0931986976354347,0.162,0.526
212,GB139,0.029332813769911,0,0.47
212,GB140,0.74532158082799,0.211,0.074
212,GB146,-0.539993828289816,0.001,0.781
212,GB147,-0.119549788131924,0.001,0.626
212,GB150,0.495594191988414,0.13,0.246
212,GB151,0.519194810879804,0.441,0.475
212,GB152,0.784682720891954,0.202,0.044
212,GB155,-4.16838032063986,0,0.83
212,GB156,-0.186783105521908,0.391,0.455
212,GB158,1.23803058350482,0.675,0.037
212,GB159,1.26786561704415,0.721,0.021
212,GB160,1.04966072561109,0.548,0.003
212,GB166,0.993691472897875,0.376,0.463
212,GB167,0.77944405869304,0.469,0.277
212,GB184,0.777616386616919,0.268,0.092
212,GB185,0.545271006620172,0.051,0.079
212,GB187,0.0163243679772904,0.014,0.513
212,GB188,-0.033486009320508,0.014,0.544
212,GB196,0.410072078034453,0.432,0.434
212,GB197,0.391926718777464,0.432,0.451
212,GB204,0.846469529093513,0.34,0.109
212,GB250,0.579830411060868,0.225,0.215
212,GB252,0.576977903528724,0.094,0.117
212,GB253,-0.499802414170847,0,0.896
212,GB254,0.293338444552747,0.002,0.215
212,GB256,-0.121826055834243,0.001,0.62
212,GB257,0.871800420034008,0.299,0.009
212,GB263,0.944052326757078,0.407,0.016
212,GB264,1.06394612190849,0.538,0.121
212,GB265,0.752666859408922,0.473,0.478
212,GB266,-0.486185086897861,0,0.874
212,GB273,-0.48951277236215,0,0.896
212,GB275,0.44256541688903,0.014,0.151
212,GB276,-0.0862869859407958,0.021,0.543
212,GB285,-2.10616794468687,0.061,0.774
212,GB286,0.998228588745589,0.497,0.041
212,GB296,0.544980081600777,0.045,0.111
212,GB297,-3.12540409676406,0.023,0.807
212,GB298,-0.361461880919367,0,0.842
212,GB299,-0.208917393466871,0,0.734
212,GB301,-0.171972229534171,0.032,0.615
212,GB302,-1.2858443431654,0.121,0.691
212,GB304,0.421244239667749,0.064,0.237
212,GB305,-0.892998618064794,0.034,0.759
212,GB306,0.140225235759655,0.08,0.443
212,GB309,-0.0152191567243946,0,0.531
212,GB312,-0.0277215230889093,0.052,0.527
212,GB313,0.897008823172258,0.367,0.024
212,GB316,3.55196939478778,0.941,0.021
212,GB318,3.3200844059452,0.931,0.024
212,GB322,0.538473954224937,0.032,0.097
212,GB323,1.08078788585562,0.63,0
212,GB324,1.12900937406493,0.721,0
212,GB325,1.2914272984865,0.853,0
212,GB326,0.973854933467437,0.458,0.059
212,GB327,0.852663370414824,0.264,0.022
