Tree,Feature,D,PVal1,PVal0
582,GB020,1.03592010792437,0.491,0.091
582,GB021,0.738800945704414,0.303,0.309
582,GB022,0.666586471385731,0.09,0.035
582,GB023,0.0602305782507698,0.04,0.48
582,GB026,-0.400132605755463,0.001,0.76
582,GB027,0.731104185682678,0.179,0.069
582,GB028,-0.213247953599074,0,0.715
582,GB030,-1.71051250789716,0.162,0.667
582,GB031,-0.801803260666277,0.003,0.787
582,GB035,0.150914460915588,0.001,0.362
582,GB037,0.564823878153628,0.372,0.373
582,GB039,0.0921779580416856,0,0.424
582,GB041,0.843867762098988,0.479,0.455
582,GB042,1.91869318104534,0.762,0.17
582,GB043,2.5064873824825,0.894,0.054
582,GB044,0.065065258549748,0,0.452
582,GB046,-0.450316913179355,0.029,0.724
582,GB047,-0.233137092256001,0.093,0.587
582,GB048,0.960551715467468,0.477,0.062
582,GB049,0.246199954668637,0.081,0.384
582,GB057,-0.089880009286443,0,0.608
582,GB059,-0.615590084445868,0,0.895
582,GB068,-0.31189029562196,0,0.796
582,GB069,-0.675164178355642,0,0.912
582,GB070,-1.2038042365159,0.014,0.827
582,GB071,-0.552444019703913,0.081,0.656
582,GB072,-1.28282635550167,0.013,0.818
582,GB073,-4.06855567510315,0,0.819
582,GB074,1.57318326549623,0.528,0.396
582,GB075,-5.21302740176804,0,0.841
582,GB079,-0.201198111470426,0.183,0.634
582,GB080,-4.96196659498443,0,0.838
582,GB082,1.09394596588766,0.601,0.007
582,GB083,0.419858119079669,0.097,0.356
582,GB084,0.0660041114375563,0,0.453
582,GB086,0.487029584892891,0.025,0.109
582,GB089,-0.422602737018959,0,0.902
582,GB091,-0.408472345685287,0,0.896
582,GB103,0.360731519300106,0.314,0.39
582,GB105,0.435866964438304,0.097,0.264
582,GB107,-0.358073785122694,0,0.828
582,GB108,-0.454167440123896,0.001,0.817
582,GB110,3.03046727889085,0.722,0.225
582,GB111,-1.09136009918468,0,0.999
582,GB113,-4.6157079051813,0,0.827
582,GB114,-0.519293276740491,0,0.892
582,GB115,0.251021763762331,0.01,0.31
582,GB117,0.174456660397654,0.047,0.406
582,GB118,0.97408007580103,0.447,0.035
582,GB119,0.216099889760446,0.001,0.3
582,GB120,0.825430619476128,0.204,0.009
582,GB121,0.588296691720219,0.01,0.028
582,GB122,-0.265753666233441,0,0.694
582,GB123,-1.33431771269385,0,0.953
582,GB126,0.529383107271653,0.075,0.124
582,GB127,-2.06963533812901,0.005,0.982
582,GB132,1.00750901202395,0.461,0.06
582,GB133,-4.44477071874913,0,0.826
582,GB134,0.730988532081673,0.367,0.24
582,GB135,0.711000418906906,0.249,0.152
582,GB136,-0.214041066722438,0,0.705
582,GB137,0.0677177503080681,0,0.46
582,GB138,0.0331918298533395,0.163,0.511
582,GB139,-0.0326166696779494,0.001,0.551
582,GB140,0.504030569891705,0.082,0.187
582,GB146,-0.815936776312081,0.001,0.851
582,GB147,-0.300381065597975,0,0.717
582,GB150,0.786425049279453,0.298,0.125
582,GB151,-0.756057502713495,0.339,0.57
582,GB152,0.988783710188426,0.441,0.015
582,GB155,-7.92742135185749,0,0.856
582,GB156,-0.729886265566475,0.279,0.564
582,GB158,1.40029105976204,0.742,0.025
582,GB159,1.33712638236121,0.787,0.008
582,GB160,0.931379320231145,0.386,0.014
582,GB166,2.40439306135671,0.901,0.057
582,GB167,1.76168356269655,0.751,0.086
582,GB184,0.474056935883639,0.12,0.28
582,GB185,0.432536552774901,0.045,0.197
582,GB187,-0.453708304659483,0,0.763
582,GB188,0.0931502081515295,0.039,0.473
582,GB196,-1.26929120549873,0.138,0.637
582,GB197,-2.12333167565855,0.168,0.678
582,GB204,0.802796743385904,0.315,0.15
