Tree,Feature,D,PVal1,PVal0
426,GB020,0.949486493031757,0.364,0.106
426,GB021,0.610779981331028,0.176,0.304
426,GB022,0.540534930973445,0.019,0.049
426,GB023,0.132916816676774,0.012,0.448
426,GB026,0.158825804652514,0.012,0.394
426,GB027,0.332566285240466,0.02,0.231
426,GB028,-0.110027137155973,0,0.66
426,GB030,-0.689265115265085,0.181,0.612
426,GB031,0.0632127242589501,0.055,0.488
426,GB035,0.0525318307960654,0,0.453
426,GB037,2.50314509254316,0.899,0.032
426,GB039,-0.0544789809879627,0,0.57
426,GB041,-1.19859424081855,0.127,0.718
426,GB042,1.43314283885131,0.676,0.222
426,GB043,0.609416459849966,0.289,0.558
426,GB044,0.27178164195582,0,0.216
426,GB046,0.186046351479096,0.062,0.421
426,GB047,-0.625751226105296,0.024,0.715
426,GB048,0.612021324525605,0.186,0.175
426,GB049,0.532133734574763,0.166,0.232
426,GB057,-0.174300334586594,0,0.703
426,GB059,-0.553799667027851,0,0.878
426,GB068,-0.0777649757547802,0,0.616
426,GB069,-0.555384410757136,0,0.896
426,GB070,-0.925697197885492,0.012,0.807
426,GB071,-0.882066272551058,0.023,0.791
426,GB072,-0.880510709526198,0.011,0.804
426,GB073,-4.26243669798209,0,0.813
426,GB074,2.13724421275124,0.655,0.297
426,GB075,-4.05076738819616,0,0.821
426,GB079,0.401250875932279,0.218,0.585
426,GB080,-3.40604223675999,0,0.793
426,GB082,1.07688344670245,0.593,0.002
426,GB083,0.436533224343888,0.094,0.339
426,GB084,-0.00429280501846882,0,0.516
426,GB086,0.688586262785135,0.068,0.025
426,GB089,-0.379352207663042,0,0.911
426,GB091,-0.422011036305835,0,0.932
426,GB103,-0.0961656627951736,0.164,0.524
426,GB105,0.374989368031982,0.046,0.267
426,GB107,-0.252085772395539,0,0.788
426,GB108,-0.264535304331539,0,0.744
426,GB110,3.96015554165668,0.88,0.11
426,GB111,-0.843248120061376,0,0.994
426,GB113,-3.60619555860621,0,0.808
426,GB114,-0.418692024494433,0,0.886
426,GB115,0.207128412919415,0.006,0.335
426,GB117,0.815117935117443,0.296,0.079
426,GB118,0.651070561570867,0.155,0.11
426,GB119,0.357661193019477,0.001,0.124
426,GB120,0.771105882669941,0.144,0.008
426,GB121,0.56798931962612,0.013,0.018
426,GB122,-0.282688810322175,0.001,0.717
426,GB123,-1.27619241044267,0,0.964
426,GB126,0.603883033094476,0.088,0.055
426,GB127,-1.46539220634752,0.008,0.887
426,GB132,1.24526790529152,0.748,0.006
426,GB133,-4.07821388335963,0,0.817
426,GB134,-0.598669546197566,0.017,0.73
426,GB135,0.11169903524527,0.02,0.453
426,GB136,0.120973430627436,0,0.392
426,GB137,0.133181140297468,0.001,0.374
426,GB138,1.36667001006202,0.628,0.125
426,GB139,-0.129446506515055,0,0.652
426,GB140,0.906815670929625,0.355,0.023
426,GB146,-0.952370397544795,0.001,0.904
426,GB147,-0.527080003528851,0,0.846
426,GB150,1.13187364400382,0.597,0.023
426,GB151,-0.49257137160567,0.28,0.579
426,GB152,0.858252377402474,0.289,0.022
426,GB155,-4.35498632552869,0,0.832
426,GB156,-0.997538199662816,0.108,0.693
426,GB158,0.889296247203468,0.403,0.119
426,GB159,1.19194592971769,0.684,0.006
426,GB160,0.966608095839274,0.439,0.007
426,GB166,0.574755013744703,0.278,0.565
426,GB167,0.525287902859251,0.295,0.34
426,GB184,0.562030096950327,0.115,0.182
426,GB185,0.438323583082485,0.037,0.172
426,GB187,0.100460066708631,0.023,0.478
426,GB188,0.536056856468931,0.141,0.211
426,GB196,-0.558428308559289,0.199,0.628
426,GB197,-0.734182722115336,0.198,0.643
426,GB204,0.592093250368253,0.204,0.212
426,GB250,0.226608101928579,0.072,0.392
426,GB252,0.455653372869092,0.057,0.206
426,GB253,-0.609589071119886,0,0.925
426,GB254,0.134068676462165,0,0.344
426,GB256,-0.493168578839823,0,0.81
426,GB257,0.940360333366968,0.407,0.01
426,GB263,0.635565803403661,0.11,0.09
426,GB264,0.630003947498979,0.242,0.205
426,GB265,-0.446345617529206,0.244,0.595
426,GB266,-0.558332394688659,0,0.87
426,GB273,-0.632564328660507,0,0.961
426,GB275,0.293691589940933,0.01,0.259
426,GB276,0.983868757221804,0.483,0.093
426,GB285,0.00451959404424309,0.298,0.522
426,GB286,0.769681368618493,0.232,0.087
426,GB296,0.598417845256548,0.058,0.065
426,GB297,-0.675153074963479,0.183,0.606
426,GB298,-0.392874829554789,0,0.867
426,GB299,-0.195338548117463,0,0.72
426,GB301,-0.577888837409666,0.008,0.777
426,GB302,-0.185799243549622,0.299,0.557
426,GB304,-0.0377582516884869,0.003,0.539
426,GB305,-1.27280654030915,0.01,0.846
426,GB306,-0.0996045913170218,0.053,0.572
426,GB309,0.0117722775328801,0,0.499
426,GB312,0.165531749381735,0.091,0.452
426,GB313,1.05164210260402,0.548,0.007
426,GB316,1.42454836006845,0.665,0.231
426,GB318,1.4534072321824,0.673,0.217
426,GB322,0.496602588488963,0.026,0.101
426,GB323,1.0900988366056,0.654,0
426,GB324,1.28240780966866,0.907,0
426,GB325,1.09704548351135,0.608,0.002
426,GB326,0.839248064803718,0.324,0.083
426,GB327,0.507875785357245,0.032,0.112
426,GB328,-0.448313830191317,0.056,0.649
426,GB329,0.478093532423037,0.112,0.237
426,GB330,-3.0240788512728,0.019,0.8
426,GB333,-3.55153529596961,0,0.823
426,GB400,0.910956182169111,0.359,0.054
426,GB401,0.281229615607611,0.151,0.412
