Tree,Feature,D,PVal1,PVal0
804,GB020,0.795534783232626,0.254,0.148
804,GB021,0.234508081105945,0.092,0.418
804,GB022,0.458453997456852,0.011,0.076
804,GB023,0.146996919958585,0.023,0.421
804,GB026,-0.076943352863046,0.005,0.568
804,GB027,0.84350924603159,0.26,0.012
804,GB028,-0.0277471524492161,0,0.536
804,GB030,-0.795017719521816,0.155,0.694
804,GB031,0.265554490127985,0.06,0.38
804,GB035,0.236814305236297,0,0.218
804,GB037,1.48941610851078,0.766,0.088
804,GB039,0.160529064688678,0,0.325
804,GB041,-2.05020262367156,0.087,0.729
804,GB042,2.00166538500026,0.81,0.116
804,GB043,1.05917888082753,0.32,0.479
804,GB044,0.393470290634756,0.002,0.103
804,GB046,0.196508462339529,0.055,0.388
804,GB047,0.166663850307921,0.114,0.43
804,GB048,0.597351404269986,0.141,0.142
804,GB049,0.452606678663208,0.101,0.211
804,GB057,0.112159301510519,0,0.378
804,GB059,-0.462873897552553,0,0.867
804,GB068,0.0542420260117322,0,0.458
804,GB069,-0.340378294271068,0,0.813
804,GB070,-1.08545699388476,0.01,0.762
804,GB071,-0.388295463016759,0.038,0.664
804,GB072,-1.01690615722319,0.008,0.769
804,GB073,-5.28934386560856,0,0.861
804,GB074,-4.70503357929445,0.045,0.844
804,GB075,-5.47022965985224,0,0.831
804,GB079,-0.0564867735650101,0.089,0.713
804,GB080,-4.69059438669682,0,0.834
804,GB082,1.0911615670486,0.628,0
804,GB083,0.515096591932778,0.114,0.269
804,GB084,0.241916140055181,0,0.206
804,GB086,0.575323090147515,0.023,0.041
804,GB089,-0.305534962076432,0,0.86
804,GB091,-0.317974230040645,0,0.874
804,GB103,0.568946292997203,0.273,0.328
804,GB105,0.520792096948197,0.086,0.169
804,GB107,-0.17531487483053,0,0.712
804,GB108,-0.227074921449571,0.001,0.729
804,GB110,2.85780992771996,0.662,0.295
804,GB111,-0.770653696000467,0,0.979
804,GB113,-5.91946354910568,0,0.849
804,GB114,-0.311426494031361,0,0.811
804,GB115,0.340380661084175,0.002,0.196
804,GB117,0.647722363213687,0.139,0.103
804,GB118,0.763148319149536,0.243,0.05
804,GB119,0.381994814660272,0,0.102
804,GB120,0.711267260924677,0.09,0.011
804,GB121,0.610210437987638,0.014,0.008
804,GB122,-0.0343647388256405,0.001,0.549
804,GB123,-1.07519886903562,0,0.939
804,GB126,0.550570001435342,0.058,0.096
804,GB127,-0.38660637070012,0.155,0.61
804,GB132,1.13306664690545,0.618,0.015
804,GB133,-4.70503949367266,0,0.831
804,GB134,0.722859222647373,0.292,0.191
804,GB135,0.630481523413192,0.167,0.129
804,GB136,0.022797285883844,0,0.491
804,GB137,0.104409126917455,0,0.378
804,GB138,1.09898102827661,0.514,0.174
804,GB139,0.239681179944777,0.001,0.236
804,GB140,0.817604566153328,0.254,0.036
804,GB146,-0.38876998356395,0.002,0.751
804,GB147,-0.232331486664921,0,0.692
804,GB150,0.755212335993285,0.264,0.131
804,GB151,-2.74215653349311,0.061,0.749
804,GB152,1.02889537763828,0.511,0.002
804,GB155,-4.90589782696178,0,0.839
804,GB156,1.40011784948692,0.569,0.298
804,GB158,0.971203082486482,0.446,0.08
804,GB159,1.1103890322863,0.584,0.016
804,GB160,0.994633745076174,0.465,0.008
804,GB166,1.10627764944231,0.333,0.496
804,GB167,2.06515875794393,0.94,0.01
804,GB184,0.72824345996914,0.215,0.079
804,GB185,0.680779425909762,0.117,0.047
804,GB187,0.303297167873676,0.056,0.3
804,GB188,0.218862494092591,0.034,0.354
804,GB196,-0.607287167946273,0.18,0.681
804,GB197,-0.608254811258469,0.165,0.69
804,GB204,0.912072627328361,0.391,0.096
804,GB250,-0.1466820084179,0.023,0.616
804,GB252,0.624130947708694,0.11,0.102
804,GB253,-0.408187769380972,0,0.835
804,GB254,0.369711948386993,0.003,0.154
804,GB256,-0.0659797218232244,0,0.563
804,GB257,0.742742461456816,0.148,0.015
804,GB263,0.689696076131929,0.144,0.052
804,GB264,0.772209883732228,0.267,0.176
804,GB265,-1.36421509479254,0.201,0.69
804,GB266,-0.318604960509286,0,0.798
804,GB273,-0.118740057623614,0,0.655
804,GB275,0.585713362360026,0.043,0.046
804,GB276,0.429687652614882,0.114,0.266
804,GB285,-3.04157564953429,0.05,0.809
804,GB286,1.24735625736518,0.785,0.005
804,GB296,0.663333911280767,0.079,0.041
804,GB297,-3.64256802326651,0.074,0.773
804,GB298,-0.278207778595716,0,0.813
804,GB299,-0.129118862053586,0,0.66
804,GB301,-0.0153612364624129,0.042,0.513
804,GB302,0.735338588269316,0.329,0.549
804,GB304,0.215682925554574,0.023,0.369
804,GB305,-1.56063640004967,0.015,0.861
804,GB306,0.0147495305545606,0.056,0.511
804,GB309,0.0464186883547398,0,0.442
804,GB312,-0.0286217393114189,0.077,0.549
804,GB313,0.938448313644929,0.384,0.007
804,GB316,2.15608039715757,0.819,0.119
804,GB318,2.00507682151925,0.812,0.117
804,GB322,0.649107739502889,0.055,0.022
804,GB323,0.95557358442521,0.402,0
804,GB324,1.28085697833353,0.928,0
804,GB325,1.11106187676587,0.67,0
804,GB326,0.639558168032152,0.197,0.152
804,GB327,0.868142101357795,0.297,0.008
804,GB328,1.90591183262946,0.845,0.042
804,GB329,0.390225626836795,0.081,0.264
804,GB330,-1.57334127101635,0.149,0.697
804,GB333,-5.44919286312231,0,0.827
804,GB400,0.593736016765729,0.147,0.121
804,GB401,0.95849129403869,0.403,0.146
804,GB403,-1.1222063498624,0,0.94
804,GB408,-0.230700254791533,0.031,0.646
804,GB409,-0.555220526055837,0.096,0.693
804,GB410,-0.0635423676838837,0,0.609
804,GB415,0.712458232218659,0.075,0.01
804,GB421,-0.157427906250263,0.003,0.609
804,GB422,-0.386351128281076,0,0.787
804,GB431,1.2878275837287,0.534,0.294
