Tree,Feature,D,PVal1,PVal0
837,GB020,1.15023177162866,0.563,0.048
837,GB021,1.39337831790597,0.675,0.105
837,GB022,0.597688856836561,0.034,0.035
837,GB023,0.158763128427717,0.038,0.438
837,GB026,-0.18523448524555,0.004,0.639
837,GB027,0.794278485803786,0.23,0.065
837,GB028,-0.141809396038306,0,0.664
837,GB030,-0.710436272835587,0.22,0.641
837,GB031,0.212256449693078,0.113,0.445
837,GB035,0.141112294575684,0,0.36
837,GB037,1.99681637399376,0.808,0.054
837,GB039,0.213546028738043,0.001,0.271
837,GB041,0.404170623285289,0.429,0.461
837,GB042,1.05415432169203,0.351,0.486
837,GB043,2.36517142229117,0.942,0.051
837,GB044,0.210158413521449,0,0.273
837,GB046,0.0215369358150542,0.06,0.517
837,GB047,-0.61410177480979,0.022,0.768
837,GB048,0.672708287459475,0.253,0.166
837,GB049,0.107882873462678,0.037,0.462
837,GB057,-0.105500315272067,0,0.654
837,GB059,-0.496915304477558,0,0.879
837,GB068,-0.334230484252747,0,0.818
837,GB069,-0.825698122101752,0,0.973
837,GB070,-0.717264704660992,0.031,0.782
837,GB071,-1.07889616248825,0.037,0.801
837,GB072,-0.742570357171732,0.023,0.775
837,GB073,-3.42989333200746,0,0.821
837,GB074,1.15320808408706,0.475,0.375
837,GB075,-5.48151960336868,0,0.866
837,GB079,0.124987118945941,0.171,0.6
837,GB080,-4.69503910383537,0,0.853
837,GB082,1.34914196932114,0.899,0
837,GB083,0.203899954669928,0.064,0.457
837,GB084,0.0375146655147547,0,0.477
837,GB086,0.562256509967095,0.028,0.049
837,GB089,-0.341553795840069,0,0.881
837,GB091,-0.332947294627525,0,0.86
837,GB103,0.288555684562033,0.222,0.443
837,GB105,0.48023305068176,0.091,0.202
837,GB107,-0.172840227790062,0,0.692
837,GB108,-0.469020503865426,0,0.874
837,GB110,3.46194860633049,0.782,0.186
837,GB111,-1.05619018316687,0,0.997
837,GB113,-4.61315966024921,0,0.855
837,GB114,-0.465637254696604,0,0.876
837,GB115,0.17150463262961,0.004,0.361
837,GB117,0.799729781651329,0.262,0.102
837,GB118,0.784097948448068,0.272,0.061
837,GB119,0.206030651366375,0,0.277
837,GB120,0.624228710884457,0.042,0.034
837,GB121,0.500775669558641,0.007,0.035
837,GB122,-0.361667656478686,0.001,0.715
837,GB123,-1.47091286985742,0,0.962
837,GB126,0.620924935964461,0.089,0.061
837,GB127,-2.82131593911788,0.002,0.958
837,GB132,0.773690218832802,0.223,0.124
837,GB133,-4.908945900007,0,0.844
837,GB134,-0.518721522328987,0.031,0.69
837,GB135,0.766432204848988,0.252,0.088
837,GB136,-0.168621144666709,0,0.693
837,GB137,0.154632870310162,0,0.345
837,GB138,0.946549464628557,0.479,0.25
837,GB139,-0.0560436768158713,0,0.581
837,GB140,0.396346898409301,0.057,0.229
837,GB146,-0.50569211855352,0.002,0.789
837,GB147,-0.451112884644697,0,0.799
837,GB150,0.685896290390938,0.233,0.175
837,GB151,-1.12899221550676,0.131,0.689
837,GB152,1.13002953134373,0.653,0.002
837,GB155,-4.95432883579853,0,0.844
837,GB156,-0.584227486545075,0.218,0.571
837,GB158,1.17145884433069,0.617,0.043
837,GB159,1.06634788966101,0.549,0.024
837,GB160,1.15436337120141,0.663,0.005
837,GB166,2.52776682479436,0.931,0.061
837,GB167,2.25414543402054,0.92,0.018
837,GB184,0.573956677488396,0.141,0.186
