Tree,Feature,D,PVal1,PVal0
177,GB020,0.854756790350409,0.262,0.131
177,GB021,1.30550956128986,0.683,0.089
177,GB022,0.606042753877683,0.029,0.029
177,GB023,-0.0466832953158327,0.011,0.539
177,GB026,0.20563702618794,0.018,0.4
177,GB027,0.492348409397683,0.044,0.108
177,GB028,-0.187453678069562,0,0.719
177,GB030,-0.569041580233628,0.185,0.552
177,GB031,-0.0336898009815824,0.024,0.535
177,GB035,0.181623418866928,0,0.293
177,GB037,2.37007476973647,0.989,0
177,GB039,0.199268706478021,0.001,0.292
177,GB041,-1.69461319720831,0.06,0.782
177,GB042,1.27450845727352,0.486,0.296
177,GB043,3.0118408958942,0.964,0.056
177,GB044,0.358951277505212,0.002,0.156
177,GB046,-0.135143051285325,0.025,0.571
177,GB047,-0.541653097310016,0.024,0.731
177,GB048,0.701709152621659,0.22,0.14
177,GB049,-0.213624676978575,0.012,0.631
177,GB057,0.00791056139897214,0,0.509
177,GB059,-0.532458795424766,0,0.869
177,GB068,9.48412422922816e-05,0,0.531
177,GB069,-0.579665304683713,0,0.892
177,GB070,-0.750565035543536,0.015,0.783
177,GB071,-0.814268168948662,0.012,0.769
177,GB072,-0.696376183556317,0.013,0.759
177,GB073,-4.03521433029363,0,0.827
177,GB074,0.389956005403849,0.401,0.423
177,GB075,-3.21162798125629,0,0.803
177,GB079,0.0957631400539638,0.164,0.574
177,GB080,-3.69054051446613,0,0.82
177,GB082,1.25433914559631,0.839,0
177,GB083,0.495600835963801,0.097,0.294
177,GB084,0.101697364737174,0,0.353
177,GB086,0.700004271676974,0.071,0.02
177,GB089,-0.401912707416919,0,0.935
177,GB091,-0.418952274111442,0,0.928
177,GB103,0.207271290260973,0.138,0.504
177,GB105,0.615059712855105,0.134,0.159
177,GB107,-0.24019490686781,0,0.776
177,GB108,-0.29378657295403,0,0.757
177,GB110,1.6235206907802,0.594,0.241
177,GB111,-0.97739616214505,0,1
177,GB113,-4.65640977448815,0,0.842
177,GB114,-0.349805088300333,0,0.857
177,GB115,0.00324966559445809,0.004,0.517
177,GB117,0.81120057203143,0.283,0.083
177,GB118,0.821759893110719,0.262,0.049
177,GB119,0.168193997076544,0,0.3
177,GB120,0.729439618982147,0.099,0.012
177,GB121,0.51568890211932,0.006,0.025
177,GB122,-0.267679455740104,0,0.718
177,GB123,-1.05173713773963,0.001,0.938
177,GB126,0.567667619747595,0.062,0.083
177,GB127,1.02768689714503,0.548,0.179
177,GB132,1.11608150819178,0.559,0.028
177,GB133,-3.7544726381223,0,0.819
177,GB134,0.104697330102738,0.059,0.488
177,GB135,0.47070824924796,0.065,0.19
177,GB136,-0.0284518207940579,0,0.541
177,GB137,0.116467189430547,0,0.392
177,GB138,0.796547154125708,0.367,0.212
177,GB139,0.14938711846456,0,0.341
177,GB140,0.554588670835565,0.101,0.148
177,GB146,-0.340594708356295,0.006,0.718
177,GB147,-0.0924360878068941,0.003,0.582
177,GB150,1.15847022240195,0.641,0.051
177,GB151,-1.85126042637003,0.043,0.791
177,GB152,0.945763772138917,0.394,0.009
177,GB155,-3.86327327574101,0,0.832
177,GB156,-0.745536137724278,0.095,0.754
177,GB158,1.44475082258891,0.783,0.018
177,GB159,1.32395925873857,0.796,0.009
177,GB160,1.20509059157199,0.763,0.003
177,GB166,2.93478033957806,0.977,0.036
177,GB167,2.28319013367027,0.968,0.01
177,GB184,0.658948172880841,0.163,0.132
177,GB185,0.616096741650145,0.079,0.07
177,GB187,0.0568570105445121,0.026,0.479
177,GB188,0.0825490633659595,0.024,0.474
177,GB196,-0.492737675898686,0.206,0.54
177,GB197,-0.462695157321599,0.177,0.554
177,GB204,0.861837388200227,0.325,0.098
177,GB250,-0.291591984979593,0.022,0.656
177,GB252,0.784696698387089,0.228,0.054
177,GB253,-0.695321711195062,0,0.951
