Tree,Feature,D,PVal1,PVal0
991,GB020,1.26123989837445,0.655,0.082
991,GB021,0.6210223108119,0.229,0.37
991,GB022,0.440282782464626,0.014,0.131
991,GB023,0.165889731685719,0.051,0.428
991,GB026,-0.301192082047824,0.002,0.718
991,GB027,0.710127733241532,0.177,0.059
991,GB028,-0.27112434918265,0,0.765
991,GB030,-0.992733964685013,0.17,0.704
991,GB031,0.197265520809814,0.093,0.435
991,GB035,0.0627174208329891,0,0.453
991,GB037,2.20711331858946,0.875,0.049
991,GB039,-0.00484750306066964,0,0.546
991,GB041,-1.89970696818154,0.164,0.718
991,GB042,2.68252933926605,0.916,0.035
991,GB043,1.20985107710191,0.372,0.493
991,GB044,0.226160737215245,0.003,0.289
991,GB046,-0.345020077538786,0.016,0.709
991,GB047,-1.28593745617864,0.01,0.887
991,GB048,0.74178314388628,0.263,0.141
991,GB049,-0.360865263313388,0.013,0.716
991,GB057,-0.209764238078173,0,0.725
991,GB059,-0.68664228429517,0,0.935
991,GB068,-0.160075933784891,0,0.658
991,GB069,-0.780573636087623,0,0.942
991,GB070,-1.17761863250794,0.011,0.817
991,GB071,-0.757833423332603,0.05,0.739
991,GB072,-1.14929241429695,0.01,0.817
991,GB073,-7.7641570086139,0,0.873
991,GB074,0.355922885901355,0.368,0.543
991,GB075,-4.87594293566402,0,0.863
991,GB079,-1.04937689553094,0.076,0.766
991,GB080,-7.40055918363163,0,0.879
991,GB082,1.17459785958,0.712,0.002
991,GB083,0.39849275953992,0.124,0.377
991,GB084,0.0626351519964264,0.001,0.424
991,GB086,0.448294603999882,0.015,0.135
991,GB089,-0.636609292766574,0,0.966
991,GB091,-0.622552312250267,0,0.964
991,GB103,0.274154767236409,0.235,0.418
991,GB105,0.498063361665445,0.136,0.245
991,GB107,-0.486120717899843,0,0.884
991,GB108,-0.381287585757619,0,0.808
991,GB110,2.02186958105081,0.491,0.384
991,GB111,-1.28053959615596,0,1
991,GB113,-5.27094158143319,0,0.846
991,GB114,-0.58188264283738,0,0.929
991,GB115,0.142365355637174,0.009,0.39
991,GB117,0.452490095566051,0.131,0.257
991,GB118,0.797172163017962,0.276,0.06
991,GB119,0.165612653957228,0,0.329
991,GB120,0.689612472456522,0.103,0.03
991,GB121,0.463849278302246,0.01,0.08
991,GB122,-0.307381836899007,0,0.707
991,GB123,-1.34066915160961,0,0.966
991,GB126,0.561263771669439,0.088,0.114
991,GB127,-2.96365589233914,0.003,0.975
991,GB132,1.20253912981266,0.625,0.054
991,GB133,-6.12396737721653,0,0.876
991,GB134,-0.389591217232215,0.037,0.673
991,GB135,0.836289565297062,0.346,0.078
991,GB136,-0.158369544839044,0.001,0.666
991,GB137,-0.115228701310894,0,0.629
991,GB138,2.42229011930997,0.868,0.053
991,GB139,0.053307809747776,0,0.456
991,GB140,0.701898564554671,0.215,0.113
991,GB146,-0.661220592116735,0.003,0.81
991,GB147,-0.535681624322281,0,0.845
991,GB150,0.847785139529604,0.358,0.129
991,GB151,-1.97295130226493,0.167,0.725
991,GB152,0.943144781051807,0.397,0.015
991,GB155,-6.87189180643978,0,0.88
991,GB156,1.29795658597797,0.52,0.436
991,GB158,0.849260783181761,0.385,0.155
991,GB159,1.27029055812398,0.716,0.015
991,GB160,1.10443639428558,0.621,0.005
991,GB166,1.39036512074237,0.384,0.511
991,GB167,1.24325884350131,0.56,0.188
991,GB184,0.987749030314328,0.458,0.04
991,GB185,0.532231240834642,0.075,0.121
991,GB187,-0.886767196925237,0.001,0.892
991,GB188,0.203028705362132,0.08,0.424
991,GB196,-1.63776576306377,0.164,0.746
991,GB197,-1.18354870016416,0.18,0.699
991,GB204,1.4611659823782,0.767,0.029
991,GB250,-0.76002266256777,0.002,0.852
991,GB252,0.16685762615864,0.02,0.396
991,GB253,-0.707855060626943,0,0.935
991,GB254,0.255365918000462,0.007,0.261
991,GB256,-0.172053845505456,0.001,0.658
991,GB257,0.740195615652435,0.184,0.053
991,GB263,0.794611329141452,0.258,0.053
991,GB264,0.877584820509488,0.413,0.176
991,GB265,-1.22753765722667,0.217,0.641
991,GB266,-0.626644265328101,0,0.908
991,GB273,-0.607683121347601,0,0.929
991,GB275,0.375283534543995,0.016,0.199
991,GB276,0.745563870057597,0.305,0.154
991,GB285,-1.66156194944648,0.114,0.75
991,GB286,1.15330050900957,0.599,0.039
991,GB296,0.330919506316078,0.026,0.261
991,GB297,-1.82470775353266,0.249,0.667
991,GB298,-0.375370052446053,0,0.815
991,GB299,-0.304005701269454,0,0.787
991,GB301,-0.222692445390178,0.032,0.652
991,GB302,0.628737852896351,0.396,0.497
991,GB304,0.152416913583738,0.027,0.422
991,GB305,-1.7285796910932,0.008,0.901
991,GB306,-0.165339903009863,0.043,0.589
991,GB309,-0.269016164846063,0,0.79
991,GB312,-0.0803842666388147,0.069,0.574
991,GB313,0.719887957387368,0.182,0.069
991,GB316,2.63891650903916,0.926,0.041
991,GB318,2.68807124021442,0.912,0.029
