Tree,Feature,D,PVal1,PVal0
122,GB020,0.962598191774803,0.421,0.105
122,GB021,1.38424337726556,0.703,0.071
122,GB022,0.74066996535129,0.131,0.02
122,GB023,0.0568230574864626,0.022,0.502
122,GB026,-0.302044579753817,0.004,0.726
122,GB027,0.51163508546007,0.08,0.136
122,GB028,-0.303109101191502,0,0.8
122,GB030,-0.824746092917261,0.28,0.531
122,GB031,0.0547802378893639,0.053,0.508
122,GB035,0.129332942453896,0,0.362
122,GB037,2.09846086268335,0.864,0.042
122,GB039,0.167586938361479,0.001,0.332
122,GB041,-2.01532891078904,0.15,0.68
122,GB042,1.71948322616007,0.637,0.247
122,GB043,3.71044485699034,0.966,0.031
122,GB044,0.26392045225867,0,0.256
122,GB046,-0.388273787906179,0.011,0.721
122,GB047,-0.37850248585848,0.048,0.658
122,GB048,0.613358234958513,0.195,0.174
122,GB049,-0.189313393642406,0.023,0.627
122,GB057,-0.0197948908853544,0,0.527
122,GB059,-0.715341720413524,0,0.934
122,GB068,-0.183301407344251,0,0.707
122,GB069,-0.796876354611214,0,0.943
122,GB070,-0.897382217544247,0.011,0.805
122,GB071,-0.888774423591665,0.041,0.75
122,GB072,-1.00991359812618,0.009,0.802
122,GB073,-3.81417800796296,0,0.842
122,GB074,1.89743450481899,0.675,0.246
122,GB075,-4.44260110151285,0,0.841
122,GB079,-0.153399708885558,0.149,0.656
122,GB080,-4.08060265256568,0,0.822
122,GB082,1.40461747788411,0.915,0
122,GB083,0.238873070788429,0.059,0.435
122,GB084,0.0638323262472852,0,0.421
122,GB086,0.49098910297063,0.021,0.117
122,GB089,-0.425447141672779,0,0.92
122,GB091,-0.433625550758342,0,0.919
122,GB103,-0.0535138696269585,0.183,0.525
122,GB105,0.669540881594544,0.199,0.149
122,GB107,-0.246693862414996,0,0.762
122,GB108,-0.38889498817847,0,0.794
122,GB110,2.13846967534684,0.68,0.182
122,GB111,-0.945469681338074,0,0.999
122,GB113,-5.25492961734241,0,0.831
122,GB114,-0.467902149418203,0,0.877
122,GB115,0.240972919491939,0.01,0.31
122,GB117,0.411239261023024,0.084,0.308
122,GB118,0.9363521715007,0.429,0.045
122,GB119,0.169900017985014,0,0.301
122,GB120,0.752734448169296,0.129,0.014
122,GB121,0.504736438907424,0.012,0.05
122,GB122,-0.221220275202962,0.003,0.655
122,GB123,-0.926851802701158,0.001,0.882
122,GB126,0.663267061666903,0.118,0.08
122,GB127,-1.76677100292685,0.015,0.916
122,GB132,1.0449064708082,0.498,0.053
122,GB133,-4.76279217849566,0,0.818
122,GB134,-0.618156560645758,0.02,0.753
122,GB135,0.226000414269959,0.053,0.392
122,GB136,0.0352387634878105,0.001,0.468
122,GB137,0.0781056906367069,0,0.445
122,GB138,0.510467840614047,0.341,0.313
122,GB139,0.0766384452413125,0.001,0.414
122,GB140,0.503627267406651,0.082,0.184
122,GB146,-0.524865621778565,0,0.817
122,GB147,0.208234929562339,0.014,0.365
122,GB150,1.34206784773227,0.747,0.022
122,GB151,-0.653696483643773,0.25,0.561
122,GB152,1.07970232924438,0.582,0.005
122,GB155,-3.44438813616679,0,0.82
122,GB156,0.0240755117700683,0.337,0.476
122,GB158,1.53230267693262,0.781,0.026
122,GB159,0.941407211391797,0.435,0.054
122,GB160,1.29440506500721,0.835,0.002
122,GB166,3.46280866814561,0.951,0.016
122,GB167,3.51838667785769,0.987,0.003
122,GB184,0.573561170184696,0.135,0.201
122,GB185,0.583137655406802,0.102,0.111
122,GB187,0.165148551929759,0.029,0.436
122,GB188,-0.378663871264798,0.003,0.736
122,GB196,-0.665620730407026,0.272,0.524
122,GB197,-0.704537855968138,0.273,0.537
122,GB204,0.712436522303923,0.278,0.214
122,GB250,-0.36200436099983,0.011,0.696
122,GB252,0.168014493543136,0.02,0.401
122,GB253,-0.358554986320044,0,0.786
122,GB254,0.201608163524419,0.002,0.322
122,GB256,0.0169106913588332,0.012,0.496
122,GB257,0.878453956936765,0.332,0.022
122,GB263,0.900898723318807,0.368,0.039
122,GB264,0.794743796729411,0.391,0.155
122,GB265,-0.554661005069684,0.264,0.535
122,GB266,-0.518656469378845,0,0.877
122,GB273,-0.482200815505871,0,0.917
122,GB275,0.0541475386025,0.003,0.453
122,GB276,1.07757488558235,0.544,0.092
122,GB285,-2.11865903401578,0.123,0.751
122,GB286,1.29455511554314,0.746,0.015
122,GB296,0.496588429243055,0.047,0.13
122,GB297,-1.26261537468171,0.089,0.751
122,GB298,-0.557117328737703,0,0.925
122,GB299,-0.244654731203786,0,0.737
122,GB301,-0.339768354686266,0.03,0.673
122,GB302,9.57399411471336,0.97,0.017
122,GB304,0.341673078740922,0.06,0.309
122,GB305,-1.38405804362268,0.026,0.847
122,GB306,-0.0564940848310353,0.073,0.539
122,GB309,-0.0448924241912708,0,0.565
122,GB312,0.0104545217991586,0.068,0.528
122,GB313,1.26425772426784,0.808,0.001
122,GB316,1.78982198497234,0.64,0.242
122,GB318,1.84479892919301,0.659,0.254
122,GB322,0.514087104567551,0.04,0.11
122,GB323,1.099874234202,0.66,0
122,GB324,1.35051101226382,0.948,0
122,GB325,1.08882050346486,0.593,0
122,GB326,0.900501428605357,0.411,0.116
122,GB327,0.3728271807827,0.024,0.25
122,GB328,-1.61331417022494,0.006,0.92
122,GB329,0.487505926270138,0.16,0.252
122,GB330,-2.58811548934394,0.072,0.744
122,GB333,-3.68091243946306,0,0.805
122,GB400,0.711234737857349,0.207,0.125
122,GB401,0.7850093468991,0.363,0.254
122,GB403,-1.46341249724311,0,0.942
122,GB408,-0.547735500354992,0.03,0.725
122,GB409,-0.17830602223582,0.284,0.515
122,GB410,-0.209388031539824,0,0.74
122,GB415,0.587634789486739,0.045,0.047
122,GB421,0.0441689367964689,0.019,0.501
122,GB422,-0.544825209943462,0.001,0.87
122,GB431,0.772371821388531,0.399,0.395
122,GB432,0.0475440714038651,0,0.468
122,GB433,-1.02908180707556,0,0.998
122,GB519,0.755286057490696,0.17,0.022
