Tree,Model,Feature,LogLikelihood,AICc,Clade,p0,p1
66,ER,GB020,-14.5437459112342,31.155288432638,Turkic,0.999981191046385,1.880895361516e-05
66,ER,GB020,-14.5437459112342,31.155288432638,Tungusic,0.999998953577615,1.04642238444657e-06
66,ER,GB020,-14.5437459112342,31.155288432638,Mongolic,0.999985338881646,1.46611183543053e-05
66,ER,GB020,-14.5437459112342,31.155288432638,Japonic,0.999978304752276,2.1695247724485e-05
66,ER,GB020,-14.5437459112342,31.155288432638,Koreanic,0.999939033668573,6.09663314266676e-05
66,ARD,GB020,-11.8690797428005,27.9450560373252,Turkic,0.950407890208038,0.0495921097919626
66,ARD,GB020,-11.8690797428005,27.9450560373252,Tungusic,0.950398051018147,0.049601948981853
66,ARD,GB020,-11.8690797428005,27.9450560373252,Mongolic,0.950357600329987,0.0496423996700135
66,ARD,GB020,-11.8690797428005,27.9450560373252,Japonic,0.950435760371995,0.0495642396280052
66,ARD,GB020,-11.8690797428005,27.9450560373252,Koreanic,0.952166729735777,0.0478332702642231
66,ER,GB021,-9.10182244918066,20.2714415085308,Turkic,0.999996983602195,3.01639780492349e-06
66,ER,GB021,-9.10182244918066,20.2714415085308,Tungusic,0.999999581942182,4.18057818147193e-07
66,ER,GB021,-9.10182244918066,20.2714415085308,Mongolic,0.9999993076548,6.92345199834484e-07
66,ER,GB021,-9.10182244918066,20.2714415085308,Japonic,0.999996716874639,3.28312536123453e-06
66,ER,GB021,-9.10182244918066,20.2714415085308,Koreanic,0.999990170378255,9.82962174529419e-06
66,ARD,GB021,-8.57391869093117,21.3547339335865,Turkic,0.971824984926298,0.0281750150737021
66,ARD,GB021,-8.57391869093117,21.3547339335865,Tungusic,0.958551451093114,0.041448548906886
66,ARD,GB021,-8.57391869093117,21.3547339335865,Mongolic,0.958971247656964,0.0410287523430357
66,ARD,GB021,-8.57391869093117,21.3547339335865,Japonic,0.975251021968408,0.0247489780315922
