Tree,Model,Feature,LogLikelihood,AICc,q01,q10
760,ER,GB020,-13.9465546194673,29.9609058491041,0.040987688066786,0.040987688066786
760,ARD,GB020,-11.637660192763,27.4822169372502,0.199789415048382,3.36117049939238
760,ER,GB021,-9.39186227887758,20.8515211679247,0.0219548137072283,0.0219548137072283
760,ARD,GB021,-8.42719964090288,21.0612958335299,0.0821607021675709,2.01699299716032
760,ER,GB022,-60.1405973990895,122.348991408348,0.128239976457686,0.128239976457686
760,ARD,GB022,-36.5239909393207,86.6035374341969,8.25415325453043e-10,7.58256042791191e-10
760,ER,GB023,-12.8951537306827,27.858104071535,0.0405856275426742,0.0405856275426742
760,ARD,GB023,-11.8370200530628,27.8809366578498,0.0755612718414705,0.855198904751219
760,ER,GB026,-67.0310436366979,136.129883883565,100,100
760,ARD,GB026,-59.8434485121772,133.24245257991,97.9694247225663,100
760,ER,GB027,-66.4878120093716,135.043420628913,19.1970783687105,19.1970783687105
760,ARD,GB027,-62.9573890130434,139.470333581642,7.60375534005291e-10,7.58256042791191e-10
760,ER,GB028,-44.375049867845,90.8178963458595,0.11870787813979,0.11870787813979
760,ARD,GB028,-36.4362355594416,86.4280266744388,1.85803601457408,0.205144836570152
760,ER,GB030,-21.6761217044755,45.4200400191204,0.0277035606290406,0.0277035606290406
760,ARD,GB030,-16.5846505288497,46.724856613255,4.32689343595248,7.58256042791191e-10
760,ER,GB031,-30.602749174015,63.2732949581995,0.0430708647285209,0.0430708647285209
760,ARD,GB031,-23.0758307941295,59.7072171438145,7.58256042791191e-10,0.181629229208501
760,ER,GB035,-65.8039216786843,133.675639967538,0.226179203903459,0.226179203903459
760,ARD,GB035,-53.1549283319265,119.865412219408,98.0875583041453,9.0184214153039e-10
760,ER,GB037,-36.3384514870578,74.744699584285,0.0515698075494102,0.0515698075494102
760,ARD,GB037,-25.4836665965316,64.5228887486187,2.24254120015176,0.163366360953605
760,ER,GB039,-45.5230262326501,93.1138490754698,0.145649289336519,0.145649289336519
760,ARD,GB039,-38.9971550293609,91.5498656142773,3.38136213373271,0.597277045093673
760,ER,GB041,-34.2930821919295,70.6539609940285,0.061001540582629,0.061001540582629
760,ARD,GB041,-26.2667397462292,66.089035048014,8.93673638016003,0.848358672020183
760,ER,GB042,-5.59855439129005,13.2649053927496,7.58256042791191e-10,7.58256042791191e-10
760,ARD,GB042,-5.59855439129005,15.4040053343042,7.58256042791191e-10,7.58256042791191e-10
760,ER,GB043,-5.2194025777701,12.5066017657097,7.58256042791191e-10,7.58256042791191e-10
760,ARD,GB043,-5.2194025777701,14.6457017072643,7.58256042791191e-10,7.58256042791191e-10
760,ER,GB044,-41.2317278679288,84.5312523460272,0.126114002097862,0.126114002097862
760,ARD,GB044,-33.2401909799897,80.035937515535,1.35788143937128,0.115306120456892
760,ER,GB046,-65.3160211838903,132.69983897795,2.06261685548767,2.06261685548767
760,ARD,GB046,-55.2252919356524,124.00613942686,1.24279060702788,6.6888429191674
760,ER,GB047,-53.9168705017643,109.901537613698,0.203997663181604,0.203997663181604
760,ARD,GB047,-44.5306809992746,102.616917554105,1.28197068741181,7.93158274687903
760,ER,GB048,-64.9680932096232,132.003983029416,1.00209156394841,1.00209156394841
760,ARD,GB048,-55.9875659238643,125.530687403284,0.542249750173154,2.61067382199905
760,ER,GB049,-59.6033477112362,121.274492032642,0.208110919318687,0.208110919318687
760,ARD,GB049,-52.2104321913228,117.976419938201,0.789158597015698,2.60426556946223
760,ER,GB057,-50.9945999005219,104.056996411213,0.160792858369466,0.160792858369466
760,ARD,GB057,-44.1171277356048,101.789811026765,7.58256042791191e-10,7.58256042791191e-10
760,ER,GB059,-39.6168526054147,81.3015018209988,0.0719166691201504,0.0719166691201504
760,ARD,GB059,-28.9987345476714,71.5530246508983,11.2678009428147,1.02636419188066
760,ER,GB068,-55.2102854174397,112.488367445049,0.112047980788544,0.112047980788544
760,ARD,GB068,-49.9406957038291,113.436946963214,3.84603763080937,0.448429496213376
760,ER,GB069,-38.8538313854746,79.7754593811188,0.0833964057489126,0.0833964057489126
760,ARD,GB069,-34.5211121281276,82.5977798118108,3.44986724777938,0.302945585784067
760,ER,GB070,-6.74084352717759,15.5494836645247,0.0248586059099279,0.0248586059099279
760,ARD,GB070,-6.39832377784544,17.003544107415,7.58256042791191e-10,0.0228395473404698
760,ER,GB071,-13.6559827784842,29.3797621671379,0.0205550563150164,0.0205550563150164
760,ARD,GB071,-12.368104065673,38.2917636869016,2.7520911827085,7.58256042791191e-10
760,ER,GB072,-6.74084343382322,15.5494834778159,0.0248653443911434,0.0248653443911434
760,ARD,GB072,-6.39832377786877,17.0035441074617,7.58256042791191e-10,0.0228393434979072
760,ER,GB073,-14.6818034714679,31.4314035531053,0.0202678878251841,0.0202678878251841
760,ARD,GB073,-10.4906370987132,34.536829752982,7.58256042791191e-10,0.0119144512391704
760,ER,GB074,-18.8270887436682,39.7219740975059,0.0272710166472248,0.0272710166472248
760,ARD,GB074,-16.2485564128659,46.0526683812874,0.777893414977746,7.58256042791191e-10
760,ER,GB075,-18.7722916470593,39.6123799042881,0.036221742397396,0.036221742397396
760,ARD,GB075,-15.458467749398,44.4724910543515,7.58256042791191e-10,7.58256042791191e-10
760,ER,GB079,-5.89370886561297,13.8552143413954,7.58256042791191e-10,7.58256042791191e-10
760,ARD,GB079,-5.89370886561297,15.9943142829501,7.58256042791191e-10,7.58256042791191e-10
760,ER,GB080,-3.20025379231164,8.46830419479278,0.00980230967805343,0.00980230967805343
760,ARD,GB080,-2.2974959243372,8.80188840039854,7.58256042791191e-10,8.34128159447723e-05
760,ER,GB082,-47.6282327804037,97.324262170977,0.0844203387747753,0.0844203387747753
760,ARD,GB082,-30.5022547749423,74.5600651054401,9.7661808914684e-10,10.1176135112074
760,ER,GB083,-11.5096955687199,25.0871877476094,0.0410981285576919,0.0410981285576919
760,ARD,GB083,-11.2355433320326,26.6779832157893,7.58256042791191e-10,0.0398808107851671
760,ER,GB084,-52.0010660396811,106.069928689532,0.142628892887673,0.142628892887673
760,ARD,GB084,-44.7035794596752,102.962714474906,3.26965382105551,0.440598221073013
760,ER,GB086,-58.2141781794167,118.496152969003,0.140358068301526,0.140358068301526
760,ARD,GB086,-43.4987183588706,100.552992273297,7.58256042791191e-10,7.58256042791191e-10
760,ER,GB089,-24.5305514175457,51.1288994452608,0.14813332925837,0.14813332925837
760,ARD,GB089,-24.4722089868825,53.1513145254892,0.167255856074461,0.116630620881238
760,ER,GB091,-24.5305513941715,51.1288993985124,0.14810025868123,0.14810025868123
760,ARD,GB091,-24.4722089838476,53.1513145194194,0.167257760933254,0.116629368171769
760,ER,GB103,-17.1066185326921,36.2810336755537,0.0199368431609929,0.0199368431609929
760,ARD,GB103,-13.609568293144,40.7746921418435,4.26623966823611,7.58256042791191e-10
760,ER,GB105,-45.2255132192325,92.5188230486344,0.100330348317007,0.100330348317007
760,ARD,GB105,-35.6707402148023,84.8970359851602,10.4443438506479,1.37237740029953
760,ER,GB107,-38.5655714931657,79.1989395965009,0.0901715125242854,0.0901715125242854
760,ARD,GB107,-35.3894839185856,84.3345233927268,7.58256042791191e-10,7.58256042791191e-10
760,ER,GB108,-40.3627745753057,82.7933457607808,0.0739657920735905,0.0739657920735905
760,ARD,GB108,-33.5334459996224,80.6224475548004,15.5157032536549,1.38433917406574
760,ER,GB110,-47.1688824260303,96.40556146223,0.103828978848422,0.103828978848422
760,ARD,GB110,-36.656024740556,86.8676050366675,7.07878945096085,2.34671226919455
760,ER,GB111,-49.4375004695283,100.942797549226,0.142266801770969,0.142266801770969
760,ARD,GB111,-40.5436534325335,94.6428624206226,3.56933703027125,0.943684700715712
760,ER,GB113,-37.736200809087,77.5401982283435,0.083833464311601,0.083833464311601
760,ARD,GB113,-28.2287188770875,70.0129933097306,0.0708084109277885,7.58256042791191e-10
760,ER,GB114,-59.3049555931401,120.67770779645,0.394878661650899,0.394878661650899
760,ARD,GB114,-54.6982192539557,122.951994063467,2.50502019349349,1.31647903453736
760,ER,GB115,-50.2074281291308,102.482652868431,0.185651786445192,0.185651786445192
760,ARD,GB115,-43.7718323425709,101.099220240697,2.15983974123031,3.05641154359708
760,ER,GB117,-59.129597894696,120.326992399562,0.143871788734218,0.143871788734218
760,ARD,GB117,-46.512390725842,106.580337007239,0.418797042839709,7.58256042791191e-10
760,ER,GB118,-66.5492174481345,135.166231506439,9.54605811588897,9.54605811588897
760,ARD,GB118,-58.748772813656,131.053101182867,6.98521429141474,7.58256042791191e-10
760,ER,GB119,-55.5270587079074,113.121914025984,0.164728428089721,0.164728428089721
760,ARD,GB119,-48.4423612374069,110.440278030369,1.9796612249769,0.396165768083134
760,ER,GB120,-60.3333037118972,122.734404033964,0.207581786705201,0.207581786705201
760,ARD,GB120,-46.7729051768326,107.101365909221,7.3664649359127e-07,0.735432780951961
760,ER,GB121,-67.0224899312584,136.112776472686,100,100
760,ARD,GB121,-52.0780498033113,117.711655162178,9.83634147705632e-10,0.211764716295468
760,ER,GB122,-63.1278218264688,128.323440263107,2.4773361006147,2.4773361006147
760,ARD,GB122,-56.7647813802728,127.085118316101,6.57534203450416,7.58256042791191e-10
760,ER,GB123,-58.65283934771,119.37347530559,0.391206215918352,0.391206215918352
760,ARD,GB123,-52.4894513052296,118.534458166015,0.2514845300083,0.748216770726631
760,ER,GB126,-67.0229816706698,136.113759951509,100,100
760,ARD,GB126,-62.9306564280255,139.416868411606,1.11943419731236e-09,100
760,ER,GB127,-65.6233065558079,133.314409721785,7.52268439727649,7.52268439727649
760,ARD,GB127,-44.626470549781,102.808496655118,21.3063550237496,34.0199575936102
760,ER,GB132,-23.1866160001878,48.441028610545,0.0572566939811039,0.0572566939811039
760,ARD,GB132,-15.0142181180315,34.2353327877871,7.03995332434546,100
760,ER,GB133,-3.20025378017238,8.46830417051425,0.00980449442866952,0.00980449442866952
760,ARD,GB133,-2.29749592587312,8.80188840347038,7.58256042791191e-10,8.34433119531605e-05
760,ER,GB134,-52.8319034254433,107.731603461056,0.134834893247163,0.134834893247163
760,ARD,GB134,-40.9319526624893,95.4194608805342,7.58256042791191e-10,6.41243655965037
760,ER,GB135,-66.8149890362031,135.697774682576,27.8704911197716,27.8704911197716
