Tree,Model,Feature,LogLikelihood,AICc,q01,q10
843,ER,GB020,-16.1625665598862,34.3929297299419,0.0386752647044189,0.0386752647044189
843,ARD,GB020,-11.9069728677104,28.0208422871449,0.657343899707454,12.8190326244141
843,ER,GB021,-10.332546810909,22.7328902319875,0.021004445314869,0.021004445314869
843,ARD,GB021,-8.71528229197987,21.6374611356839,0.506799667894736,16.0460622208637
843,ER,GB022,-51.2779296095521,104.623655829274,0.139069041225126,0.139069041225126
843,ARD,GB022,-36.6387058452054,86.8329672459663,7.58256042791191e-10,7.58256042791191e-10
843,ER,GB023,-16.5512774274674,35.1703514651043,0.0387655180556738,0.0387655180556738
843,ARD,GB023,-13.3983851534691,31.0036668586622,0.211904210506954,3.51602985017198
843,ER,GB026,-64.3046312308493,130.677059071868,0.695276112790684,0.695276112790684
843,ARD,GB026,-59.6712461000285,132.898047755613,96.7745388752763,100
843,ER,GB027,-62.6766504803306,127.421097570831,1.02835480699012,1.02835480699012
843,ARD,GB027,-60.4951718304809,134.545899216517,0.0933939067843435,0.129875856545197
843,ER,GB028,-52.5266211756983,107.121038961566,0.131281691060562,0.131281691060562
843,ARD,GB028,-39.2222960349604,92.0001476254763,30.6897790041431,2.24754292525105
843,ER,GB030,-24.2952081634268,50.658212937023,0.0266963125778762,0.0266963125778762
843,ARD,GB030,-16.8406150717625,47.2367856990805,44.429518896837,2.32677985162246
843,ER,GB031,-31.1214285500443,64.3106537102581,0.0423895832731731,0.0423895832731731
843,ARD,GB031,-23.7577826919369,61.0711209394293,22.0224060184382,1.57577081168173
843,ER,GB035,-57.3288028826098,116.725402375389,0.230527988915233,0.230527988915233
843,ARD,GB035,-53.167825218626,119.891205992808,100,9.06176248043468e-10
843,ER,GB037,-33.4700712042223,69.0079390186142,0.0420109796317414,0.0420109796317414
843,ARD,GB037,-24.1100627453383,61.7756810462322,4.72825575853947,0.12557854548257
843,ER,GB039,-55.8465681946979,113.760932999565,0.146065007010835,0.146065007010835
843,ARD,GB039,-44.3669888034791,102.289533162514,19.5167006196827,1.17991499739715
843,ER,GB041,-38.1964978412845,78.4607922927386,0.0618340451268216,0.0618340451268216
843,ARD,GB041,-26.5513551310249,66.6582658176054,21.6067745994039,2.88496911015927
843,ER,GB042,-6.25497078713808,14.5777381844457,7.58256042791191e-10,7.58256042791191e-10
843,ARD,GB042,-6.25497078713808,16.7168381260003,7.58256042791191e-10,7.58256042791191e-10
