Tree,Model,Feature,LogLikelihood,AICc,q01,q10
888,ER,GB020,-12.9800030391676,28.0278026885047,0.0435923674955972,0.0435923674955972
888,ARD,GB020,-11.687970868464,27.5828382886521,0.153167171781338,2.60775610845947
888,ER,GB021,-10.2198477803009,22.5074921707714,0.0238700372414725,0.0238700372414725
888,ARD,GB021,-8.71350311808663,21.6339027878974,0.523868895397595,16.5798741692876
888,ER,GB022,-37.7030796657602,77.4739559416898,0.362081233416924,0.362081233416924
888,ARD,GB022,-33.6694634849096,71.5458235215434,0.277024595766279,0.908676082155999
888,ER,GB023,-14.3112321738001,30.6902609577697,0.0451530590616815,0.0451530590616815
888,ARD,GB023,-13.1295157226714,30.465927997067,0.0833676966617942,1.01464549126297
888,ER,GB026,-17.0646224214839,36.1970414531372,0.234796784688994,0.234796784688994
888,ARD,GB026,-16.2697025711847,36.7463016940936,0.175899382219725,0.438305475925522
888,ER,GB027,-24.2601588283032,50.5881142667758,100,100
888,ARD,GB027,-24.2458741319918,52.6986448157077,94.4553671780699,100
888,ER,GB028,-28.1106127541445,58.2890221184585,0.20924051429682,0.20924051429682
888,ARD,GB028,-24.1014666643028,52.4098298803297,7.58256042791191e-10,0.347495761775282
888,ER,GB030,-5.43152576594976,12.930848142069,7.97140710940646e-10,7.97140710940646e-10
888,ARD,GB030,-5.43152576582202,15.0699480833682,7.97140710940646e-10,1.34767645370042e-09
888,ER,GB031,-10.6822663452181,23.4323293006057,0.0260079820900422,0.0260079820900422
888,ARD,GB031,-10.6775955096652,25.5620875710546,0.0258935631399043,0.0127564746744413
888,ER,GB035,-35.9319273852555,73.9316513806805,0.402467151188297,0.402467151188297
888,ARD,GB035,-34.2410903858154,72.689077323355,0.27539614849108,0.644395535232269
888,ER,GB037,-11.431944471804,24.9316855537776,0.0250695945466325,0.0250695945466325
888,ARD,GB037,-8.55078299427877,21.3084625402817,0.570165111455726,16.3579237561635
888,ER,GB039,-29.176651761161,60.4211001324915,0.226815118946999,0.226815118946999
888,ARD,GB039,-26.6123810510013,57.4316586537267,0.243446465528906,0.832024635820566
888,ER,GB041,-4.24361287252542,10.5550223552203,7.97140710940646e-10,7.97140710940646e-10
888,ARD,GB041,-4.24361287336024,12.6941222984446,7.97140710940646e-10,1.56582408647579e-09
888,ER,GB042,-5.08306500020544,12.2339266105804,7.97140710940646e-10,7.97140710940646e-10
888,ARD,GB042,-5.08306500100932,14.3730265537428,7.97140710940646e-10,1.56582408647579e-09
888,ER,GB043,-6.19829177437799,14.4643801589255,7.58256042791191e-10,7.58256042791191e-10
888,ARD,GB043,-6.19829177437799,16.6034801004801,7.58256042791191e-10,7.58256042791191e-10
888,ER,GB044,-35.431527250556,72.9308511112815,0.294336660203874,0.294336660203874
888,ARD,GB044,-34.1658858272543,72.5386682062328,0.574835455515616,0.264323802522856
888,ER,GB046,-15.9634868475202,33.9947703052099,0.0998043653060777,0.0998043653060777
888,ARD,GB046,-13.8670471539862,31.9409908596965,52.8072934195271,9.78895243083367
888,ER,GB047,-10.2958358699145,22.6594683499984,0.0549520857596108,0.0549520857596108
888,ARD,GB047,-9.99685383507694,24.200604221878,7.58256042791191e-10,0.0539512231105924
888,ER,GB048,-21.8352785718833,45.7383537539361,0.14758757836998,0.14758757836998
888,ARD,GB048,-16.5750771077724,37.357050767269,100,18.7513644077737
888,ER,GB049,-14.659542031369,31.3868806729076,0.0991182995565969,0.0991182995565969
888,ARD,GB049,-14.3274783977457,32.8618533472155,0.674084434684093,0.150141608117429
888,ER,GB057,-26.9896047914089,56.0470061929873,0.199768519511159,0.199768519511159
888,ARD,GB057,-26.7320671260058,57.6710308037358,0.189950415386021,0.341887611951367
888,ER,GB059,-16.9841458085118,36.0360882271931,0.086978078999509,0.086978078999509
888,ARD,GB059,-14.3506371506002,32.9081708529246,7.58256042791191e-10,0.338109041614871
888,ER,GB068,-25.0668185698507,52.201433749871,0.135031044818718,0.135031044818718
888,ARD,GB068,-24.6150042044627,53.4369049606494,0.136073934129855,0.328962898718554
888,ER,GB069,-20.3878965054686,42.8435896211066,0.087975561124305,0.087975561124305
888,ARD,GB069,-18.1937153006849,40.5943271530939,0.0501309186585596,0.401294313492859
888,ER,GB070,-6.64320731142603,15.3542112330216,0.0271745197286902,0.0271745197286902
888,ARD,GB070,-6.29970094011455,16.8062984319532,7.58256042791191e-10,0.0250002922466551
888,ER,GB071,-10.2447990504539,22.5573947110773,0.028654941233168,0.028654941233168
888,ARD,GB071,-10.0077928399287,24.2224822315816,7.58256042791191e-10,0.0245980762870736
888,ER,GB072,-6.64320731228247,15.3542112347344,0.0271702182393114,0.0271702182393114
888,ARD,GB072,-6.29970094386673,16.8062984394576,7.58256042791191e-10,0.0249990661292003
888,ER,GB073,-3.2552793470683,8.57835530430609,0.0107796778894692,0.0107796778894692
888,ARD,GB073,-2.35492672951016,8.91675001074445,7.58256042791191e-10,8.87862182402823e-05
888,ER,GB074,-4.45022126033691,10.9682391308433,7.97140710940646e-10,7.97140710940646e-10
888,ARD,GB074,-4.45022126122512,13.1073390741744,7.97140710940646e-10,1.56582408647579e-09
888,ER,GB075,-3.24088195486781,8.54956051990511,0.0109982433115535,0.0109982433115535
888,ARD,GB075,-2.35480848727921,8.91651352628255,7.58256042791191e-10,9.01819993484936e-05
888,ER,GB079,-5.43152576667825,12.930848143526,7.97140710940646e-10,7.97140710940646e-10
888,ARD,GB079,-5.43152576655051,15.0699480848252,7.97140710940646e-10,1.34767645370042e-09
888,ER,GB080,-3.25858655274933,8.58496971566814,0.0107317912991187,0.0107317912991187
888,ARD,GB080,-2.35495387219001,8.91680429610415,7.58256042791191e-10,8.84363703654367e-05
888,ER,GB082,-31.8509412692873,65.7696791487441,0.182883549404539,0.182883549404539
888,ARD,GB082,-25.3610262043075,54.9289489603392,54.321740510531,9.59073711479657
888,ER,GB083,-11.4214748019779,24.9107462141253,0.0456122996967707,0.0456122996967707
888,ARD,GB083,-11.1998696625494,26.6066358768229,7.58256042791191e-10,0.0435202645497295
