Tree,Model,Feature,LogLikelihood,AICc,Clade,p0,p1
218,ER,GB020,-14.7304295373659,31.5286556849014,Turkic,0.999999319207978,6.80792022284283e-07
218,ER,GB020,-14.7304295373659,31.5286556849014,Tungusic,0.999969923402567,3.00765974329439e-05
218,ER,GB020,-14.7304295373659,31.5286556849014,Mongolic,0.999520029056916,0.000479970943084458
218,ER,GB020,-14.7304295373659,31.5286556849014,Japonic,0.999854175194595,0.000145824805404689
218,ER,GB020,-14.7304295373659,31.5286556849014,Koreanic,0.999982611247395,1.73887526048681e-05
218,ARD,GB020,-11.7456508375522,27.6981982268286,Turkic,0.947351294880827,0.0526487051191733
218,ARD,GB020,-11.7456508375522,27.6981982268286,Tungusic,0.947342912068893,0.0526570879311067
218,ARD,GB020,-11.7456508375522,27.6981982268286,Mongolic,0.947349368063398,0.0526506319366023
218,ARD,GB020,-11.7456508375522,27.6981982268286,Japonic,0.947351221127315,0.0526487788726854
218,ARD,GB020,-11.7456508375522,27.6981982268286,Koreanic,0.958372614142572,0.0416273858574279
218,ER,GB021,-10.2665358959484,22.6008684020663,Turkic,0.999999912381017,8.76189833479111e-08
218,ER,GB021,-10.2665358959484,22.6008684020663,Tungusic,0.999935994631264,6.40053687359416e-05
218,ER,GB021,-10.2665358959484,22.6008684020663,Mongolic,0.999992967344373,7.03265562746302e-06
218,ER,GB021,-10.2665358959484,22.6008684020663,Japonic,0.999979058154631,2.09418453692674e-05
218,ER,GB021,-10.2665358959484,22.6008684020663,Koreanic,0.999997157286316,2.84271368377117e-06
218,ARD,GB021,-8.5095493191244,21.2259951899729,Turkic,0.964862365211016,0.0351376347889838
218,ARD,GB021,-8.5095493191244,21.2259951899729,Tungusic,0.963950567618897,0.0360494323811035
218,ARD,GB021,-8.5095493191244,21.2259951899729,Mongolic,0.964787669478928,0.0352123305210716
218,ARD,GB021,-8.5095493191244,21.2259951899729,Japonic,0.964857717749262,0.0351422822507383
218,ARD,GB021,-8.5095493191244,21.2259951899729,Koreanic,0.980573202510175,0.0194267974898248
218,ER,GB022,-41.6278057911885,85.3234081925466,Turkic,0.5,0.5
218,ER,GB022,-41.6278057911885,85.3234081925466,Tungusic,0.5,0.5
218,ER,GB022,-41.6278057911885,85.3234081925466,Mongolic,0.5,0.5
218,ER,GB022,-41.6278057911885,85.3234081925466,Japonic,0.5,0.5
218,ER,GB022,-41.6278057911885,85.3234081925466,Koreanic,0.5,0.5
218,ARD,GB022,-33.8669247050419,71.9407459618079,Turkic,0.748687910552582,0.251312089447418
218,ARD,GB022,-33.8669247050419,71.9407459618079,Tungusic,0.748687910552582,0.251312089447418
218,ARD,GB022,-33.8669247050419,71.9407459618079,Mongolic,0.748687910552582,0.251312089447418
218,ARD,GB022,-33.8669247050419,71.9407459618079,Japonic,0.748687910552582,0.251312089447418
218,ARD,GB022,-33.8669247050419,71.9407459618079,Koreanic,0.748687910552582,0.251312089447418
218,ER,GB023,-15.8260751453453,33.7199469008602,Turkic,0.999999220021657,7.79978342851278e-07
218,ER,GB023,-15.8260751453453,33.7199469008602,Tungusic,0.999966244253452,3.37557465481849e-05
218,ER,GB023,-15.8260751453453,33.7199469008602,Mongolic,0.999360427476931,0.000639572523069173
218,ER,GB023,-15.8260751453453,33.7199469008602,Japonic,0.99983467931807,0.000165320681930479
218,ER,GB023,-15.8260751453453,33.7199469008602,Koreanic,0.99998052036616,1.94796338400774e-05
218,ARD,GB023,-13.6387322052588,31.4843609622418,Turkic,0.939099871669247,0.0609001283307535
218,ARD,GB023,-13.6387322052588,31.4843609622418,Tungusic,0.937331845974807,0.0626681540251931
218,ARD,GB023,-13.6387322052588,31.4843609622418,Mongolic,0.893952782058618,0.106047217941383
218,ARD,GB023,-13.6387322052588,31.4843609622418,Japonic,0.930311129649981,0.0696888703500195
218,ARD,GB023,-13.6387322052588,31.4843609622418,Koreanic,0.985005166429917,0.0149948335700831
218,ER,GB026,-16.0099275265637,34.0876516632968,Turkic,0.562978480110556,0.437021519889445
218,ER,GB026,-16.0099275265637,34.0876516632968,Tungusic,0.0629332259260276,0.937066774073972
218,ER,GB026,-16.0099275265637,34.0876516632968,Mongolic,0.995441146344573,0.00455885365542731
218,ER,GB026,-16.0099275265637,34.0876516632968,Japonic,0.97614422173455,0.0238557782654499
218,ER,GB026,-16.0099275265637,34.0876516632968,Koreanic,0.505077090816741,0.494922909183259
218,ARD,GB026,-13.847203905868,31.9013043634601,Turkic,0.0191692288853559,0.980830771114644
218,ARD,GB026,-13.847203905868,31.9013043634601,Tungusic,0.000641991347885926,0.999358008652114
218,ARD,GB026,-13.847203905868,31.9013043634601,Mongolic,0.957363936330371,0.0426360636696291
218,ARD,GB026,-13.847203905868,31.9013043634601,Japonic,0.738549108282651,0.261450891717349
218,ARD,GB026,-13.847203905868,31.9013043634601,Koreanic,0.472188306188157,0.527811693811843
