Tree,Model,Feature,LogLikelihood,AICc,q01,q10
267,ER,GB020,-13.4702715580334,29.0083397262363,0.0359022038808594,0.0359022038808594
267,ARD,GB020,-11.8090502203828,27.8249969924897,0.365238182759582,6.8084768598447
267,ER,GB021,-10.2966320178348,22.661060645839,0.0199411228502858,0.0199411228502858
267,ARD,GB021,-8.66736728027913,21.5416311122824,0.32768849215624,10.0554372309333
267,ER,GB022,-41.5893481591416,85.2464929284527,100,100
267,ARD,GB022,-33.7465283991442,71.6999533500125,33.3610792596856,100
267,ER,GB023,-12.3872265946464,26.8422497994623,0.0360665245901544,0.0360665245901544
267,ARD,GB023,-11.7843432595465,27.7755830708172,0.0685291651787668,0.878342779465218
267,ER,GB026,-14.4317179270243,30.9312324642182,0.123791376752274,0.123791376752274
267,ARD,GB026,-13.0453434372552,30.2975834262345,7.58256042791191e-10,0.263740587326796
267,ER,GB027,-24.2601513195983,50.588099249366,100,100
267,ARD,GB027,-24.245863726578,52.6986240048802,94.4011798604448,99.9664295205332
267,ER,GB028,-31.1149631352134,64.2977228805964,0.140197786960964,0.140197786960964
267,ARD,GB028,-26.0788516078761,56.3645997674764,7.58256042791191e-10,0.292340886059684
267,ER,GB030,-3.81437837496975,9.69655336010898,7.58256042791191e-10,7.58256042791191e-10
267,ARD,GB030,-3.81437837496975,11.8356533016636,7.58256042791191e-10,7.58256042791191e-10
267,ER,GB031,-10.3628696743399,22.7935359588494,0.0235785166286818,0.0235785166286818
267,ARD,GB031,-10.3053166071481,24.8175297660203,0.0239979372329366,7.58256042791191e-10
267,ER,GB035,-33.9236363101492,69.9150692304678,0.251349691656434,0.251349691656434
267,ARD,GB035,-32.1731318713603,68.5531602944447,0.000211422933990536,0.292053815975153
267,ER,GB037,-11.6578503499551,25.3834973100798,0.0206274745662363,0.0206274745662363
267,ARD,GB037,-8.50737501813403,21.2216465879922,0.374273513541636,10.4467531248798
267,ER,GB039,-32.1929034696005,66.4536035493705,0.201915456073272,0.201915456073272
267,ARD,GB039,-29.4921394937693,63.1911755392627,0.205073337384457,0.657801323334934
267,ER,GB041,-3.92825076448796,9.92429813914542,7.58256042791191e-10,7.58256042791191e-10
267,ARD,GB041,-3.92825076448796,12.0633980807001,7.58256042791191e-10,7.58256042791191e-10
267,ER,GB042,-6.0019679920068,14.0717325941831,7.58256042791191e-10,7.58256042791191e-10
267,ARD,GB042,-6.0019679920068,16.2108325357377,7.58256042791191e-10,7.58256042791191e-10
267,ER,GB043,-6.11681512364509,14.3014268574597,7.58256042791191e-10,7.58256042791191e-10
267,ARD,GB043,-6.11681512364509,16.4405267990143,7.58256042791191e-10,7.58256042791191e-10
267,ER,GB044,-34.2623751271736,70.5925468645167,0.246917775397159,0.246917775397159
267,ARD,GB044,-32.8380740684253,69.8830446885748,0.488658451775792,0.213439967281113
267,ER,GB046,-11.8643759486596,25.7965485074887,0.0762199228938788,0.0762199228938788
267,ARD,GB046,-11.5631038793745,27.3331043104732,7.58256042791191e-10,0.072879865565491
267,ER,GB047,-9.81652213144287,21.7008408730552,0.04375267267939,0.04375267267939
267,ARD,GB047,-9.52920237000776,23.2653012917397,7.58256042791191e-10,0.0429358872318107
267,ER,GB048,-17.2916831881959,36.6511629865613,0.105789590913758,0.105789590913758
267,ARD,GB048,-16.9945453736088,38.1959872989418,7.58256042791191e-10,0.0979692071149572
267,ER,GB049,-13.0700899075448,28.2079764252591,0.0656396618096239,0.0656396618096239
267,ARD,GB049,-12.6996062693041,29.6061090903324,7.58256042791191e-10,0.0645603423605194
267,ER,GB057,-28.5554173864731,59.1786313831157,0.14973133420128,0.14973133420128
267,ARD,GB057,-28.3509632494482,60.9088230506205,0.152900237375188,0.306162522552709
267,ER,GB059,-19.4410963668132,40.9499893437958,0.0598634283556558,0.0598634283556558
267,ARD,GB059,-17.5313427999418,39.2695821516077,0.0369721812703132,0.259154207590405
267,ER,GB068,-21.1401240745358,44.3480447592411,0.0890378899919285,0.0890378899919285
267,ARD,GB068,-20.9682369304572,46.1433704126385,0.0832274050658009,0.149190071700205
